"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
52,4821.981150,4821.417613,5647,13169512.240000,108283924.481035,8278981.908001,13169512.239998,86835430.333023,0.076456,0.563537,4559.520000,0,0.999958
53,4900.291429,4899.582853,5638,13255495.782000,108283924.481035,8212300.838001,13255495.781998,86816127.861023,0.075840,0.708576,4149.540000,0,0.999754
54,4837.577569,4837.355274,5640,13122133.642000,108283924.481035,8284246.179001,13122133.641998,86877544.660023,0.076505,0.222294,2891.800000,0,0.999917
55,4681.966766,4679.857438,5660,13195833.788000,108283924.481035,8300039.058001,13195833.787998,86788051.635023,0.076651,2.109328,12252.280000,0,0.998632
56,4744.436414,4744.325774,5649,13169512.266000,108283924.481035,8284246.197001,13169512.265998,86830166.018023,0.076505,0.110640,48.180000,0,0.999946
57,4817.510063,4817.111127,5649,13288836.338000,108283924.481035,8224584.192001,13288836.337998,86770503.951023,0.075954,0.398936,1309.140000,0,0.999871
58,4712.942729,4712.527192,5647,13118624.086000,108283924.481035,8304425.983001,13118624.085998,86860874.412023,0.076691,0.415537,138028.900000,0,0.999499
59,4773.287121,4773.257964,5648,13204607.576000,108283924.481035,8264066.397001,13204607.575998,86815250.508023,0.076318,0.029157,18.500000,0,0.999992
60,4846.500305,4846.406881,5637,13041414.454000,108283924.481035,8316709.344001,13041414.453998,86925800.683023,0.076805,0.093424,28664.260000,0,0.997351
61,4753.673799,4753.547158,5650,13255495.792000,108283924.481035,8243886.590001,13255495.791998,86784542.099023,0.076132,0.126640,43668.840000,0,0.995943
62,4849.066216,4848.848648,5650,13194079.026000,108283924.481035,8274594.973001,13194079.025998,86815250.482023,0.076416,0.217568,162377.340000,0,0.997351
63,4751.757937,4751.728780,5644,13053697.806000,108283924.481035,8328992.705001,13053697.805998,86901233.970023,0.076918,0.029157,18.500000,0,0.999992
64,4840.311337,4840.169851,5633,13220400.494000,108283924.481035,8216687.722001,13220400.493998,86846836.265023,0.075881,0.141486,50254.840000,0,0.995331
65,4887.623604,4887.594447,5645,13139681.308000,108283924.481035,8288633.086001,13139681.307998,86855610.087023,0.076545,0.029157,18.500000,0,0.999992
66,4821.506005,4821.476849,5652,13273043.368000,108283924.481035,8240377.091001,13273043.367998,86770504.022023,0.076100,0.029157,18.500000,0,0.999992
67,4891.278793,4891.052085,5653,13283572.076000,108283924.481035,8237744.887001,13283572.075998,86762607.518023,0.076075,0.226708,87769.340000,0,0.991856
68,4925.725649,4923.000718,5650,13290591.084000,108283924.481035,8226338.906001,13290591.083998,86766994.491023,0.075970,2.724931,3456.140000,0,0.999480
69,4765.099375,4764.983573,5633,13206362.444000,108283924.481035,8223706.739001,13206362.443998,86853855.298023,0.075946,0.115802,4323.020000,0,0.999913
70,4811.162779,4811.133622,5642,13278307.714000,108283924.481035,8211423.417001,13278307.713998,86794193.350023,0.075832,0.029157,18.500000,0,0.999992
71,4807.145366,4807.101814,5657,13167757.522000,108283924.481035,8306180.727001,13167757.521998,86809986.232023,0.076707,0.043552,68.640000,0,0.999992
72,4866.002446,4865.776676,5642,13225664.780000,108283924.481035,8237744.887001,13225664.779998,86820514.814023,0.076075,0.225769,87645.840000,0,0.991856
73,4799.071427,4799.030391,5638,13306384.006000,108283924.481035,8186856.691001,13306384.005998,86790683.784023,0.075605,0.041036,4673.540000,0,0.999918
74,4772.353167,4772.324010,5649,13106340.768000,108283924.481035,8315831.932001,13106340.767998,86861751.781023,0.076797,0.029157,18.500000,0,0.999992
75,4835.604819,4835.450329,5645,13141435.978000,108283924.481035,8287755.789001,13141435.977998,86854732.714023,0.076537,0.154489,138477.840000,0,0.999499
76,4700.552977,4700.524730,5644,13288836.316000,108283924.481035,8211423.425001,13288836.315998,86783664.740023,0.075832,0.028247,18.000000,0,0.999992
77,4733.087466,4732.753420,5657,13195833.732000,108283924.481035,8292142.595001,13195833.731998,86795948.154023,0.076578,0.334046,2081.900000,0,0.999701
78,4829.587190,4829.340071,5645,13223910.038000,108283924.481035,8246518.698001,13223910.037998,86813495.745023,0.076156,0.247119,10735.520000,0,0.999782
79,4828.370528,4828.037392,5641,13116869.352000,108283924.481035,8289510.478001,13116869.351998,86877544.651023,0.076553,0.333136,2081.400000,0,0.999701
80,4846.764038,4846.734881,5650,13144945.634000,108283924.481035,8299161.639001,13144945.633998,86839817.208023,0.076643,0.029157,18.500000,0,0.999992
81,4712.096620,4712.068373,5649,13041414.458000,108283924.481035,8348295.078001,13041414.457998,86894214.945023,0.077096,0.028247,18.000000,0,0.999992
82,4910.162653,4910.008434,5647,13125643.276000,108283924.481035,8300916.434001,13125643.275998,86857364.771023,0.076659,0.154219,133870.000000,0,0.999499
83,4764.054270,4763.718096,5641,13125643.144000,108283924.481035,8285123.610001,13125643.143998,86873157.727023,0.076513,0.336173,16935.680000,0,0.999235
84,4875.044978,4875.015822,5633,13139681.344000,108283924.481035,8257047.318001,13139681.343998,86887195.819023,0.076254,0.029157,18.500000,0,0.999992
85,4736.921210,4735.498611,5640,13236193.394000,108283924.481035,8227216.327001,13236193.393998,86820514.760023,0.075978,1.422600,9448.900000,0,0.998632
86,4799.033339,4797.976215,5637,13255495.810000,108283924.481035,8209668.636001,13255495.809998,86818760.035023,0.075816,1.057124,50607.020000,0,0.998972
87,4857.951857,4857.823593,5651,13322176.844000,108283924.481035,8213178.224001,13322176.843998,86748569.413023,0.075849,0.128264,4891.520000,0,0.999901
88,4898.776720,4893.362585,5658,13304629.186000,108283924.481035,8240377.061001,13304629.185998,86738918.234023,0.076100,5.414135,9872.100000,0,0.996798
89,4890.180574,4888.693714,5647,13158983.724000,108283924.481035,8284246.192001,13158983.723998,86840694.565023,0.076505,1.486859,37956.740000,0,0.997351
90,4683.933715,4683.904558,5637,13322176.924000,108283924.481035,8176328.095001,13322176.923998,86785419.462023,0.075508,0.029157,18.500000,0,0.999992
91,4692.853413,4692.824256,5666,13294100.640000,108283924.481035,8266698.522001,13294100.639998,86723125.319023,0.076343,0.029157,18.500000,0,0.999992
92,4906.863378,4906.834222,5645,13213381.450000,108283924.481035,8251783.004001,13213381.449998,86818760.027023,0.076205,0.029157,18.500000,0,0.999992
93,4851.683273,4850.935570,5648,13236193.350000,108283924.481035,8248273.506001,13236193.349998,86799457.625023,0.076173,0.747702,35393.020000,0,0.999281
94,4838.698785,4838.669199,5643,13318667.358000,108283924.481035,8193875.748001,13318667.357998,86771381.375023,0.075670,0.029585,8333.550000,0,0.999434
95,4629.901043,4628.097777,5641,13130907.510000,108283924.481035,8282491.396001,13130907.509998,86870525.575023,0.076489,1.803266,30378.040000,0,0.997351
96,4675.983519,4675.954362,5637,13201098.054000,108283924.481035,8236867.515001,13201098.053998,86845958.912023,0.076067,0.029157,18.500000,0,0.999992
97,4796.338576,4796.309419,5653,13244967.176000,108283924.481035,8257047.321001,13244967.175998,86781909.984023,0.076254,0.029157,18.500000,0,0.999992
98,4753.014780,4752.985623,5653,13201098.150000,108283924.481035,8278981.840001,13201098.149998,86803844.491023,0.076456,0.029157,18.500000,0,0.999992
99,4791.763393,4786.962207,5648,13285326.736000,108283924.481035,8223706.783001,13285326.735998,86774890.962023,0.075946,4.801187,35928.600000,0,0.997351
100,4917.873941,4907.605206,5649,13313403.014000,108283924.481035,8212300.843001,13313403.013998,86758220.624023,0.075840,10.268734,2810.540000,0,0.999628
