"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
15,7854.130590,7753.278546,7668,9761758.458000,108283924.481035,15302429.310996,9761758.458000,83219736.712022,0.141318,3.234459,11736.150000,0,0.996632
16,7776.275437,7675.979120,7782,10028482.738000,108283924.481035,15469131.990996,10028482.738000,82786309.752022,0.142857,0.011489,353.100000,0,0.999465
17,7892.190858,7789.130452,8512,10147806.713000,108283924.481035,17330937.802995,10147806.713000,80805179.965021,0.160051,1.582339,2835.540000,0,0.999806
18,8901.578069,8811.661064,6692,8847525.804000,108283924.481035,13190569.471998,8847525.804001,86245829.205023,0.121815,1.441747,910.500000,0,0.999614
19,8317.401336,8220.071121,7811,9730172.672000,108283924.481035,15694619.346996,9730172.672000,82859132.462022,0.144940,0.028488,18.000000,0,0.999992
20,8271.158066,8173.160415,7769,9705605.818000,108283924.481035,15596352.563996,9705605.818000,82981966.099022,0.144032,0.941593,133707.500000,0,0.999505
21,8232.212458,8126.481039,7948,9979349.248000,108283924.481035,15930635.278996,9979349.248000,82373939.954023,0.147119,5.937927,20505.390000,0,0.997100
22,7985.187218,7894.622274,7112,9056342.898000,108283924.481035,14191662.967997,9056342.898001,85035918.615023,0.131060,0.001515,0.500000,0,1.000000
23,8456.854376,8353.620582,7857,9979349.270000,108283924.481035,15691109.787996,9979349.270000,82613465.423022,0.144907,3.440301,25237.440000,0,0.998979
24,8074.519911,7964.469080,8167,10037256.546000,108283924.481035,16478121.987996,10037256.546000,81768545.947022,0.152175,9.678265,5748.190000,0,0.999376
25,8070.485147,7967.814399,7763,9789834.758000,108283924.481035,15538445.186996,9789834.758000,82955644.536022,0.143497,4.772400,7090.900000,0,0.999614
26,8406.521283,8311.893961,7588,9368690.936000,108283924.481035,15288391.248996,9368690.936000,83626842.296022,0.141188,0.940412,611.440000,0,0.999520
27,8395.864750,8267.426724,8230,10210978.382000,108283924.481035,16557086.361995,10210978.382000,81515859.737021,0.152904,26.328243,5093.500000,0,0.995507
28,8567.333770,8466.583410,7932,10049539.940000,108283924.481035,15853425.541996,10049539.940000,82380958.999022,0.146406,0.254961,1187.160000,0,0.999003
29,8440.998253,8341.803390,7748,9721398.914000,108283924.481035,15533180.935996,9721398.914000,83029344.631022,0.143449,1.980874,9179.480000,0,0.999614
30,7911.780587,7807.584499,7680,9623132.016000,108283924.481035,15403328.285996,9623132.016000,83257464.179023,0.142249,7.964768,7725.660000,0,0.995353
31,7605.560067,7505.575756,7909,9914423.040000,108283924.481035,15860444.622996,9914423.040000,82509056.818022,0.146471,0.840081,11239.240000,0,0.999703
32,8412.641846,8311.076040,8387,10156580.624000,108283924.481035,16997532.404995,10156580.624000,81129811.452022,0.156972,0.000000,0.000000,0,1.000000
33,7866.968082,7764.363617,7942,9916177.726000,108283924.481035,15946428.151996,9916177.726000,82421318.603022,0.147265,3.442688,3289.500000,0,0.999542
34,8147.327789,8048.706747,7652,9716134.522000,108283924.481035,15283126.913996,9716134.522000,83284663.045022,0.141139,1.459697,2546.500000,0,0.998052
35,8081.964131,7985.162873,7799,9644189.266000,108283924.481035,15706025.287996,9644189.266000,82933709.927022,0.145045,0.359365,1101.160000,0,0.999976
36,8169.549895,8082.048427,6824,8658011.154000,108283924.481035,13632770.316997,8658011.154001,85993143.010023,0.125898,0.921357,644.410000,0,0.999520
37,8819.705072,8717.803035,7909,10102182.764000,108283924.481035,15766564.727996,10102182.764000,82415176.989022,0.145604,0.880210,1014.500000,0,0.999745
38,8027.817257,7927.848287,8098,9996896.988000,108283924.481035,16316683.575996,9996896.988000,81970343.917022,0.150684,0.000000,0.000000,0,1.000000
39,7808.329771,7708.670311,7705,9824929.926000,108283924.481035,15368233.026996,9824929.926000,83090761.528022,0.141925,1.410161,891.000000,0,0.999622
40,7793.504772,7694.153746,7623,9903894.400000,108283924.481035,15112914.665996,9903894.400000,83267115.415022,0.139567,0.312083,960.240000,0,0.999754
41,7989.449101,7888.264604,8018,10028482.718000,108283924.481035,16090318.874996,10028482.718000,82165122.888022,0.148594,0.899670,458.000000,0,0.999231
42,8217.526495,8122.005841,7819,9458184.144000,108283924.481035,15851670.809996,9458184.144000,82974069.527022,0.146390,0.938812,1813.800000,0,0.999724
43,8013.414759,7913.972218,8173,9944254.097000,108283924.481035,16540416.085995,9944254.097000,81799254.298022,0.152750,0.000000,0.000000,0,1.000000
44,8102.473035,8006.336061,7700,9610848.602000,108283924.481035,15462112.973996,9610848.602000,83210962.905022,0.142792,0.028488,18.000000,0,0.999992
45,8033.257510,7932.900981,7837,9740701.334000,108283924.481035,15757790.843996,9740701.334000,82785432.303022,0.145523,2.949516,9222.980000,0,0.999751
46,8466.915651,8365.630607,8012,10128504.346000,108283924.481035,16024515.169996,10128504.346000,82130904.965022,0.147986,0.000000,0.000000,0,1.000000
47,8249.310479,8145.610256,8265,9979349.250000,108283924.481035,16765026.082995,9979349.250000,81539549.148022,0.154825,3.906731,7202.660000,0,0.998374
48,8465.227875,8358.739417,8164,9893365.738000,108283924.481035,16542170.960995,9893365.738000,81848387.782022,0.152767,7.554800,11064.950000,0,0.995507
49,8126.511749,8027.455812,8032,9814401.370000,108283924.481035,16234209.663996,9814401.370000,82235313.447022,0.149923,0.911924,593.440000,0,0.999520
50,8445.932412,8348.755347,7996,9554696.054000,108283924.481035,16269304.957996,9554696.054000,82459923.469022,0.150247,1.630105,69545.020000,0,0.998587
51,7818.706478,7722.545348,7466,9616112.930000,108283924.481035,14843558.230996,9616112.930000,83824253.320022,0.137080,0.000000,0.000000,0,1.000000
52,8690.680827,8588.056381,7958,9793344.114000,108283924.481035,16049959.330996,9793344.114000,82440621.036022,0.148221,4.691005,1390.000000,0,0.997207
53,8955.613524,8860.961354,7219,9465203.066000,108283924.481035,14268872.702997,9465203.066000,84549848.712023,0.131773,0.000139,0.180000,0,1.000000
54,8353.473163,8255.387655,7505,9556450.910000,108283924.481035,14976043.011996,9556450.910000,83751430.559023,0.138303,2.521000,6358.240000,0,0.999291
55,8188.490776,8093.575530,7598,9491524.646000,108283924.481035,15253295.929996,9491524.646000,83539103.905022,0.140864,0.000000,0.000000,0,1.000000
56,8500.888456,8372.210077,7837,9996896.908000,108283924.481035,15629693.043996,9996896.908000,82657334.529022,0.144340,28.709410,15844.550000,0,0.996191
57,8473.159294,8368.630996,7774,9784570.368000,108283924.481035,15570031.004996,9784570.368000,82929323.108022,0.143789,6.682594,5271.500000,0,0.998930
58,7860.785857,7713.936429,7845,9642434.404000,108283924.481035,15827981.483996,9642434.404000,82813508.593022,0.146171,50.425084,4747.800000,0,0.996008
59,7961.331414,7864.723610,7833,9637170.151000,108283924.481035,15799027.817996,9637170.151000,82847726.512022,0.145904,0.236102,38278.840000,0,0.996443
60,8177.292121,8082.903304,7394,9438881.748000,108283924.481035,14742659.223997,9438881.748000,84102383.509023,0.136148,0.000000,0.000000,0,1.000000
61,8248.048876,8149.515324,7762,9682793.982000,108283924.481035,15589333.426996,9682793.982000,83011797.072022,0.143967,1.705613,61373.100000,0,0.997029
62,7883.541359,7777.522454,8098,10470683.616000,108283924.481035,16079790.216996,10470683.616000,81733450.648021,0.148497,1.312069,17322.300000,0,0.999503
63,8658.863194,8565.990850,6878,8926490.346000,108283924.481035,13640666.730997,8926490.346001,85716767.404023,0.125971,3.607441,2845.000000,0,0.999423
64,8074.248413,7974.017906,8023,9861779.978000,108283924.481035,16186830.981996,9861779.978000,82235313.521022,0.149485,1.612707,1535.500000,0,0.999614
65,8175.003343,8067.216289,7628,9707360.664000,108283924.481035,15224342.290996,9707360.664000,83352221.526022,0.140597,10.713448,16097.620000,0,0.995353
66,8687.467428,8585.837433,7668,9782815.746000,108283924.481035,15291900.685996,9782815.746000,83209208.049022,0.141220,3.801837,16332.100000,0,0.997482
67,8409.586900,8285.156689,8141,9938989.704000,108283924.481035,16458819.575996,9938989.704000,81886115.201022,0.151997,25.040314,4354.300000,0,0.999092
68,8498.917118,8406.335710,7124,9258140.783000,108283924.481035,14122349.814997,9258140.783000,84903433.883023,0.130420,0.000000,0.000000,0,1.000000
69,7938.668251,7838.618150,7958,10002161.292000,108283924.481035,15945550.738996,10002161.292000,82336212.450022,0.147257,0.028488,18.000000,0,0.999992
70,8304.419111,8197.873885,7780,9575753.330000,108283924.481035,15690232.455996,9575753.330000,83017938.695022,0.144899,10.787692,6477.330000,0,0.999348
71,8505.664352,8396.136298,8002,9926706.344000,108283924.481035,16099092.669996,9926706.344000,82258125.467022,0.148675,10.260991,1784.300000,0,0.999628
72,8788.944932,8687.348133,8068,10089899.476000,108283924.481035,16191217.898996,10089899.476000,82002807.106022,0.149526,0.697805,2423.640000,0,0.999794
73,8238.663774,8138.754054,7981,9988123.194000,108283924.481035,16013109.166996,9988123.194000,82282692.120022,0.147881,0.028488,18.000000,0,0.999992
74,7616.330799,7520.151193,8009,9617867.578000,108283924.481035,16271937.130995,9617867.578000,82394119.772022,0.150271,0.000929,0.700000,0,1.000000
75,8122.176325,8019.594408,8120,10049539.918000,108283924.481035,16348269.373995,10049539.918000,81886115.189022,0.150976,2.086519,6174.000000,0,0.999812
76,8793.579103,8695.996613,7981,9758248.988000,108283924.481035,16128046.272996,9758248.988000,82397629.220022,0.148942,0.000000,0.000000,0,1.000000
77,7968.120091,7869.221528,8139,9889856.282000,108283924.481035,16478121.939995,9889856.282000,81915946.259022,0.152175,0.000000,0.000000,0,1.000000
78,8537.857308,8435.778424,8387,10170618.524000,108283924.481035,16990513.497996,10170618.524000,81122792.459022,0.156907,0.372699,280.700000,0,0.999940
79,8259.863713,8155.502157,7967,10121485.384000,108283924.481035,15909578.000996,10121485.384000,82252861.096021,0.146925,3.146702,1395.200000,0,0.998190
80,7988.014860,7886.465254,7654,9991632.662000,108283924.481035,15150642.165996,9991632.662000,83141649.653022,0.139916,1.633279,39449.470000,0,0.999499
81,7590.724364,7490.843132,7965,9988123.168000,108283924.481035,15970994.819996,9988123.168000,82324806.493022,0.147492,0.000000,0.000000,0,1.000000
82,8085.931796,7986.779950,7793,9745965.544000,108283924.481035,15639344.249996,9745965.544000,82898614.687022,0.144429,1.692190,1802.200000,0,0.999766
83,8492.619788,8393.387819,7881,9923196.882000,108283924.481035,15782357.588996,9923196.882000,82578370.010022,0.145750,0.000000,0.000000,0,1.000000
84,8247.014183,8139.371508,7689,9619622.444000,108283924.481035,15428772.417996,9619622.444000,83235529.619022,0.142484,11.446451,3427.300000,0,0.998979
85,7768.812125,7670.584640,7693,9610848.586000,108283924.481035,15443687.948996,9610848.586000,83229387.946023,0.142622,2.118999,1788.180000,0,0.999614
86,7902.314051,7809.211410,7215,9140571.528000,108283924.481035,14420659.826997,9140571.528000,84722693.126023,0.133175,1.696926,1791.140000,0,0.999614
87,8027.660377,7927.498540,7896,9731927.384000,108283924.481035,15917474.497996,9731927.384000,82634522.599022,0.146998,2.842564,23570.500000,0,0.998282
88,8042.694206,7931.680275,8038,10154825.770000,108283924.481035,16079790.294996,10154825.770000,82049308.416022,0.148497,9.465673,5778.300000,0,0.999454
89,8228.277281,8132.376387,7882,9556450.828000,108283924.481035,15968362.686996,9556450.828000,82759110.966022,0.147468,0.336386,24797.020000,0,0.998070
90,8442.935082,8342.831483,8011,9960046.902000,108283924.481035,16106111.766996,9960046.902000,82217765.812021,0.148740,0.503129,143.000000,0,0.999718
91,7718.167553,7615.756119,7976,10054804.202000,108283924.481035,15966607.936996,10054804.202000,82262512.342022,0.147451,1.863392,826.200000,0,0.998928
92,7700.027422,7598.942430,7952,9931970.608000,108283924.481035,15964853.245996,9931970.608000,82387100.627022,0.147435,1.765286,3479.300000,0,0.999342
93,8235.700161,8137.862923,7895,9668755.848000,108283924.481035,15946428.139996,9668755.848000,82668740.493022,0.147265,1.149679,148.300000,0,0.999374
94,8331.846417,8226.180567,7777,10000406.522000,108283924.481035,15470009.410996,10000406.522000,82813508.548022,0.142865,5.661785,2869.860000,0,0.995353
95,8146.822051,8049.647491,7844,9702096.392000,108283924.481035,15795518.335996,9702096.392000,82786309.753022,0.145871,0.153596,8.240000,0,0.999963
96,8074.865125,7974.053868,8225,10081125.714000,108283924.481035,16608851.958995,10081125.714000,81593946.808022,0.153382,0.000000,0.000000,0,1.000000
97,8211.512216,8109.242425,7992,10109201.848000,108283924.481035,15981523.473996,10109201.848000,82193199.159022,0.147589,1.177773,2519.740000,0,0.999888
98,7648.292293,7521.510697,8080,10174128.138000,108283924.481035,16180689.305995,10174128.138000,81929107.037022,0.149428,25.040314,4354.300000,0,0.999092
99,8189.940177,8088.144232,7777,9974085.092000,108283924.481035,15483170.083996,9974085.092000,82826669.305022,0.142987,2.055094,6063.070000,0,0.997029
100,7722.220179,7618.371076,8238,10354868.980000,108283924.481035,16506198.242996,10354868.980000,81422857.258022,0.152434,0.300413,14587.700000,0,0.997482
