"planning_unit","number"
40405,5
40404,9
40403,9
40402,22
40401,25
40400,23
40399,32
40398,24
40397,22
40396,20
40395,20
40394,19
40393,13
40392,7
40391,2
40390,1
40389,0
40388,0
40387,0
40386,3
40385,4
40384,3
40383,2
40382,2
40381,2
40380,0
40379,0
40378,2
40377,6
40376,12
40375,16
40374,22
40373,21
40372,21
40371,20
40370,24
40369,20
40368,17
40367,15
40366,11
40365,8
40364,10
40363,13
40362,20
40361,29
40360,28
40359,30
40358,27
40357,21
40356,20
40355,23
40354,23
40353,19
40352,10
40351,4
40350,3
40349,1
40348,0
40347,0
40346,0
40345,4
40344,6
40343,9
40342,6
40341,2
40340,3
40339,1
40338,0
40337,0
40336,2
40335,6
40334,11
40333,17
40332,19
40331,23
40330,20
40329,17
40328,28
40327,25
40326,22
40325,18
40324,14
40323,13
40322,15
40321,17
40320,24
40319,26
40318,27
40317,28
40316,27
40315,21
40314,24
40313,20
40312,23
40311,24
40310,20
40309,10
40308,5
40307,2
40306,1
40305,1
40304,1
40303,1
40302,5
40301,7
40300,9
40299,12
40298,11
40297,7
40296,4
40295,1
40294,0
40293,0
40292,1
40291,6
40290,12
40289,18
40288,20
40287,22
40286,23
40285,21
40284,23
40283,28
40282,25
40281,24
40280,18
40279,16
40278,17
40277,22
40276,27
40275,28
40274,28
40273,27
40272,23
40271,19
40270,18
40269,21
40268,21
40267,23
40266,22
40265,15
40264,7
40263,4
40262,2
40261,1
40260,0
40259,0
40258,0
40257,0
40256,0
40255,0
40254,1
40253,2
40252,6
40251,9
40250,11
40249,16
40248,15
40247,13
40246,7
40245,3
40244,1
40243,0
40242,0
40241,0
40240,4
40239,9
40238,17
40237,19
40236,22
40235,21
40234,26
40233,21
40232,24
40231,26
40230,26
40229,23
40228,19
40227,18
40226,25
40225,26
40224,30
40223,28
40222,28
40221,23
40220,16
40219,15
40218,19
40217,21
40216,25
40215,23
40214,23
40213,13
40212,7
40211,5
40210,1
40209,1
40208,0
40207,0
40206,0
40205,0
40204,1
40203,2
40202,2
40201,9
40200,12
40199,16
40198,19
40197,19
40196,18
40195,14
40194,9
40193,3
40192,0
40191,0
40190,0
40189,0
40188,2
40187,9
40186,16
40185,17
40184,20
40183,20
40182,23
40181,23
40180,24
40179,26
40178,29
40177,25
40176,25
40175,23
40174,25
40173,29
40172,28
40171,29
40170,26
40169,21
40168,16
40167,11
40166,14
40165,17
40164,20
40163,23
40162,18
40161,19
40160,14
40159,7
40158,4
40157,1
40156,1
40155,0
40154,0
40153,0
40152,1
40151,2
40150,4
40149,7
40148,15
40147,18
40146,20
40145,22
40144,21
40143,18
40142,15
40141,6
40140,3
40139,0
40138,0
40137,2
40136,7
40135,17
40134,20
40133,18
40132,18
40131,16
40130,22
40129,23
40128,25
40127,29
40126,27
40125,24
40124,25
40123,29
40122,26
40121,33
40120,32
40119,29
40118,22
40117,17
40116,8
40115,10
40114,11
40113,15
40112,21
40111,23
40110,18
40109,19
40108,12
40107,7
40106,5
40105,3
40104,0
40103,0
40102,0
40101,2
40100,1
40099,4
40098,6
40097,14
40096,20
40095,20
40094,23
40093,24
40092,24
40091,18
40090,14
40089,6
40088,1
40087,0
40086,0
40085,0
40084,4
40083,16
40082,21
40081,18
40080,16
40079,14
40078,19
40077,21
40076,20
40075,25
40074,29
40073,24
40072,27
40071,29
40070,30
40069,31
40068,32
40067,34
40066,22
40065,16
40064,8
40063,5
40062,7
40061,7
40060,15
40059,19
40058,23
40057,22
40056,21
40055,11
40054,10
40053,7
40052,4
40051,1
40050,0
40049,2
40048,2
40047,4
40046,8
40045,15
40044,18
40043,19
40042,21
40041,26
40040,25
40039,26
40038,21
40037,14
40036,5
40035,2
40034,1
40033,0
40032,0
40031,4
40030,15
40029,19
40028,16
40027,18
40026,13
40025,13
40024,11
40023,18
40022,20
40021,21
40020,28
40019,28
40018,30
40017,29
40016,33
40015,34
40014,31
40013,22
40012,15
40011,10
40010,3
40009,3
40008,5
40007,9
40006,16
40005,21
40004,24
40003,22
40002,20
40001,14
40000,12
39999,11
39998,8
39997,3
39996,1
39995,3
39994,6
39993,9
39992,17
39991,20
39990,19
39989,20
39988,25
39987,28
39986,26
39985,25
39984,19
39983,12
39982,4
39981,1
39980,0
39979,0
39978,0
39977,1
39976,14
39975,20
39974,20
39973,16
39972,11
39971,9
39970,9
39969,10
39968,17
39967,17
39966,29
39965,26
39964,29
39963,29
39962,33
39961,28
39960,26
39959,24
39958,16
39957,9
39956,4
39955,2
39954,0
39953,5
39952,9
39951,16
39950,25
39949,31
39948,23
39947,17
39946,15
39945,10
39944,11
39943,11
39942,4
39941,4
39940,8
39939,7
39938,15
39937,21
39936,19
39935,17
39934,25
39933,27
39932,29
39931,31
39930,25
39929,18
39928,11
39927,4
39926,1
39925,0
39924,0
39923,0
39922,13
39921,23
39920,21
39919,18
39918,12
39917,9
39916,7
39915,3
39914,6
39913,15
39912,17
39911,28
39910,28
39909,29
39908,35
39907,27
39906,26
39905,19
39904,16
39903,9
39902,7
39901,2
39900,0
39899,0
39898,4
39897,11
39896,19
39895,31
39894,27
39893,27
39892,20
39891,16
39890,15
39889,14
39888,15
39887,8
39886,10
39885,14
39884,15
39883,23
39882,20
39881,18
39880,22
39879,28
39878,27
39877,32
39876,29
39875,22
39874,19
39873,8
39872,3
39871,1
39870,0
39869,0
39868,0
39867,10
39866,22
39865,21
39864,20
39863,14
39862,8
39861,7
39860,3
39859,1
39858,6
39857,12
39856,19
39855,25
39854,35
39853,32
39852,34
39851,24
39850,19
39849,17
39848,10
39847,6
39846,1
39845,0
39844,0
39843,0
39842,4
39841,11
39840,18
39839,32
39838,29
39837,25
39836,19
39835,22
39834,18
39833,19
39832,18
39831,15
39830,13
39829,20
39828,24
39827,20
39826,19
39825,20
39824,29
39823,28
39822,31
39821,33
39820,29
39819,24
39818,14
39817,7
39816,2
39815,0
39814,0
39813,0
39812,0
39811,6
39810,22
39809,23
39808,20
39807,14
39806,9
39805,8
39804,3
39803,0
39802,0
39801,6
39800,15
39799,20
39798,32
39797,34
39796,30
39795,29
39794,20
39793,15
39792,8
39791,6
39790,0
39789,0
39788,0
39787,0
39786,0
39785,5
39784,15
39783,25
39782,29
39781,34
39780,23
39779,20
39778,21
39777,22
39776,23
39775,18
39774,17
39773,20
39772,23
39771,21
39770,18
39769,24
39768,28
39767,28
39766,32
39765,33
39764,33
39763,27
39762,23
39761,10
39760,6
39759,3
39758,0
39757,0
39756,1
39755,15
39754,25
39753,24
39752,17
39751,11
39750,5
39749,4
39748,0
39747,0
39746,0
39745,6
39744,17
39743,25
39742,34
39741,34
39740,32
39739,23
39738,19
39737,9
39736,4
39735,0
39734,0
39733,0
39732,0
39731,0
39730,0
39729,7
39728,17
39727,33
39726,33
39725,30
39724,23
39723,23
39722,28
39721,28
39720,29
39719,24
39718,20
39717,25
39716,27
39715,22
39714,21
39713,26
39712,31
39711,31
39710,34
39709,33
39708,35
39707,25
39706,20
39705,9
39704,11
39703,2
39702,0
39701,0
39700,0
39699,10
39698,25
39697,23
39696,20
39695,12
39694,5
39693,3
39692,0
39691,0
39690,0
39689,0
39688,5
39687,17
39686,27
39685,32
39684,33
39683,26
39682,19
39681,12
39680,4
39679,1
39678,0
39677,0
39676,0
39675,0
39674,0
39673,0
39672,10
39671,21
39670,32
39669,33
39668,27
39667,20
39666,22
39665,31
39664,30
39663,27
39662,25
39661,24
39660,26
39659,21
39658,22
39657,22
39656,29
39655,29
39654,36
39653,38
39652,38
39651,33
39650,23
39649,14
39648,12
39647,10
39646,3
39645,0
39644,0
39643,5
39642,20
39641,25
39640,21
39639,14
39638,5
39637,3
39636,0
39635,0
39634,0
39633,0
39632,0
39631,7
39630,19
39629,28
39628,31
39627,25
39626,19
39625,12
39624,5
39623,0
39622,0
39621,0
39620,0
39619,0
39618,0
39617,0
39616,0
39615,10
39614,29
39613,35
39612,33
39611,26
39610,24
39609,26
39608,30
39607,32
39606,26
39605,26
39604,26
39603,20
39602,21
39601,22
39600,23
39599,31
39598,31
39597,40
39596,38
39595,40
39594,29
39593,22
39592,14
39591,15
39590,7
39589,0
39588,0
39587,0
39586,2
39585,16
39584,24
39583,25
39582,13
39581,7
39580,4
39579,0
39578,0
39577,0
39576,0
39575,0
39574,0
39573,9
39572,21
39571,26
39570,30
39569,22
39568,11
39567,6
39566,0
39565,0
39564,0
39563,0
39562,0
39561,0
39560,0
39559,0
39558,2
39557,14
39556,32
39555,35
39554,29
39553,24
39552,25
39551,26
39550,32
39549,31
39548,29
39547,25
39546,24
39545,20
39544,22
39543,23
39542,25
39541,28
39540,40
39539,35
39538,37
39537,34
39536,28
39535,16
39534,14
39533,14
39532,4
39531,0
39530,0
39529,0
39528,0
39527,7
39526,22
39525,28
39524,18
39523,6
39522,2
39521,0
39520,0
39519,0
39518,0
39517,0
39516,0
39515,3
39514,13
39513,25
39512,30
39511,24
39510,14
39509,6
39508,1
39507,0
39506,0
39505,0
39504,0
39503,1
39502,0
39501,0
39500,0
39499,8
39498,18
39497,33
39496,32
39495,29
39494,24
39493,26
39492,28
39491,31
39490,29
39489,24
39488,27
39487,20
39486,19
39485,18
39484,19
39483,23
39482,34
39481,40
39480,36
39479,35
39478,34
39477,25
39476,18
39475,16
39474,12
39473,1
39472,0
39471,0
39470,3
39469,15
39468,26
39467,23
39466,8
39465,3
39464,0
39463,0
39462,0
39461,0
39460,0
39459,0
39458,0
39457,7
39456,17
39455,27
39454,26
39453,16
39452,7
39451,1
39450,0
39449,0
39448,0
39447,0
39446,0
39445,5
39444,0
39443,0
39442,0
39441,10
39440,30
39439,36
39438,30
39437,29
39436,25
39435,24
39434,30
39433,29
39432,25
39431,25
39430,22
39429,17
39428,16
39427,17
39426,18
39425,26
39424,40
39423,36
39422,32
39421,31
39420,29
39419,20
39418,17
39417,16
39416,9
39415,1
39414,0
39413,0
39412,1
39411,10
39410,22
39409,25
39408,12
39407,4
39406,0
39405,0
39404,0
39403,0
39402,1
39401,2
39400,0
39399,2
39398,10
39397,20
39396,25
39395,17
39394,8
39393,2
39392,0
39391,0
39390,0
39389,0
39388,0
39387,0
39386,0
39385,0
39384,0
39383,2
39382,16
39381,34
39380,31
39379,31
39378,31
39377,27
39376,25
39375,30
39374,23
39373,24
39372,21
39371,16
39370,14
39369,18
39368,15
39367,18
39366,32
39365,39
39364,28
39363,31
39362,35
39361,30
39360,18
39359,18
39358,16
39357,6
39356,0
39355,0
39354,0
39353,4
39352,15
39351,25
39350,19
39349,7
39348,0
39347,0
39346,0
39345,0
39344,6
39343,8
39342,0
39341,0
39340,5
39339,14
39338,21
39337,18
39336,8
39335,2
39334,0
39333,0
39332,0
39331,0
39330,0
39329,0
39328,23
39327,0
39326,0
39325,0
39324,4
39323,30
39322,36
39321,28
39320,32
39319,28
39318,25
39317,25
39316,24
39315,21
39314,22
39313,15
39312,10
39311,12
39310,14
39309,16
39308,23
39307,35
39306,30
39305,28
39304,31
39303,33
39302,27
39301,16
39300,19
39299,12
39298,2
39297,0
39296,0
39295,2
39294,13
39293,24
39292,21
39291,11
39290,1
39289,0
39288,0
39287,0
39286,4
39285,9
39284,1
39283,0
39282,2
39281,9
39280,15
39279,18
39278,8
39277,2
39276,0
39275,0
39274,0
39273,0
39272,0
39271,0
39270,0
39269,0
39268,0
39267,0
39266,1
39265,14
39264,36
39263,32
39262,29
39261,30
39260,22
39259,22
39258,20
39257,17
39256,13
39255,13
39254,6
39253,9
39252,12
39251,11
39250,19
39249,31
39248,30
39247,27
39246,25
39245,27
39244,36
39243,23
39242,21
39241,15
39240,11
39239,1
39238,0
39237,0
39236,1
39235,10
39234,16
39233,26
39232,17
39231,4
39230,0
39229,0
39228,0
39227,1
39226,2
39225,8
39224,8
39223,0
39222,4
39221,13
39220,16
39219,10
39218,3
39217,0
39216,0
39215,0
39214,0
39213,0
39212,0
39211,0
39210,1
39209,0
39208,0
39207,0
39206,2
39205,26
39204,38
39203,30
39202,27
39201,22
39200,18
39199,18
39198,13
39197,11
39196,11
39195,6
39194,5
39193,4
39192,9
39191,11
39190,24
39189,33
39188,28
39187,22
39186,22
39185,27
39184,30
39183,25
39182,20
39181,15
39180,6
39179,0
39178,0
39177,0
39176,3
39175,15
39174,25
39173,21
39172,7
39171,0
39170,0
39169,0
39168,0
39167,6
39166,5
39165,22
39164,0
39163,2
39162,7
39161,14
39160,13
39159,5
39158,0
39157,0
39156,0
39155,3
39154,0
39153,0
39152,0
39151,2
39150,0
39149,0
39148,0
39147,0
39146,6
39145,38
39144,32
39143,28
39142,22
39141,17
39140,12
39139,11
39138,9
39137,8
39136,3
39135,5
39134,3
39133,4
39132,9
39131,15
39130,35
39129,27
39128,19
39127,15
39126,15
39125,50
39124,30
39123,29
39122,19
39121,12
39120,3
39119,0
39118,0
39117,2
39116,11
39115,19
39114,27
39113,12
39112,2
39111,0
39110,0
39109,0
39108,0
39107,2
39106,24
39105,0
39104,0
39103,4
39102,11
39101,14
39100,4
39099,0
39098,0
39097,0
39096,0
39095,3
39094,0
39093,0
39092,0
39091,0
39090,0
39089,0
39088,0
39087,0
39086,28
39085,38
39084,31
39083,23
39082,14
39081,11
39080,6
39079,10
39078,6
39077,2
39076,1
39075,4
39074,0
39073,2
39072,9
39071,22
39070,33
39069,21
39068,13
39067,11
39066,15
39065,35
39064,30
39063,28
39062,21
39061,9
39060,1
39059,0
39058,0
39057,5
39056,17
39055,22
39054,18
39053,7
39052,0
39051,0
39050,0
39049,0
39048,2
39047,9
39046,25
39045,0
39044,2
39043,7
39042,15
39041,10
39040,1
39039,0
39038,0
39037,0
39036,0
39035,0
39034,0
39033,0
39032,0
39031,0
39030,0
39029,0
39028,0
39027,3
39026,41
39025,32
39024,23
39023,14
39022,10
39021,6
39020,4
39019,6
39018,2
39017,0
39016,0
39015,0
39014,0
39013,0
39012,12
39011,40
39010,20
39009,4
39008,5
39007,8
39006,26
39005,30
39004,29
39003,27
39002,20
39001,6
39000,0
38999,0
38998,3
38997,12
38996,21
38995,22
38994,11
38993,1
38992,0
38991,0
38990,0
38989,1
38988,3
38987,6
38986,1
38985,0
38984,5
38983,16
38982,15
38981,2
38980,0
38979,0
38978,0
38977,4
38976,0
38975,0
38974,0
38973,0
38972,0
38971,0
38970,0
38969,0
38968,0
38967,28
38966,41
38965,26
38964,13
38963,8
38962,3
38961,2
38960,2
38959,2
38958,1
38957,0
38956,0
38955,0
38954,0
38953,0
38952,11
38951,30
38950,2
38949,1
38948,5
38947,9
38946,28
38945,30
38944,29
38943,32
38942,15
38941,4
38940,0
38939,1
38938,7
38937,16
38936,22
38935,17
38934,6
38933,0
38932,0
38931,10
38930,0
38929,1
38928,1
38927,33
38926,0
38925,2
38924,9
38923,16
38922,5
38921,0
38920,0
38919,0
38918,1
38917,0
38916,0
38915,0
38914,0
38913,0
38912,0
38911,0
38910,0
38909,0
38908,1
38907,44
38906,28
38905,13
38904,7
38903,2
38902,0
38901,1
38900,2
38899,1
38898,0
38897,0
38896,0
38895,0
38894,0
38893,0
38892,98
38891,2
38890,0
38889,0
38888,4
38887,13
38886,24
38885,32
38884,32
38883,25
38882,13
38881,1
38880,0
38879,0
38878,3
38877,13
38876,23
38875,24
38874,12
38873,1
38872,0
38871,0
38870,1
38869,0
38868,1
38867,10
38866,6
38865,0
38864,6
38863,16
38862,12
38861,0
38860,0
38859,0
38858,0
38857,0
38856,0
38855,0
38854,0
38853,0
38852,0
38851,0
38850,0
38849,0
38848,0
38847,28
38846,97
38845,15
38844,7
38843,2
38842,0
38841,0
38840,1
38839,2
38838,0
38837,0
38836,0
38835,0
38834,0
38833,0
38832,0
38831,0
38830,0
38829,0
38828,0
38827,4
38826,16
38825,26
38824,31
38823,34
38822,21
38821,3
38820,0
38819,1
38818,8
38817,17
38816,22
38815,18
38814,6
38813,0
38812,0
38811,28
38810,2
38809,1
38808,9
38807,8
38806,0
38805,1
38804,11
38803,16
38802,1
38801,0
38800,0
38799,0
38798,0
38797,0
38796,0
38795,0
38794,0
38793,0
38792,0
38791,0
38790,0
38789,0
38788,0
38787,87
38786,18
38785,6
38784,1
38783,0
38782,0
38781,0
38780,0
38779,0
38778,0
38777,0
38776,0
38775,0
38774,0
38773,0
38772,0
38771,1
38770,0
38769,0
38768,0
38767,4
38766,21
38765,27
38764,36
38763,33
38762,13
38761,2
38760,0
38759,0
38758,1
38757,14
38756,21
38755,27
38754,11
38753,1
38752,0
38751,0
38750,2
38749,0
38748,8
38747,6
38746,0
38745,0
38744,7
38743,14
38742,9
38741,0
38740,0
38739,0
38738,1
38737,0
38736,0
38735,0
38734,0
38733,0
38732,2
38731,0
38730,1
38729,24
38728,0
38727,65
38726,22
38725,1
38724,0
38723,0
38722,0
38721,0
38720,0
38719,0
38718,0
38717,0
38716,0
38715,0
38714,0
38713,0
38712,0
38711,0
38710,0
38709,0
38708,0
38707,0
38706,10
38705,23
38704,34
38703,38
38702,23
38701,8
38700,0
38699,0
38698,6
38697,17
38696,27
38695,18
38694,7
38693,0
38692,0
38691,2
38690,100
38689,1
38688,12
38687,13
38686,0
38685,4
38684,11
38683,14
38682,0
38681,0
38680,0
38679,0
38678,0
38677,0
38676,0
38675,0
38674,0
38673,0
38672,1
38671,2
38670,17
38669,60
38668,0
38667,61
38666,0
38665,0
38664,0
38663,0
38662,0
38661,0
38660,0
38659,0
38658,0
38657,0
38656,0
38655,26
38654,0
38653,0
38652,0
38651,33
38650,1
38649,0
38648,0
38647,1
38646,13
38645,30
38644,42
38643,32
38642,16
38641,1
38640,0
38639,0
38638,3
38637,11
38636,26
38635,23
38634,11
38633,1
38632,0
38631,0
38630,4
38629,19
38628,5
38627,26
38626,0
38625,3
38624,9
38623,16
38622,7
38621,0
38620,0
38619,0
38618,0
38617,0
38616,0
38615,0
38614,0
38613,0
38612,0
38611,1
38610,0
38609,0
38608,0
38607,0
38606,0
38605,0
38604,0
38603,0
38602,0
38601,0
38600,0
38599,0
38598,0
38597,4
38596,2
38595,12
38594,11
38593,0
38592,0
38591,21
38590,2
38589,1
38588,0
38587,0
38586,8
38585,19
38584,35
38583,38
38582,26
38581,10
38580,0
38579,0
38578,2
38577,20
38576,28
38575,18
38574,5
38573,0
38572,0
38571,0
38570,34
38569,0
38568,12
38567,29
38566,3
38565,5
38564,14
38563,13
38562,0
38561,0
38560,0
38559,0
38558,4
38557,0
38556,0
38555,0
38554,2
38553,0
38552,28
38551,0
38550,23
38549,100
38548,0
38547,0
38546,0
38545,0
38544,0
38543,0
38542,0
38541,0
38540,0
38539,0
38538,0
38537,3
38536,5
38535,12
38534,3
38533,0
38532,0
38531,0
38530,0
38529,0
38528,0
38527,1
38526,14
38525,28
38524,39
38523,35
38522,18
38521,4
38520,0
38519,0
38518,1
38517,8
38516,27
38515,24
38514,12
38513,1
38512,0
38511,0
38510,0
38509,19
38508,2
38507,5
38506,53
38505,5
38504,11
38503,17
38502,2
38501,0
38500,0
38499,0
38498,0
38497,0
38496,0
38495,0
38494,1
38493,2
38492,36
38491,0
38490,0
38489,0
38488,0
38487,0
38486,0
38485,0
38484,0
38483,0
38482,0
38481,0
38480,57
38479,0
38478,0
38477,0
38476,2
38475,0
38474,0
38473,12
38472,0
38471,1
38470,0
38469,15
38468,1
38467,0
38466,10
38465,17
38464,34
38463,37
38462,30
38461,10
38460,0
38459,0
38458,2
38457,14
38456,24
38455,21
38454,7
38453,0
38452,0
38451,0
38450,7
38449,0
38448,6
38447,21
38446,25
38445,6
38444,13
38443,8
38442,0
38441,0
38440,0
38439,100
38438,0
38437,0
38436,0
38435,0
38434,0
38433,0
38432,0
38431,0
38430,0
38429,8
38428,0
38427,0
38426,0
38425,0
38424,0
38423,4
38422,0
38421,0
38420,0
38419,0
38418,0
38417,0
38416,0
38415,0
38414,0
38413,1
38412,0
38411,0
38410,0
38409,33
38408,0
38407,12
38406,15
38405,26
38404,38
38403,38
38402,17
38401,5
38400,0
38399,0
38398,0
38397,7
38396,24
38395,25
38394,17
38393,4
38392,0
38391,0
38390,0
38389,3
38388,25
38387,8
38386,50
38385,5
38384,12
38383,15
38382,1
38381,0
38380,0
38379,0
38378,0
38377,0
38376,0
38375,0
38374,0
38373,1
38372,0
38371,0
38370,0
38369,5
38368,0
38367,0
38366,0
38365,0
38364,0
38363,5
38362,6
38361,0
38360,0
38359,0
38358,0
38357,0
38356,0
38355,0
38354,0
38353,0
38352,0
38351,0
38350,0
38349,12
38348,1
38347,0
38346,9
38345,19
38344,30
38343,38
38342,28
38341,7
38340,0
38339,0
38338,0
38337,14
38336,26
38335,25
38334,9
38333,0
38332,0
38331,0
38330,0
38329,23
38328,28
38327,100
38326,4
38325,6
38324,13
38323,3
38322,0
38321,0
38320,0
38319,0
38318,0
38317,0
38316,0
38315,0
38314,0
38313,0
38312,0
38311,0
38310,1
38309,0
38308,0
38307,0
38306,0
38305,0
38304,3
38303,0
38302,0
38301,0
38300,0
38299,0
38298,0
38297,0
38296,0
38295,3
38294,2
38293,0
38292,0
38291,0
38290,0
38289,24
38288,0
38287,7
38286,15
38285,22
38284,36
38283,36
38282,16
38281,3
38280,0
38279,0
38278,4
38277,21
38276,24
38275,22
38274,6
38273,0
38272,0
38271,0
38270,1
38269,26
38268,8
38267,100
38266,1
38265,12
38264,9
38263,1
38262,0
38261,0
38260,0
38259,0
38258,0
38257,0
38256,0
38255,0
38254,1
38253,0
38252,0
38251,0
38250,0
38249,0
38248,0
38247,0
38246,0
38245,0
38244,1
38243,0
38242,0
38241,0
38240,0
38239,0
38238,0
38237,0
38236,1
38235,2
38234,1
38233,0
38232,0
38231,0
38230,0
38229,0
38228,0
38227,8
38226,18
38225,30
38224,37
38223,28
38222,4
38221,0
38220,0
38219,1
38218,11
38217,23
38216,26
38215,12
38214,0
38213,0
38212,0
38211,0
38210,0
38209,1
38208,3
38207,0
38206,4
38205,12
38204,2
38203,0
38202,0
38201,0
38200,0
38199,2
38198,0
38197,0
38196,0
38195,0
38194,0
38193,0
38192,0
38191,0
38190,0
38189,0
38188,0
38187,0
38186,0
38185,3
38184,30
38183,0
38182,0
38181,0
38180,0
38179,0
38178,0
38177,0
38176,2
38175,8
38174,0
38173,0
38172,0
38171,0
38170,0
38169,0
38168,2
38167,14
38166,23
38165,33
38164,33
38163,15
38162,2
38161,0
38160,0
38159,4
38158,16
38157,23
38156,24
38155,8
38154,0
38153,0
38152,0
38151,0
38150,0
38149,3
38148,0
38147,0
38146,12
38145,4
38144,0
38143,0
38142,0
38141,0
38140,0
38139,0
38138,0
38137,0
38136,0
38135,0
38134,1
38133,0
38132,0
38131,0
38130,0
38129,0
38128,0
38127,0
38126,0
38125,16
38124,0
38123,0
38122,0
38121,0
38120,0
38119,0
38118,0
38117,1
38116,7
38115,0
38114,4
38113,0
38112,0
38111,0
38110,0
38109,3
38108,4
38107,17
38106,31
38105,33
38104,24
38103,5
38102,0
38101,0
38100,1
38099,10
38098,20
38097,26
38096,17
38095,5
38094,0
38093,0
38092,0
38091,0
38090,0
38089,0
38088,0
38087,3
38086,8
38085,1
38084,0
38083,0
38082,0
38081,0
38080,0
38079,0
38078,0
38077,0
38076,1
38075,0
38074,0
38073,0
38072,0
38071,0
38070,0
38069,0
38068,0
38067,0
38066,0
38065,0
38064,0
38063,0
38062,0
38061,0
38060,0
38059,0
38058,0
38057,7
38056,14
38055,23
38054,1
38053,0
38052,0
38051,2
38050,0
38049,2
38048,14
38047,25
38046,32
38045,32
38044,14
38043,2
38042,0
38041,0
38040,2
38039,16
38038,20
38037,25
38036,17
38035,1
38034,0
38033,0
38032,0
38031,0
38030,0
38029,0
38028,0
38027,100
38026,2
38025,0
38024,0
38023,0
38022,0
38021,0
38020,1
38019,0
38018,0
38017,0
38016,0
38015,2
38014,6
38013,0
38012,0
38011,0
38010,0
38009,0
38008,0
38007,0
38006,4
38005,0
38004,0
38003,0
38002,0
38001,0
38000,0
37999,0
37998,0
37997,19
37996,20
37995,24
37994,1
37993,0
37992,0
37991,0
37990,0
37989,4
37988,18
37987,32
37986,32
37985,22
37984,6
37983,0
37982,1
37981,6
37980,16
37979,25
37978,22
37977,12
37976,0
37975,0
37974,0
37973,0
37972,0
37971,0
37970,0
37969,25
37968,2
37967,0
37966,0
37965,0
37964,0
37963,0
37962,0
37961,0
37960,0
37959,0
37958,0
37957,0
37956,3
37955,6
37954,0
37953,0
37952,0
37951,0
37950,0
37949,0
37948,0
37947,63
37946,0
37945,0
37944,0
37943,0
37942,0
37941,0
37940,0
37939,9
37938,27
37937,26
37936,4
37935,0
37934,1
37933,1
37932,0
37931,1
37930,11
37929,24
37928,32
37927,27
37926,16
37925,1
37924,0
37923,0
37922,1
37921,9
37920,17
37919,23
37918,20
37917,8
37916,0
37915,0
37914,0
37913,0
37912,0
37911,0
37910,0
37909,35
37908,0
37907,0
37906,0
