id,cost,status
538,16331159.000000,0
539,13714665.000000,0
540,6784438.000000,0
541,4543849.000000,0
542,255094.000000,0
543,1419949.000000,0
544,17653944.000000,0
545,107965460.000000,0
546,780911.000000,0
547,1004971.000000,0
548,1037031.000000,0
549,1563097.000000,0
550,1413830.000000,0
551,24225818.000000,0
552,348967.000000,0
553,494954.000000,0
554,5497977.000000,0
555,11248899.000000,0
556,18035613.000000,0
557,200460.000000,0
558,559706.000000,0
559,4787933.000000,0
560,222566.000000,0
561,1860638.000000,0
562,3452444.000000,0
563,922931.000000,0
564,62411.000000,0
565,324346.000000,0
566,2169997.000000,0
567,1912213.000000,0
568,9787984.000000,0
569,3731829.000000,0
570,41541829.000000,0
571,2828008.000000,0
572,131758641.000000,0
573,5979406.000000,0
574,2716995.000000,0
575,3241882.000000,0
576,34102926.000000,0
577,124590336.000000,0
578,38026733.000000,0
579,1098774.000000,0
580,638256.000000,0
581,1261585.000000,0
582,49346996.000000,0
583,3431576.000000,0
584,52095321.000000,0
585,2255600.000000,0
586,3849058.000000,0
587,11077959.000000,0
588,2724464.000000,0
589,5346419.000000,0
590,69502034.000000,0
591,1735938.000000,0
592,403337.000000,0
593,8042049.000000,0
594,1663594.000000,0
595,10521673.000000,0
596,3842737.000000,0
597,6915205.000000,0
598,1246359.000000,0
599,9606425.000000,0
600,12461.000000,0
601,1854175.000000,0
602,13592300.000000,0
603,10229430.000000,0
604,9303784.000000,0
605,1380630.000000,0
606,2362760.000000,0
607,62610947.000000,0
608,24702179.000000,0
609,274318544.000000,0
610,865006.000000,0
611,1119994.000000,0
612,12432625.000000,0
613,85803359.000000,0
614,126678650.000000,0
615,294582.000000,0
616,139413.000000,0
617,12110021.000000,0
618,9559589.000000,0
619,96171.000000,0
620,2753463.000000,0
621,6495194.000000,0
622,764980.000000,0
623,2134489.000000,0
624,23667324.000000,0
625,3790009.000000,0
626,3404171.000000,0
627,91527.000000,0
628,30557275.000000,0
629,23962225.000000,0
630,2617179.000000,0
631,6995013.000000,0
632,364771.000000,0
633,105826143.000000,0
634,2047665.000000,0
635,7429309.000000,0
636,2444659.000000,0
637,25263363.000000,0
638,915748.000000,0
639,56240771.000000,0
640,1912084.000000,0
641,1270801.000000,0
642,3471275.000000,0
643,169245.000000,0
644,69972101.000000,0
645,5229237.000000,0
646,6592907.000000,0
647,37473959.000000,0
648,922239.000000,0
649,85395922.000000,0
650,6789174.000000,0
651,2035475.000000,0
652,2627616.000000,0
653,3067153.000000,0
654,19494819.000000,0
655,7669215.000000,0
656,5247988.000000,0
657,56265.000000,0
658,13093332.000000,0
659,19381194.000000,0
660,5008516.000000,0
661,1799238.000000,0
662,2566839.000000,0
663,11103023.000000,0
664,3095275.000000,0
665,28901961.000000,0
666,55623377.000000,0
667,223150.000000,0
668,896622.000000,0
669,4714231.000000,0
670,167553.000000,0
671,2089996.000000,0
672,2004349.000000,0
673,6060010.000000,0
674,63985956.000000,0
675,3401539.000000,0
676,50311533.000000,0
677,3824922.000000,0
678,5517915.000000,0
679,1393160.000000,0
680,6327575.000000,0
681,24897194.000000,0
682,7367907.000000,0
683,1690245.000000,0
684,1505770.000000,0
685,51212921.000000,0
686,233763097.000000,0
687,3658049.000000,0
688,45236575.000000,0
689,847465.000000,0
690,3859112.000000,0
691,110626.000000,0
692,1378356.000000,0
693,1993810.000000,0
694,3806138.000000,0
695,6948153.000000,0
696,85027023.000000,0
697,13253966.000000,0
698,53636076.000000,0
699,6829208.000000,0
700,12288608.000000,0
701,483449.000000,0
702,61916.000000,0
703,2595334.000000,0
704,11311510.000000,0
705,49867720.000000,0
706,1940660.000000,0
707,11761706.000000,0
708,46312340.000000,0
709,7928030.000000,0
710,3572518.000000,0
711,30225.000000,0
712,8541583.000000,0
713,13665986.000000,0
714,6002395.000000,0
715,3491704.000000,0
716,147288.000000,0
717,1874502.000000,0
718,284066.000000,0
719,33847354.000000,0
720,6565272.000000,0
721,3544667.000000,0
722,11089718.000000,0
723,58101572.000000,0
724,536582.000000,0
725,163361997.000000,0
726,923444.000000,0
727,9190313.000000,0
728,34408213.000000,0
729,69408756.000000,0
730,17417653.000000,0
731,3842952.000000,0
732,17407893.000000,0
733,864723.000000,0
734,16999.000000,0
735,84292212.000000,0
736,7306990.000000,0
737,2168390.000000,0
738,26388531.000000,0
739,3473434.000000,0
740,26876149.000000,0
741,3988759.000000,0
742,9181378.000000,0
743,450425.000000,0
744,3894333.000000,0
745,65840.000000,0
746,1088663.000000,0
747,3140063.000000,0
748,1381957.000000,0
749,3973985.000000,0
750,566709.000000,0
751,1498895.000000,0
752,5260395.000000,0
753,7461038.000000,0
754,2311131.000000,0
755,39328073.000000,0
756,30062164.000000,0
757,4828619.000000,0
758,7811932.000000,0
759,6810203.000000,0
760,892616.000000,0
761,15571081.000000,0
762,14038780.000000,0
763,6287367.000000,0
764,9792063.000000,0
765,75002988.000000,0
766,25692069.000000,0
767,24535334.000000,0
768,6287886.000000,0
769,156142.000000,0
770,6649385.000000,0
771,1416898.000000,0
772,1706623.000000,0
773,1806036.000000,0
774,701656.000000,0
775,26398382.000000,0
776,1182554.000000,0
777,741581.000000,0
778,1923917.000000,0
779,15802423.000000,0
780,2106665.000000,0
781,925922.000000,0
782,675985.000000,0
783,4346450.000000,0
784,1591405.000000,0
785,12203366.000000,0
786,623147.000000,0
787,4383795.000000,0
788,45461525.000000,0
789,22466151.000000,0
790,29472958.000000,0
791,156155.000000,0
792,1548350.000000,0
793,41251.000000,0
794,196512.000000,0
795,8183173.000000,0
796,8236568.000000,0
797,2854527.000000,0
798,888046.000000,0
799,482567.000000,0
800,3438383.000000,0
801,1006217.000000,0
802,188865843.000000,0
803,80267060.000000,0
804,32355898.000000,0
805,1713173.000000,0
806,365766923.000000,0
807,17529390.000000,0
808,717827.000000,0
809,5367479.000000,0
810,7508081.000000,0
811,837686.000000,0
812,4049849.000000,0
813,1905538.000000,0
814,7578838.000000,0
815,4698.000000,0
816,1392431.000000,0
817,3780176.000000,0
818,67387042.000000,0
819,3726408.000000,0
820,81235.000000,0
821,13438664.000000,0
822,21085326.000000,0
823,1100589.000000,0
824,25573794.000000,0
825,7170140.000000,0
826,9670155.000000,0
827,2735979.000000,0
828,3006679.000000,0
829,42042062.000000,0
830,12076545.000000,0
831,5330938.000000,0
832,2739939.000000,0
833,1407042.000000,0
834,67604.000000,0
835,1325310.000000,0
836,504208.000000,0
837,18695954.000000,0
838,66269999.000000,0
839,30206351.000000,0
840,46842.000000,0
841,366906.000000,0
842,13455499.000000,0
843,45946579.000000,0
844,6617480.000000,0
845,2177670.000000,0
846,187377.000000,0
847,512186.000000,0
848,143954518.000000,0
849,50809795.000000,0
850,62490164.000000,0
851,901104.000000,0
852,8122052.000000,0
853,16040873.000000,0
854,20300546.000000,0
855,10502036.000000,0
856,150868.000000,0
857,36569848.000000,0
858,442244.000000,0
859,2216040.000000,0
860,1465220.000000,0
861,1880036.000000,0
862,8756288.000000,0
863,635816.000000,0
864,831663.000000,0
865,3618183.000000,0
866,19403723.000000,0
867,4912874.000000,0
868,424146685.000000,0
869,7237886.000000,0
870,34283671.000000,0
871,417138.000000,0
872,207097.000000,0
873,4526185.000000,0
874,146642181.000000,0
875,13493059.000000,0
876,2883854.000000,0
877,90286806.000000,0
878,11345694.000000,0
879,3136370.000000,0
880,43539108.000000,0
881,81475498.000000,0
882,5412225.000000,0
883,80826735.000000,0
884,21832604.000000,0
885,1447985.000000,0
886,111163768.000000,0
887,807204.000000,0
888,2549005.000000,0
889,710227.000000,0
890,4709145.000000,0
891,42851957.000000,0
892,24943260.000000,0
893,8564892.000000,0
894,5085949.000000,0
895,14966244.000000,0
896,6534992.000000,0
897,65711274.000000,0
898,3983642.000000,0
899,29408.000000,0
900,3019103.000000,0
901,1274671.000000,0
902,100054.000000,0
903,13894900.000000,0
904,1736439.000000,0
905,285389.000000,0
906,674238.000000,0
907,7581555.000000,0
908,388201.000000,0
909,129481.000000,0
910,31247191.000000,0
911,830.000000,0
912,10565533.000000,0
913,142804659.000000,0
914,1369743.000000,0
915,1524824.000000,0
916,280144.000000,0
917,8789294.000000,0
918,1056865.000000,0
919,2618244.000000,0
920,13499945.000000,0
921,6861724.000000,0
922,2053788.000000,0
923,1464496.000000,0
924,2685582.000000,0
925,7493175.000000,0
926,20824323.000000,0
927,603330.000000,0
928,1112305.000000,0
929,1850067.000000,0
930,896512.000000,0
931,9013346.000000,0
932,641207.000000,0
933,30801269.000000,0
934,46886521.000000,0
935,728672.000000,0
936,1651250.000000,0
937,1772940.000000,0
938,11690605.000000,0
939,290538.000000,0
940,61005.000000,0
941,6.000000,0
942,25049560.000000,0
943,1481516.000000,0
944,567093.000000,0
945,17209.000000,0
946,4831496.000000,0
947,1881307.000000,0
948,911801.000000,0
949,706037.000000,0
950,3242218.000000,0
951,36569932.000000,0
952,91942191.000000,0
953,17175770.000000,0
954,142027521.000000,0
955,1961068.000000,0
956,2652323.000000,0
957,9932759.000000,0
958,1154215.000000,0
959,4181188.000000,0
960,12943567.000000,0
961,634277.000000,0
962,104352.000000,0
963,713972.000000,0
964,7239954.000000,0
965,70892988.000000,0
966,2662288.000000,0
967,4236295.000000,0
968,2103731.000000,0
969,1315304.000000,0
970,31587474.000000,0
971,18320452.000000,0
972,2657915.000000,0
973,9479038.000000,0
974,5376749.000000,0
975,1702514.000000,0
976,748477.000000,0
977,289489.000000,0
978,1251130.000000,0
979,15777359.000000,0
980,57126.000000,0
981,570980.000000,0
982,942777.000000,0
983,256798.000000,0
984,123296127.000000,0
985,1846680.000000,0
986,639967.000000,0
987,32091506.000000,0
988,3580373.000000,0
989,868917.000000,0
990,1665663.000000,0
991,222984013.000000,0
992,1725521.000000,0
993,8970242.000000,0
994,8018795.000000,0
995,773767.000000,0
996,12674510.000000,0
997,8856978.000000,0
998,23271159.000000,0
999,1112228.000000,0
1000,567730.000000,0
1001,23266663.000000,0
1002,4101243.000000,0
1003,9469414.000000,0
1004,13073629.000000,0
1005,5507043.000000,0
1006,16068140.000000,0
1007,447901.000000,0
1008,2845465.000000,0
1009,1121622.000000,0
1010,4582116.000000,0
1011,1724690.000000,0
1012,446812.000000,0
1013,676451.000000,0
1014,30985378.000000,0
1015,139668368.000000,0
1016,5610768.000000,0
1017,38858938.000000,0
1018,29134610.000000,0
1019,14024078.000000,0
1020,1691386.000000,0
1021,127978.000000,0
1022,7008445.000000,0
1023,1150517.000000,0
1024,2077607.000000,0
1025,2867011.000000,0
1026,83283.000000,0
1027,972977.000000,0
1028,20333990.000000,0
1029,4031027.000000,0
1030,2683516.000000,0
1031,669375.000000,0
1032,1557500.000000,0
1033,61496493.000000,0
1034,112016048.000000,0
1035,204064812.000000,0
1036,13931970.000000,0
1037,90776080.000000,0
1038,3467797.000000,0
1039,2630488.000000,0
1040,1395886.000000,0
1041,446767.000000,0
1042,6037099.000000,0
1043,1324739.000000,0
1044,25077.000000,0
1045,30137734.000000,0
1046,1281015.000000,0
1047,4856889.000000,0
1048,11290146.000000,0
1049,1768891.000000,0
1050,136934377.000000,0
1051,652062.000000,0
1052,1449545.000000,0
1053,6374666.000000,0
1054,234415.000000,0
1055,145165891.000000,0
1056,72427.000000,0
1057,1972417.000000,0
1058,674509.000000,0
1059,555090.000000,0
1060,31277441.000000,0
1061,837815374.000000,0
1062,770575.000000,0
1063,1597069.000000,0
1064,87255749.000000,0
1065,1226513.000000,0
1066,4103026.000000,0
1067,85292.000000,0
1068,67837080.000000,0
1069,7596563.000000,0
1070,810869.000000,0
1071,207934.000000,0
1072,7382320.000000,0
1073,34998119.000000,0
1074,1263168.000000,0
1075,172356.000000,0
1076,1021923.000000,0
1077,2648169.000000,0
1078,34087745.000000,0
1079,1441254.000000,0
1080,2009059.000000,0
1081,864066.000000,0
1082,454027.000000,0
1083,3604518.000000,0
1084,9977997.000000,0
1085,2412339.000000,0
1086,43093692.000000,0
1087,2022650.000000,0
1088,117176738.000000,0
1089,18926440.000000,0
1090,74509.000000,0
1091,532804.000000,0
1092,59576951.000000,0
1093,1128538.000000,0
1094,62844314.000000,0
1095,58184856.000000,0
1096,10699334.000000,0
1097,1875774.000000,0
1098,13172052.000000,0
1099,55087287.000000,0
1100,7689152.000000,0
1101,1301305.000000,0
1102,5762837.000000,0
1103,9119453.000000,0
1104,991875.000000,0
1105,1423966.000000,0
1106,232186.000000,0
1107,3008194.000000,0
1108,6291543.000000,0
1109,1294915.000000,0
1110,7810907.000000,0
1111,2106260.000000,0
1112,2103068.000000,0
1113,69669.000000,0
1114,7476982.000000,0
1115,875893.000000,0
1116,3032675.000000,0
1117,269411.000000,0
1118,386973.000000,0
1119,2381622.000000,0
1120,27133825.000000,0
1121,561.000000,0
1122,8205131.000000,0
1123,16927459.000000,0
1124,3664279.000000,0
1125,13700484.000000,0
1126,1741469.000000,0
1127,21970026.000000,0
1128,9149845.000000,0
1129,1718799.000000,0
1130,1104600.000000,0
1131,1798616.000000,0
1132,53358393.000000,0
1133,10992080.000000,0
1134,22148488.000000,0
1135,8771015.000000,0
1136,3765666.000000,0
1137,7886186.000000,0
1138,1880354.000000,0
1139,23007465.000000,0
1140,43369308.000000,0
1141,4094819.000000,0
1142,1738034.000000,0
1143,8363963.000000,0
1144,3761350.000000,0
1145,284504895.000000,0
1146,2420346.000000,0
1147,10214042.000000,0
1148,391713.000000,0
1149,19242034.000000,0
1150,5758953.000000,0
1151,33111894.000000,0
1152,7828102.000000,0
1153,6177834.000000,0
1154,1722514.000000,0
1155,1851605.000000,0
1156,4562158.000000,0
1157,1594287.000000,0
1158,616636.000000,0
1159,16582.000000,0
1160,5320594.000000,0
1161,1617764.000000,0
1162,13669178.000000,0
1163,2708325.000000,0
1164,8119122.000000,0
1165,1172005.000000,0
1166,28191116.000000,0
1167,14234501.000000,0
1168,7980320.000000,0
1169,1077268.000000,0
1170,1813604.000000,0
1171,745411.000000,0
1172,152585.000000,0
1173,3436595.000000,0
1174,4116625.000000,0
1175,19676581.000000,0
1176,4089971.000000,0
1177,493187.000000,0
1178,880643.000000,0
1179,37105692.000000,0
1180,573138.000000,0
1181,73099253.000000,0
1182,296307926.000000,0
1183,33269411.000000,0
1184,676159.000000,0
1185,73249485.000000,0
1186,6484550.000000,0
1187,22643399.000000,0
1188,8287524.000000,0
1189,2022105.000000,0
1190,910659.000000,0
1191,2184064.000000,0
1192,549445.000000,0
1193,4480135.000000,0
1194,5207446.000000,0
1195,2997968.000000,0
1196,3452057.000000,0
1197,270700.000000,0
1198,2667285.000000,0
1199,169212.000000,0
1200,14711819.000000,0
1201,1882366.000000,0
1202,656437.000000,0
1203,102856362.000000,0
1204,1905144.000000,0
1205,353503.000000,0
1206,22582510.000000,0
1207,4234946.000000,0
1208,4963597.000000,0
1209,1913129.000000,0
1210,10015744.000000,0
1211,67781550.000000,0
1212,1099900.000000,0
1213,17027.000000,0
1214,8571868.000000,0
1215,2841153.000000,0
1216,16708743.000000,0
1217,70913.000000,0
1218,7378617.000000,0
1219,13337334.000000,0
1220,14173719.000000,0
1221,130569732.000000,0
1222,24342621.000000,0
1223,443089.000000,0
1224,656583.000000,0
1225,2543888.000000,0
1226,700580.000000,0
1227,3191671.000000,0
1228,1850774.000000,0
1229,12330523.000000,0
1230,15413078.000000,0
1231,1729351.000000,0
1232,223393.000000,0
1233,29416673.000000,0
1234,3970372.000000,0
1235,862662.000000,0
1236,30832.000000,0
1237,46229294.000000,0
1238,2239147.000000,0
1239,1395382.000000,0
1240,94685.000000,0
1241,2713881.000000,0
1242,450075.000000,0
1243,1000620.000000,0
1244,30944329.000000,0
1245,2682194.000000,0
1246,8567132.000000,0
1247,4081597.000000,0
1248,233734.000000,0
1249,62159515.000000,0
1250,9854471.000000,0
1251,5257431.000000,0
1252,528260.000000,0
1253,10090393.000000,0
1254,6544112.000000,0
1255,13209042.000000,0
1256,107223041.000000,0
1257,4269363.000000,0
1258,1621757.000000,0
1259,1235478.000000,0
1260,3750565.000000,0
1261,3243454.000000,0
1262,1782353.000000,0
1263,416515.000000,0
1264,787597.000000,0
1265,4586081.000000,0
1266,512047.000000,0
1267,275158851.000000,0
1268,1744657.000000,0
1269,297571.000000,0
