"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
27,6034.280053,4617.095262,7185,4723827.718000,108283924.481035,16550067.332995,4723827.718000,87010029.430023,0.152840,0.036476,18.500000,0,0.999992
28,6371.868165,4922.571188,7311,4830868.338000,108283924.481035,16828197.644995,4830868.338000,86624858.498023,0.155408,0.036476,18.500000,0,0.999992
29,6276.721255,4850.630451,6820,4746639.672000,108283924.481035,15577927.451996,4746639.672000,87959357.357024,0.143862,2.098902,819.600000,0,0.999576
30,6322.667525,4864.948644,7049,4858944.644000,108283924.481035,16124536.799996,4858944.644000,87300443.037024,0.148910,0.035488,18.000000,0,0.999992
31,6286.500335,4868.723781,6852,4725582.484000,108283924.481035,15672684.774996,4725582.484000,87885657.222024,0.144737,0.101809,592.520000,0,0.999988
32,6321.854538,4885.191852,7052,4788754.034000,108283924.481035,16167528.533995,4788754.034000,87327641.913024,0.149307,0.036476,18.500000,0,0.999992
33,6282.137040,4858.671571,6961,4744884.896000,108283924.481035,15949937.667996,4744884.896000,87589101.917024,0.147297,0.000000,0.000000,0,1.000000
34,6250.808276,4828.360159,6690,4741375.432000,108283924.481035,15238380.374996,4741375.432000,88304168.674024,0.140726,0.035488,18.000000,0,0.999992
35,6200.065995,4789.199344,6982,4702770.544000,108283924.481035,16026269.948996,4702770.544000,87554883.988024,0.148002,0.035488,18.000000,0,0.999992
36,6297.579479,4865.655642,6861,4772961.166000,108283924.481035,15672684.762996,4772961.166000,87838278.552024,0.144737,0.035488,18.000000,0,0.999992
37,6343.410394,4865.332150,6621,4925625.738000,108283924.481035,14964637.021996,4925625.738000,88393661.721024,0.138198,0.390522,784.660000,0,0.999984
38,6165.287679,4711.780233,6907,4844906.528000,108283924.481035,15757790.874996,4844906.528000,87681227.078024,0.145523,0.035488,18.000000,0,0.999992
39,6280.994576,4865.390054,7077,4718563.448000,108283924.481035,16268427.520996,4718563.448000,87296933.512024,0.150239,0.035488,18.000000,0,0.999992
40,6150.514309,4735.962648,6662,4715053.910000,108283924.481035,15177841.021996,4715053.910000,88391029.549024,0.140167,0.035488,18.000000,0,0.999992
41,6246.853548,4805.453973,6988,4804546.956000,108283924.481035,15991174.613996,4804546.956000,87488202.911024,0.147678,0.035488,18.000000,0,0.999992
42,6162.175595,4722.303156,6977,4799282.634000,108283924.481035,15964853.157996,4799282.634000,87519788.689024,0.147435,0.087649,20.940000,0,0.999992
43,6393.157463,4948.069818,6566,4779980.188000,108283924.481035,14892691.693996,4779980.188000,88611252.599024,0.137534,11.093589,2052.800000,0,0.999628
44,6213.091457,4794.326940,6710,4729092.082000,108283924.481035,15297165.000996,4729092.082000,88257667.398024,0.141269,0.036892,19.000000,0,0.999992
45,6237.313171,4806.880793,6915,4767696.876000,108283924.481035,15817452.862996,4767696.876000,87698774.742024,0.146074,0.123316,27.800000,0,0.999955
46,6420.044125,4952.322088,7214,4892285.204000,108283924.481035,16542170.871995,4892285.204000,86849468.405024,0.152767,0.036476,18.500000,0,0.999992
47,6189.471836,4777.024914,6874,4708034.822000,108283924.481035,15739365.845996,4708034.822000,87836523.813024,0.145353,0.036476,18.500000,0,0.999992
48,6202.849676,4776.190143,7114,4755413.484000,108283924.481035,16347391.968995,4755413.484000,87181119.028024,0.150968,0.035488,18.000000,0,0.999992
49,6290.792498,4867.290549,6757,4744884.910000,108283924.481035,15412979.534996,4744884.910000,88126060.036024,0.142339,0.036476,18.500000,0,0.999992
50,6220.003025,4789.658478,6584,4767696.864000,108283924.481035,14946212.002996,4767696.864000,88570015.614024,0.138028,0.035488,18.000000,0,0.999992
51,6201.818131,4772.802804,6910,4762432.544000,108283924.481035,15806924.309996,4762432.544000,87714567.627024,0.145977,0.285564,694.150000,0,0.999952
52,6211.203659,4794.018864,6723,4723827.730000,108283924.481035,15334015.112996,4723827.730000,88226081.638024,0.141609,0.036476,18.500000,0,0.999992
53,6413.395999,4927.249929,6904,4953701.942000,108283924.481035,15695496.710996,4953701.942000,87634725.828024,0.144948,0.035488,18.000000,0,0.999992
54,6250.010464,4821.993469,6747,4758923.038000,108283924.481035,15379638.991996,4758923.038000,88145362.451024,0.142031,0.340084,694.500000,0,0.999036
55,6250.171218,4852.990763,6789,4657146.600000,108283924.481035,15541077.392996,4657146.600000,88085700.488024,0.143522,0.036476,18.500000,0,0.999992
56,6303.293584,4847.153990,7238,4853680.354000,108283924.481035,16624644.842995,4853680.354000,86805599.284023,0.153528,0.035488,18.000000,0,0.999992
57,6201.126306,4778.677224,6861,4741375.356000,108283924.481035,15688477.667996,4741375.356000,87854071.457024,0.144883,0.036476,18.500000,0,0.999992
58,6235.553581,4809.692701,6845,4751903.926000,108283924.481035,15641099.006996,4751903.926000,87890921.548024,0.144445,0.289702,462.640000,0,0.999990
59,6326.642282,4898.929890,6729,4758923.014000,108283924.481035,15332260.337996,4758923.014000,88192741.129024,0.141593,0.035488,18.000000,0,0.999992
60,6198.690887,4747.288161,6205,4837887.502000,108283924.481035,13913532.716997,4837887.502000,89532504.262025,0.128491,0.036476,18.500000,0,0.999992
61,6304.104481,4877.970369,7035,4753658.788000,108283924.481035,16140329.657995,4753658.788000,87389936.035024,0.149056,0.036476,18.500000,0,0.999992
62,6120.640690,4682.398710,7073,4794018.346000,108283924.481035,16220171.488996,4794018.346000,87269734.646024,0.149793,0.036476,18.500000,0,0.999992
63,6337.215322,4908.976483,6421,4760677.838000,108283924.481035,14520681.459997,4760677.838000,89002565.183024,0.134098,0.035488,18.000000,0,0.999992
64,6375.721551,4972.223940,6919,4678203.782000,108283924.481035,15872728.011996,4678203.782000,87732992.687024,0.146584,0.036476,18.500000,0,0.999992
65,6147.945911,4756.556168,6842,4637844.226000,108283924.481035,15690232.430996,4637844.226000,87955847.824024,0.144899,0.036476,18.500000,0,0.999992
66,6309.655150,4906.452423,6760,4674694.292000,108283924.481035,15455971.276996,4674694.292000,88153258.912024,0.142736,0.794439,1230.800000,0,0.999813
67,6305.786823,4865.440104,6844,4801037.436000,108283924.481035,15613900.136996,4801037.436000,87868986.908024,0.144194,0.035488,18.000000,0,0.999992
68,6233.696919,4827.568130,6710,4686977.672000,108283924.481035,15318222.188996,4686977.672000,88278724.620024,0.141463,0.035488,18.000000,0,0.999992
69,6245.253536,4812.904322,6925,4765942.088000,108283924.481035,15844651.751996,4765942.088000,87673330.641024,0.146325,2.566588,1870.200000,0,0.999480
70,6256.530209,4859.349733,7012,4657146.668000,108283924.481035,16128046.287996,4657146.668000,87498731.525024,0.148942,0.036476,18.500000,0,0.999992
71,6208.872201,4770.176372,6961,4794018.306000,108283924.481035,15925370.966996,4794018.306000,87564535.208024,0.147071,0.490337,1129.640000,0,0.999889
72,6302.627559,4904.819295,6877,4658901.500000,108283924.481035,15771828.967996,4658901.500000,87853194.013024,0.145653,0.137815,181.000000,0,0.999679
73,6193.227716,4776.042935,6880,4723827.684000,108283924.481035,15747262.308996,4723827.684000,87812834.488024,0.145426,0.036476,18.500000,0,0.999992
74,6115.839427,4721.291119,6887,4648372.774000,108283924.481035,15803414.789996,4648372.774000,87832136.917024,0.145944,0.036476,18.500000,0,0.999992
75,6220.414491,4770.591077,6889,4832623.128000,108283924.481035,15716553.922996,4832623.128000,87734747.430024,0.145142,0.036476,18.500000,0,0.999992
76,6110.727558,4675.118714,6958,4785244.522000,108283924.481035,15921861.432996,4785244.522000,87576818.526024,0.147038,0.035488,18.000000,0,0.999992
77,6272.016269,4815.349255,6967,4855435.126000,108283924.481035,15910455.449996,4855435.126000,87518033.905024,0.146933,0.036476,18.500000,0,0.999992
78,6216.128755,4786.837073,7016,4764187.316000,108283924.481035,16085054.571996,4764187.316000,87434682.593024,0.148545,0.035488,18.000000,0,0.999992
79,6236.819299,4799.103751,6919,4792263.576000,108283924.481035,15815698.131996,4792263.576000,87675962.773024,0.146058,0.036476,18.500000,0,0.999992
80,6125.430604,4701.402226,6905,4746639.672000,108283924.481035,15801659.993996,4746639.672000,87735624.815024,0.145928,0.036476,18.500000,0,0.999992
81,6233.526338,4825.407197,6784,4690487.180000,108283924.481035,15511246.380996,4690487.180000,88082190.920024,0.143246,0.972987,549.700000,0,0.999887
82,6329.385893,4932.976676,6969,4651882.398000,108283924.481035,16017496.094996,4651882.398000,87614545.988024,0.147921,0.844498,3856.500000,0,0.999891
83,6130.739283,4709.869486,6660,4736111.070000,108283924.481035,15162048.117996,4736111.070000,88385765.293024,0.140021,0.036476,18.500000,0,0.999992
84,6239.430823,4828.869900,6767,4692241.938000,108283924.481035,15465622.491996,4692241.938000,88126060.051024,0.142825,2.888341,3885.700000,0,0.999480
85,6165.418814,4758.650667,7091,4688732.434000,108283924.481035,16320193.099995,4688732.434000,87274998.947024,0.150717,0.148416,198.000000,0,0.999646
86,6166.377013,4745.507210,6818,4736111.090000,108283924.481035,15577927.450996,4736111.090000,87969885.940024,0.143862,0.036476,18.500000,0,0.999992
87,6265.643577,4827.932979,6827,4786999.244000,108283924.481035,15576172.696996,4786999.244000,87920752.540024,0.143846,1.610825,2534.300000,0,0.999613
88,6371.239860,4945.106755,6919,4753658.724000,108283924.481035,15835000.545996,4753658.724000,87695265.211024,0.146236,0.035488,18.000000,0,0.999992
89,6219.066616,4799.250648,6841,4732601.602000,108283924.481035,15640221.580996,4732601.602000,87911101.298024,0.144437,0.035488,18.000000,0,0.999992
90,6255.345818,4826.054126,6781,4764187.348000,108283924.481035,15466499.840996,4764187.348000,88053237.292024,0.142833,0.035488,18.000000,0,0.999992
91,6216.323030,4790.684172,6944,4750149.158000,108283924.481035,15902559.033996,4750149.158000,87631216.289024,0.146860,0.594111,334.700000,0,0.999932
92,6213.634526,4806.978306,6911,4688732.484000,108283924.481035,15846406.494996,4688732.484000,87748785.502024,0.146341,0.036476,18.500000,0,0.999992
93,6184.671338,4763.838008,6856,4736111.102000,108283924.481035,15677949.049996,4736111.102000,87869864.329024,0.144786,0.000000,0.000000,0,1.000000
94,6349.282166,4910.826080,6473,4794018.384000,108283924.481035,14640882.847997,4794018.384000,88849023.249024,0.135208,0.250571,494.000000,0,0.999323
95,6226.548983,4825.683501,7003,4669430.020000,108283924.481035,16098215.308996,4669430.020000,87516279.152024,0.148667,0.036476,18.500000,0,0.999992
96,6291.406802,4830.001926,7114,4871228.000000,108283924.481035,16289484.709995,4871228.000000,87123211.771024,0.150433,0.036476,18.500000,0,0.999992
97,6340.387564,4879.022904,6955,4869473.268000,108283924.481035,15871850.597996,4869473.268000,87542600.615024,0.146576,0.522679,758.900000,0,0.999560
98,6317.968398,4891.057424,6950,4755413.462000,108283924.481035,15915719.752996,4755413.462000,87612791.266024,0.146981,0.286936,191.500000,0,0.999952
99,6183.763246,4773.862024,6960,4685222.898000,108283924.481035,15977136.522996,4685222.898000,87621565.060024,0.147549,4.334352,1744.400000,0,0.998647
100,6382.001493,4936.187909,6695,4818585.058000,108283924.481035,15212936.276996,4818585.058000,88252403.146024,0.140491,0.238067,285.400000,0,0.999985
