"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
14,9113.162553,5273.019009,6922,3835916.574000,108283924.481035,16301768.059995,3835916.574000,88146239.847024,0.150547,4.226970,1870.200000,0,0.999480
15,9037.627966,5093.241189,6998,3942957.292000,108283924.481035,16448290.923995,3942957.292000,87892676.265024,0.151900,1.429484,4672.270000,0,0.999982
16,9155.579122,5200.288452,7348,3955240.618000,108283924.481035,17363400.954995,3955240.618000,86965282.908023,0.160351,0.050052,18.500000,0,0.999992
17,8911.697318,5012.559148,7138,3899088.118000,108283924.481035,16838726.190995,3899088.118000,87546110.172024,0.155505,0.050052,18.500000,0,0.999992
18,9091.778238,5152.280515,7204,3939447.672000,108283924.481035,16992268.168995,3939447.672000,87352208.640024,0.156923,0.050052,18.500000,0,0.999992
19,9085.281164,5249.314483,6889,3835916.630000,108283924.481035,16214907.162996,3835916.630000,88233100.688024,0.149744,0.050052,18.500000,0,0.999992
20,9063.952645,5243.778843,6846,3820123.750000,108283924.481035,16109621.271996,3820123.750000,88354179.459024,0.148772,0.050052,18.500000,0,0.999992
21,9006.220997,5214.125188,6781,3792047.450000,108283924.481035,15952569.809996,3792047.450000,88539307.221024,0.147322,0.048359,18.000000,0,0.999992
22,8880.201791,4984.854532,7118,3893823.812000,108283924.481035,16788715.386995,3893823.812000,87601385.282024,0.155043,1.523446,1467.400000,0,0.999790
23,9020.527827,5170.524728,6901,3849954.740000,108283924.481035,16239473.881996,3849954.740000,88194495.859024,0.149971,0.048359,18.000000,0,0.999992
24,9220.989743,5292.022258,7029,3928919.126000,108283924.481035,16536906.597995,3928919.126000,87818098.757024,0.152718,0.048359,18.000000,0,0.999992
25,8948.411125,5100.161132,6913,3848199.942000,108283924.481035,16271937.043995,3848199.942000,88163787.495024,0.150271,0.050052,18.500000,0,0.999992
26,8884.951717,5080.572547,6941,3804330.810000,108283924.481035,16367571.756995,3804330.810000,88112021.914024,0.151154,0.048359,18.000000,0,0.999992
27,8952.148130,5126.711736,7030,3825388.034000,108283924.481035,16591304.287995,3825388.034000,87867232.159024,0.153220,0.048359,18.000000,0,0.999992
28,8931.072099,5147.598548,6697,3783273.628000,108283924.481035,15735856.287996,3783273.628000,88764794.565024,0.145320,0.199923,141.500000,0,0.999858
29,8853.997262,5051.337411,6794,3802576.016000,108283924.481035,15981523.419996,3802576.016000,88499825.045024,0.147589,0.083836,29.100000,0,0.999992
30,8914.309880,5108.224282,6896,3806085.598000,108283924.481035,16248247.699996,3806085.598000,88229591.183024,0.150052,0.000000,0.000000,0,1.000000
31,9196.933206,5299.551447,7307,3897333.400000,108283924.481035,17284436.510995,3897333.400000,87102154.570023,0.159621,0.048359,18.000000,0,0.999992
32,9019.921264,5229.476982,6925,3790292.718000,108283924.481035,16332476.442995,3790292.718000,88161155.320024,0.150830,0.151564,123.500000,0,0.999858
33,9010.447869,5152.249201,7157,3856973.816000,108283924.481035,16909794.162995,3856973.816000,87517156.502024,0.156162,1.224851,643.500000,0,0.999756
34,9098.916165,5257.322975,6987,3841180.912000,108283924.481035,16470225.511995,3841180.912000,87972518.057024,0.152102,0.412279,13.240000,0,0.999940
35,9047.401376,5185.113255,6896,3862238.070000,108283924.481035,16220171.490996,3862238.070000,88201514.920024,0.149793,0.050052,18.500000,0,0.999992
36,8816.622340,5006.977141,7031,3809595.148000,108283924.481035,16601832.862995,3809595.148000,87872496.470024,0.153318,0.050052,18.500000,0,0.999992
37,9047.863062,5225.596345,7036,3821878.470000,108283924.481035,16608851.934995,3821878.470000,87853194.076024,0.153382,0.388247,181.200000,0,0.999965
38,9061.894342,5208.380005,7046,3853464.286000,108283924.481035,16619380.549995,3853464.286000,87811079.645024,0.153480,0.050052,18.500000,0,0.999992
39,8922.757314,5118.376453,6868,3804330.810000,108283924.481035,16175424.969996,3804330.810000,88304168.701024,0.149380,0.050052,18.500000,0,0.999992
40,9029.660449,5197.205006,6834,3832407.084000,108283924.481035,16071893.800996,3832407.084000,88379623.596024,0.148424,0.048359,18.000000,0,0.999992
41,9073.226953,5195.195983,7043,3878030.970000,108283924.481035,16599200.735995,3878030.970000,87806692.775024,0.153293,0.000000,0.000000,0,1.000000
42,8970.765306,5075.138369,7198,3895578.578000,108283924.481035,16998409.814995,3895578.578000,87389936.088024,0.156980,0.048359,18.000000,0,0.999992
43,9063.434296,5148.588665,7049,3902597.640000,108283924.481035,16602710.301995,3902597.640000,87778616.539024,0.153326,12.247990,1802.800000,0,0.999628
44,9036.569837,5281.324041,6858,3755197.436000,108283924.481035,16173670.144996,3755197.436000,88355056.900024,0.149364,0.048359,18.000000,0,0.999992
45,9121.597413,5202.939518,7205,3918390.566000,108283924.481035,17005428.864995,3918390.566000,87360105.050024,0.157045,0.267328,273.300000,0,0.999961
46,9119.683756,5171.413879,7068,3948221.518000,108283924.481035,16629909.170995,3948221.518000,87705793.792024,0.153577,0.048359,18.000000,0,0.999992
47,9161.475274,5221.977424,7044,3939447.798000,108283924.481035,16571124.478995,3939447.798000,87773352.204024,0.153034,0.050052,18.500000,0,0.999992
48,8951.268879,5122.321306,6888,3828897.522000,108283924.481035,16215784.576996,3828897.522000,88239242.382024,0.149752,0.050052,18.500000,0,0.999992
49,8986.000082,5049.300197,7173,3935938.190000,108283924.481035,16912426.325995,3935938.190000,87435559.965024,0.156186,0.761695,493.500000,0,0.999323
50,9008.156399,5161.661173,6798,3846445.174000,108283924.481035,15970117.438996,3846445.174000,88467361.868024,0.147484,0.050052,18.500000,0,0.999992
51,8960.125367,5125.913509,6875,3834161.806000,108283924.481035,16178934.473996,3834161.806000,88270828.201024,0.149412,0.050052,18.500000,0,0.999992
52,8932.740177,5173.983214,6884,3758706.912000,108283924.481035,16240351.296996,3758706.912000,88284866.272024,0.149979,0.050052,18.500000,0,0.999992
53,8994.552410,5149.461971,7231,3844690.386000,108283924.481035,17110714.801995,3844690.386000,87328519.293024,0.158017,0.400053,29.740000,0,0.999949
54,8999.292968,5170.345367,7084,3828897.550000,108283924.481035,16731685.516995,3828897.550000,87723341.414024,0.154517,0.050052,18.500000,0,0.999992
55,8991.291350,5240.639156,6991,3746423.532000,108283924.481035,16528132.763995,3746423.532000,88009368.185024,0.152637,4.228663,1870.700000,0,0.999480
56,8923.964589,5022.515428,6854,3899088.136000,108283924.481035,16091196.232996,3899088.136000,88293640.112024,0.148602,2.361025,1631.900000,0,0.999788
57,9025.694191,5254.655523,6820,3770990.308000,108283924.481035,16065752.139996,3770990.308000,88447182.033024,0.148367,0.048359,18.000000,0,0.999992
58,8916.661485,5111.274410,6941,3799066.532000,108283924.481035,16370203.885995,3799066.532000,88114654.063024,0.151179,6.320542,5519.960000,0,0.999733
59,8914.805076,5166.361636,6751,3746423.584000,108283924.481035,15896417.310996,3746423.584000,88641083.586024,0.146803,2.019856,925.500000,0,0.999496
60,9015.662766,5202.423739,7020,3809595.134000,108283924.481035,16572879.264995,3809595.134000,87901450.082024,0.153050,3.643893,428.400000,0,0.995507
61,9218.650950,5267.363877,7244,3949976.312000,108283924.481035,17092289.761995,3949976.312000,87241658.407024,0.157847,1.310760,859.500000,0,0.998801
62,8987.039169,5187.923554,6937,3799066.512000,108283924.481035,16359675.305995,3799066.512000,88125182.663024,0.151081,0.049103,18.500000,0,0.999992
63,9031.318371,5184.823120,6872,3846445.200000,108283924.481035,16164896.343996,3846445.200000,88272582.937024,0.149283,0.050052,18.500000,0,0.999992
64,9016.596477,5101.665386,7233,3914881.040000,108283924.481035,17080883.778995,3914881.040000,87288159.662024,0.157742,0.050052,18.500000,0,0.999992
65,9037.069314,5167.762108,7021,3869257.154000,108283924.481035,16545680.405995,3869257.154000,87868986.921024,0.152799,0.050052,18.500000,0,0.999992
66,8872.899737,5057.989552,6776,3814859.390000,108283924.481035,15928003.084996,3814859.390000,88541062.006024,0.147095,0.050795,19.000000,0,0.999992
67,8862.832273,5098.812685,6596,3763971.228000,108283924.481035,15479660.574996,3763971.228000,89040292.678024,0.142954,0.048359,18.000000,0,0.999992
68,8897.113450,5034.827027,6809,3862238.064000,108283924.481035,15991174.622996,3862238.064000,88430511.794024,0.147678,0.048359,18.000000,0,0.999992
69,9021.334059,5199.321191,6910,3818368.976000,108283924.481035,16278956.093995,3818368.976000,88186599.411024,0.150336,3.643893,428.400000,0,0.995507
70,8945.777491,5064.187003,6866,3881540.436000,108283924.481035,16131555.858996,3881540.436000,88270828.186024,0.148975,0.050052,18.500000,0,0.999992
71,9113.185018,5220.498257,7308,3892069.064000,108283924.481035,17289700.840995,3892069.064000,87102154.576024,0.159670,0.617697,1293.470000,0,0.999989
72,8905.988313,5113.898390,6850,3790292.710000,108283924.481035,16135065.364996,3790292.710000,88358566.406024,0.149007,1.797213,2608.000000,0,0.999858
73,9006.196972,5110.568318,7152,3895578.602000,108283924.481035,16877331.022995,3895578.602000,87511014.856024,0.155862,0.050052,18.500000,0,0.999992
74,8942.787062,5180.520564,6917,3762216.446000,108283924.481035,16325457.395996,3762216.446000,88196250.639024,0.150765,0.050052,18.500000,0,0.999992
75,9145.812378,5200.964297,6908,3941202.496000,108283924.481035,16212275.011996,3941202.496000,88130446.973024,0.149720,3.645585,428.900000,0,0.995507
76,8987.976476,5095.857352,6980,3892069.072000,108283924.481035,16426356.396995,3892069.072000,87965499.012024,0.151697,0.050052,18.500000,0,0.999992
77,9084.660811,5155.605592,7076,3925409.634000,108283924.481035,16662372.280995,3925409.634000,87696142.566024,0.153877,3.645585,428.900000,0,0.995507
78,8917.674975,5115.158966,6988,3800821.292000,108283924.481035,16493037.437995,3800821.292000,87990065.751024,0.152313,1.694718,2685.880000,0,0.999835
79,8892.994338,5044.745998,6744,3848199.980000,108283924.481035,15827104.070996,3848199.980000,88608620.430024,0.146163,0.048359,18.000000,0,0.999992
80,8978.915354,5157.991429,6752,3820123.702000,108283924.481035,15862199.370996,3820123.702000,88601601.408024,0.146487,0.800223,348.540000,0,0.999982
81,9075.945227,5250.507180,6753,3825387.996000,108283924.481035,15862199.384996,3825387.996000,88596337.100024,0.146487,0.050052,18.500000,0,0.999992
82,9043.508859,5139.106413,6880,3904352.394000,108283924.481035,16156999.943996,3904352.394000,88222572.143024,0.149210,0.050052,18.500000,0,0.999992
83,9060.295461,5201.188560,6789,3858728.526000,108283924.481035,15940286.406996,3858728.526000,88484909.548024,0.147208,0.378375,182.600000,0,0.999898
84,9051.778982,5213.255884,6892,3837671.380000,108283924.481035,16221926.231995,3837671.380000,88224326.869024,0.149809,0.851718,384.900000,0,0.999782
85,8958.312584,5099.533954,6804,3858728.578000,108283924.481035,15979768.633996,3858728.578000,88445427.269024,0.147573,0.050052,18.500000,0,0.999992
86,8997.363606,5073.198275,6956,3923654.842000,108283924.481035,16347391.949995,3923654.842000,88012877.689024,0.150968,0.510489,731.000000,0,0.999978
87,8951.265964,5134.603418,6987,3816614.186000,108283924.481035,16482508.871995,3816614.186000,87984801.423024,0.152216,0.048359,18.000000,0,0.999992
88,9032.198796,5134.881458,7010,3895578.588000,108283924.481035,16503566.047995,3895578.588000,87884779.845024,0.152410,1.738750,1887.100000,0,0.999323
89,9205.541429,5381.694526,6983,3823633.266000,108283924.481035,16468470.723995,3823633.266000,87991820.491024,0.152086,0.213638,180.400000,0,0.999976
90,9014.498415,5217.136594,6765,3797311.770000,108283924.481035,15907823.266996,3797311.770000,88578789.444024,0.146908,0.050052,18.500000,0,0.999992
91,8915.420562,5109.286648,6989,3806085.554000,108283924.481035,16493037.448995,3806085.554000,87984801.478024,0.152313,0.048359,18.000000,0,0.999992
92,8979.475821,5140.001374,7305,3839426.088000,108283924.481035,17308125.868995,3839426.088000,87136372.524024,0.159840,0.048359,18.000000,0,0.999992
93,8903.981674,5080.298384,7110,3823633.238000,108283924.481035,16802753.501995,3823633.238000,87657537.741024,0.155173,0.050052,18.500000,0,0.999992
94,8911.873537,5037.152169,6768,3874521.444000,108283924.481035,15877114.890996,3874521.444000,88532288.146024,0.146625,0.199923,141.500000,0,0.999858
95,8969.890362,5191.832616,6776,3778009.386000,108283924.481035,15946428.080996,3778009.386000,88559487.014024,0.147265,0.048359,18.000000,0,0.999992
96,8961.933240,5070.899807,7081,3886804.770000,108283924.481035,16694835.458995,3886804.770000,87702284.252024,0.154176,4.228663,1870.700000,0,0.999480
97,8957.932898,5074.587603,6895,3883295.244000,108283924.481035,16207010.705996,3883295.244000,88193618.531024,0.149671,0.050052,18.500000,0,0.999992
98,9003.153754,5181.225228,6971,3821878.474000,108283924.481035,16437762.349995,3821878.474000,88024283.657024,0.151802,0.050052,18.500000,0,0.999992
99,8983.334358,5212.294004,6786,3770990.302000,108283924.481035,15976259.105996,3770990.302000,88536675.073024,0.147540,0.050052,18.500000,0,0.999992
100,8938.950374,5089.665294,6589,3848199.972000,108283924.481035,15419121.161996,3848199.972000,89016603.347024,0.142395,1.085108,51.740000,0,0.999849
