"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
1472,,192999.112000,237012.770000,0,413,0,0,yes,1.000000
1471,,212937.398000,257110.260000,0,449,0,0,yes,1.000000
1470,,209558.708000,250557.070000,0,437,0,0,yes,1.000000
1469,,278548.864000,326826.330000,0,558,0,0,yes,1.000000
1468,,183616.266000,222294.710000,0,391,0,0,yes,1.000000
1467,,80332.916000,131406.750000,0,238,0,0,yes,1.000000
1466,,171109.830000,233895.620000,0,411,0,0,yes,1.000000
1465,,432.084000,907.820000,0,2,0,0,yes,1.000000
1464,,52218.684000,82618.780000,0,156,0,0,yes,1.000000
1463,,46231.530000,80244.180000,0,151,0,0,yes,1.000000
1462,,66661.482000,102086.430000,0,189,0,0,yes,1.000000
1461,,307895.418000,357073.000000,0,607,0,0,yes,1.000000
1460,,90751.334000,139692.770000,0,255,0,0,yes,1.000000
1459,,161981.830000,216305.850000,0,378,0,0,yes,1.000000
1458,,78979.938000,110778.570000,0,205,0,0,yes,1.000000
1457,,105554.988000,169512.290000,0,303,0,0,yes,1.000000
1456,,203.472000,588.430000,0,2,0,0,yes,1.000000
1455,,203.472000,588.430000,0,2,0,0,yes,1.000000
1454,,9411.340000,16457.960000,0,30,0,0,yes,1.000000
1453,,20070.704000,38178.530000,0,72,0,0,yes,1.000000
1452,,246373.300000,265695.810000,0,459,0,0,yes,1.000000
1451,,735.576000,1230.610000,0,4,0,0,yes,1.000000
1450,,735.576000,1230.610000,0,4,0,0,yes,1.000000
1449,,735.576000,1230.610000,0,4,0,0,yes,1.000000
1448,,340720.434000,375343.870000,0,635,0,0,yes,1.000000
1447,,288069.028000,312367.410000,0,529,0,0,yes,1.000000
1446,,208755.538000,253517.640000,0,441,0,0,yes,1.000000
1445,,204402.838000,241906.680000,0,419,0,0,yes,1.000000
1444,,265822.134000,315522.110000,0,542,0,0,yes,1.000000
1443,,324160.160000,360449.930000,0,610,0,0,yes,1.000000
1442,,230444.450000,274391.370000,0,473,0,0,yes,1.000000
1441,,251147.880000,295880.480000,0,509,0,0,yes,1.000000
1440,,252703.334000,315717.300000,0,541,0,0,yes,1.000000
1439,,735.576000,1230.610000,0,4,0,0,yes,1.000000
1438,,218543.996000,277881.050000,0,479,0,0,yes,1.000000
1437,,235483.336000,283116.550000,0,487,0,0,yes,1.000000
1436,,109064.348000,163674.630000,0,289,0,0,yes,1.000000
1435,,281549.912000,317398.380000,0,540,0,0,yes,1.000000
1434,,270504.506000,299915.180000,0,518,0,0,yes,1.000000
1433,,5791.022000,6724.270000,0,14,0,0,yes,1.000000
1432,,6203.770000,14753.360000,0,28,0,0,yes,1.000000
1431,,109924.682000,182407.530000,0,323,0,0,yes,1.000000
1430,,23110.280000,44759.130000,0,85,0,0,yes,1.000000
1429,,735.576000,1230.610000,0,4,0,0,yes,1.000000
1428,,1973.984000,5281.920000,0,10,0,0,yes,1.000000
1427,,69113.640000,127622.790000,0,228,0,0,yes,1.000000
1426,,261250.924000,322554.160000,0,555,0,0,yes,1.000000
1425,,53105.384000,80482.880000,0,154,0,0,yes,1.000000
1424,,87869.898000,131419.750000,0,239,0,0,yes,1.000000
1423,,44470.318000,77547.150000,0,147,0,0,yes,1.000000
1422,,41322.734000,75916.710000,0,143,0,0,yes,1.000000
1421,,54341.360000,84202.300000,0,158,0,0,yes,1.000000
1420,,172380.914000,196742.130000,0,328,0,0,yes,1.000000
1419,,824.568000,1230.610000,0,4,0,0,yes,1.000000
1418,,265068.154000,324981.850000,0,554,0,0,yes,1.000000
1417,,118117.278000,170528.660000,0,302,0,0,yes,1.000000
1416,,24757.274000,43505.280000,0,80,0,0,yes,1.000000
1415,,203.472000,588.430000,0,2,0,0,yes,1.000000
1414,,223453.076000,282429.570000,0,485,0,0,yes,1.000000
1413,,254629.672000,308001.560000,0,525,0,0,yes,1.000000
1412,,347147.206000,375336.020000,0,635,0,0,yes,1.000000
1411,,99050.344000,150286.730000,0,261,0,0,yes,1.000000
1410,,267542.836000,327429.470000,0,557,0,0,yes,1.000000
1409,,203.472000,588.430000,0,2,0,0,yes,1.000000
