"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
1472,,192999.112000,238970.950000,0,415,0,0,yes,1.000000
1471,,212937.398000,255006.210000,0,444,0,0,yes,1.000000
1470,,209558.708000,254184.550000,0,442,0,0,yes,1.000000
1469,,278548.864000,333124.140000,0,567,0,0,yes,1.000000
1468,,183616.266000,220164.390000,0,385,0,0,yes,1.000000
1467,,80332.916000,138977.860000,0,250,0,0,yes,1.000000
1466,,171109.830000,243722.130000,0,427,0,0,yes,1.000000
1465,,432.084000,907.820000,0,2,0,0,yes,1.000000
1464,,52218.684000,89065.170000,0,166,0,0,yes,1.000000
1463,,46231.530000,84236.690000,0,158,0,0,yes,1.000000
1462,,66661.482000,107615.140000,0,197,0,0,yes,1.000000
1461,,307895.418000,350987.800000,0,598,0,0,yes,1.000000
1460,,90751.334000,144344.690000,0,263,0,0,yes,1.000000
1459,,161981.830000,218798.480000,0,382,0,0,yes,1.000000
1458,,78979.938000,119324.100000,0,218,0,0,yes,1.000000
1457,,105554.988000,171475.370000,0,305,0,0,yes,1.000000
1456,,203.472000,317.780000,0,1,0,0,yes,1.000000
1455,,203.472000,317.780000,0,1,0,0,yes,1.000000
1454,,9411.340000,18812.730000,0,36,0,0,yes,1.000000
1453,,20070.704000,38831.370000,0,75,0,0,yes,1.000000
1452,,246373.300000,274063.900000,0,474,0,0,yes,1.000000
1451,,735.576000,899.110000,0,2,0,0,yes,1.000000
1450,,735.576000,899.110000,0,2,0,0,yes,1.000000
1449,,735.576000,899.110000,0,2,0,0,yes,1.000000
1448,,340720.434000,377922.450000,0,638,0,0,yes,1.000000
1447,,288069.028000,312241.410000,0,529,0,0,yes,1.000000
1446,,208755.538000,247636.070000,0,428,0,0,yes,1.000000
1445,,204402.838000,238408.440000,0,411,0,0,yes,1.000000
1444,,265822.134000,325894.450000,0,559,0,0,yes,1.000000
1443,,324160.160000,359023.260000,0,609,0,0,yes,1.000000
1442,,230444.450000,267530.200000,0,461,0,0,yes,1.000000
1441,,251147.880000,309291.900000,0,531,0,0,yes,1.000000
1440,,252703.334000,325984.610000,0,558,0,0,yes,1.000000
1439,,735.576000,899.110000,0,2,0,0,yes,1.000000
1438,,218543.996000,282030.590000,0,486,0,0,yes,1.000000
1437,,235483.336000,292808.640000,0,503,0,0,yes,1.000000
1436,,109064.348000,165164.110000,0,292,0,0,yes,1.000000
1435,,281549.912000,317417.550000,0,542,0,0,yes,1.000000
1434,,270504.506000,308455.060000,0,532,0,0,yes,1.000000
1433,,5791.022000,6049.150000,0,11,0,0,yes,1.000000
1432,,6203.770000,18659.780000,0,36,0,0,yes,1.000000
1431,,109924.682000,183929.600000,0,326,0,0,yes,1.000000
1430,,23110.280000,48264.290000,0,93,0,0,yes,1.000000
1429,,735.576000,899.110000,0,2,0,0,yes,1.000000
1428,,1973.984000,6292.690000,0,13,0,0,yes,1.000000
1427,,69113.640000,130644.260000,0,234,0,0,yes,1.000000
1426,,261250.924000,331268.360000,0,571,0,0,yes,1.000000
1425,,53105.384000,87969.100000,0,168,0,0,yes,1.000000
1424,,87869.898000,133388.630000,0,242,0,0,yes,1.000000
1423,,44470.318000,70702.230000,0,134,0,0,yes,1.000000
1422,,41322.734000,74056.200000,0,140,0,0,yes,1.000000
1421,,54341.360000,90451.020000,0,168,0,0,yes,1.000000
1420,,172380.914000,201861.310000,0,336,0,0,yes,1.000000
