"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
17,24283.132243,7331.971404,7370,2825171.846000,108283924.481035,17986342.583996,2825171.846000,87472410.051023,0.166104,0.129763,18.500000,0,0.999992
18,24334.949124,7173.213663,7352,2860267.138000,108283924.481035,17921416.277996,2860267.138000,87502241.065024,0.165504,0.132634,19.000000,0,0.999992
19,24077.034327,7294.331132,7376,2797095.572000,108283924.481035,18016173.619996,2797095.572000,87470655.289024,0.166379,0.129763,18.500000,0,0.999992
20,23728.914587,7441.054648,7369,2714621.696000,108283924.481035,18038985.512996,2714621.696000,87530317.272024,0.166590,0.129763,18.500000,0,0.999992
21,23409.166685,7216.186317,7631,2698828.754000,108283924.481035,18736504.686996,2698828.754000,86848591.040023,0.173031,0.007844,1.000000,0,1.000000
22,23958.279317,6880.767396,7557,2846229.020000,108283924.481035,18468025.631996,2846229.020000,86969669.829023,0.170552,0.137801,70.450000,0,0.999999
23,23807.334624,7056.222058,7186,2791831.296000,108283924.481035,17518697.686996,2791831.296000,87973395.498024,0.161785,0.124790,18.000000,0,0.999992
24,24444.197903,7326.672367,7533,2851493.332000,108283924.481035,18402221.924996,2851493.332000,87030209.224023,0.169944,8.565544,1091.300000,0,0.999374
25,25225.150962,7231.784485,7321,2998893.584000,108283924.481035,17770506.469996,2998893.584000,87514524.427024,0.164110,0.004973,0.500000,0,1.000000
26,24533.745489,7371.874687,7338,2860267.118000,108283924.481035,17884566.228996,2860267.118000,87539091.134024,0.165164,0.268094,30.600000,0,0.999984
27,24193.554099,7337.275114,7381,2809379.002000,108283924.481035,18023192.649996,2809379.002000,87451352.829023,0.166444,0.004973,0.500000,0,1.000000
28,24808.351147,7278.123077,7941,2921683.880000,108283924.481035,19441042.904996,2921683.880000,85921197.696023,0.179538,0.124790,18.000000,0,0.999992
29,25126.250681,7554.029726,7118,2928703.014000,108283924.481035,17271275.769995,2928703.014000,88083945.697024,0.159500,0.002871,0.500000,0,1.000000
30,24256.290695,7189.312478,7168,2844474.264000,108283924.481035,17444997.530996,2844474.264000,87994452.686024,0.161104,0.132634,19.000000,0,0.999992
31,24343.851105,7118.947010,7561,2870795.722000,108283924.481035,18466270.854996,2870795.722000,86946857.904023,0.170536,0.129763,18.500000,0,0.999992
32,24317.267211,7081.836707,7655,2872550.474000,108283924.481035,18712815.381996,2872550.474000,86698558.625023,0.172812,0.127660,18.500000,0,0.999992
33,24463.997484,7222.916840,7522,2872550.486000,108283924.481035,18362739.697996,2872550.486000,87048634.297023,0.169580,5.777728,996.100000,0,0.999840
34,24663.704241,7217.696507,7532,2907645.850000,108283924.481035,18371513.512996,2907645.850000,87004765.118023,0.169661,0.132634,19.000000,0,0.999992
35,24107.795580,7140.886060,7579,2826926.620000,108283924.481035,18535584.072996,2826926.620000,86921413.788023,0.171176,5.349800,943.500000,0,0.999840
36,23698.514984,7208.779093,7375,2747962.238000,108283924.481035,18038108.135996,2747962.238000,87497854.107023,0.166582,1.962463,542.700000,0,0.999888
37,23850.502083,7267.841972,7182,2763755.058000,108283924.481035,17522207.179996,2763755.058000,87997962.243024,0.161817,0.129763,18.500000,0,0.999992
38,23953.038806,7254.564019,7737,2783057.504000,108283924.481035,18973397.942996,2783057.504000,86527469.034023,0.175219,0.129763,18.500000,0,0.999992
39,24246.861161,6948.254047,7421,2883079.080000,108283924.481035,18091628.504996,2883079.080000,87309216.896023,0.167076,0.132634,19.000000,0,0.999992
40,24097.966888,7273.273738,7363,2804114.696000,108283924.481035,17978446.147996,2804114.696000,87501363.637024,0.166031,0.004973,0.500000,0,1.000000
41,24334.352504,7372.668043,7916,2826926.612000,108283924.481035,19422617.846996,2826926.612000,86034380.022023,0.179368,0.124790,18.000000,0,0.999992
42,23663.998263,6923.406413,7257,2790076.536000,108283924.481035,17706457.549996,2790076.536000,87787390.395024,0.163519,0.132634,19.000000,0,0.999992
43,24308.460695,6988.926104,7351,2886588.620000,108283924.481035,17905623.386996,2886588.620000,87491712.474024,0.165358,0.002871,0.500000,0,1.000000
44,24371.486740,7136.051214,7425,2872550.482000,108283924.481035,18107421.373996,2872550.482000,87303952.625024,0.167222,0.132634,19.000000,0,0.999992
45,24324.371298,7031.075242,7357,2881324.376000,108283924.481035,17924048.404996,2881324.376000,87478551.700024,0.165528,5.349800,943.500000,0,0.999840
46,23968.475444,6890.971633,7240,2846229.008000,108283924.481035,17633634.787996,2846229.008000,87804060.685024,0.162846,0.129763,18.500000,0,0.999992
47,24078.724730,7001.217545,7424,2846229.092000,108283924.481035,18117949.937996,2846229.092000,87319745.451024,0.167319,0.132634,19.000000,0,0.999992
48,24072.856080,7174.343194,7761,2816398.016000,108283924.481035,19019899.263996,2816398.016000,86447627.201023,0.175648,0.124790,18.000000,0,0.999992
49,25474.882103,7523.502661,7012,2991874.468000,108283924.481035,16960682.372995,2991874.468000,88331367.640024,0.156632,0.132634,19.000000,0,0.999992
50,23940.295092,7046.963561,7450,2814643.302000,108283924.481035,18202178.662996,2814643.302000,87267102.516024,0.168097,5.471719,961.000000,0,0.999840
51,23884.142820,7185.671558,7214,2781302.760000,108283924.481035,17597662.106996,2781302.760000,87904959.614024,0.162514,10.654703,1052.000000,0,0.998801
52,24265.803392,7003.971181,6993,2876060.082000,108283924.481035,16968578.777995,2876060.082000,88439285.621024,0.156705,5.471719,961.000000,0,0.999840
53,23850.440813,7149.820100,7244,2783057.514000,108283924.481035,17675749.146996,2783057.514000,87825117.820024,0.163235,2.275629,263.600000,0,0.999871
54,24132.799871,7081.539964,7605,2840964.698000,108283924.481035,18597000.871996,2840964.698000,86845958.911023,0.171743,5.471719,961.000000,0,0.999840
55,23694.955622,7075.492556,7480,2769019.356000,108283924.481035,18303955.076996,2769019.356000,87210950.048023,0.169037,5.346929,943.000000,0,0.999840
56,24125.184831,7037.149157,7382,2847983.840000,108283924.481035,18006522.337996,2847983.840000,87429418.303024,0.166290,0.132634,19.000000,0,0.999992
57,24522.690160,7339.905314,7145,2863776.676000,108283924.481035,17374806.951995,2863776.676000,88045340.853024,0.160456,0.124790,18.000000,0,0.999992
58,24389.471338,7206.678684,7591,2863776.670000,108283924.481035,18548744.821996,2863776.670000,86871402.989023,0.171297,0.132634,19.000000,0,0.999992
59,24532.673955,7348.711856,7725,2863776.682000,108283924.481035,18901452.604996,2863776.682000,86518695.194023,0.174555,1.302008,637.950000,0,0.999989
60,23535.077200,7262.970315,7601,2711112.098000,108283924.481035,18651398.585996,2711112.098000,86921413.797023,0.172245,5.434298,408.900000,0,0.999758
61,23967.290455,7305.593393,7371,2776038.386000,108283924.481035,18013541.433996,2776038.386000,87494344.661024,0.166355,5.466746,960.500000,0,0.999840
62,23809.215280,7247.612121,7331,2760245.566000,108283924.481035,17916151.982996,2760245.566000,87607526.932023,0.165455,0.129763,18.500000,0,0.999992
63,24468.817701,7054.395839,6889,2902381.538000,108283924.481035,16681674.689995,2902381.538000,88699868.253024,0.154055,0.132634,19.000000,0,0.999992
64,24083.508108,7174.586359,7657,2818152.796000,108283924.481035,18745278.498996,2818152.796000,86720493.186023,0.173112,0.004973,0.500000,0,1.000000
65,24396.736832,7266.714687,7195,2855002.862000,108283924.481035,17510801.213996,2855002.862000,87918120.405024,0.161712,0.004973,0.500000,0,1.000000
66,24438.249388,7156.128602,7685,2879569.516000,108283924.481035,18788270.289996,2879569.516000,86616084.675024,0.173509,4.703690,67.740000,0,0.999777
67,23801.121095,7144.760680,7022,2776038.442000,108283924.481035,17094921.878995,2776038.442000,88412964.160024,0.157871,0.129763,18.500000,0,0.999992
68,24419.051915,7257.324106,7798,2860267.170000,108283924.481035,19095354.128996,2860267.170000,86328303.182023,0.176345,0.124790,18.000000,0,0.999992
69,23888.777745,7400.877089,7821,2747962.166000,108283924.481035,19212046.026996,2747962.166000,86323916.288023,0.177423,0.127660,18.500000,0,0.999992
70,24047.202006,7243.446916,7450,2800605.050000,108283924.481035,18209197.800996,2800605.050000,87274121.630024,0.168162,0.124790,18.000000,0,0.999992
71,23814.425199,7028.424782,7271,2797095.636000,108283924.481035,17739798.070996,2797095.636000,87747030.774024,0.163827,3.426600,277.700000,0,0.999458
72,23512.907293,6751.266036,7343,2793586.078000,108283924.481035,17931067.500996,2793586.078000,87559270.902023,0.165593,0.124790,18.000000,0,0.999992
73,23652.655788,7227.929710,7518,2737433.548000,108283924.481035,18419769.592996,2737433.548000,87126721.340023,0.170106,0.124790,18.000000,0,0.999992
74,24425.238731,7290.636298,8112,2855002.804000,108283924.481035,19924480.707996,2855002.804000,85504440.969022,0.184002,4.585609,493.500000,0,0.999323
75,24243.766019,7166.259338,7602,2846229.008000,108283924.481035,18586472.267996,2846229.008000,86851223.205023,0.171646,0.132634,19.000000,0,0.999992
76,24222.315853,7190.940629,7078,2837455.236000,108283924.481035,17211613.766995,2837455.236000,88234855.478024,0.158949,6.643808,1434.800000,0,0.999840
77,23868.417687,7111.581352,7283,2791831.292000,108283924.481035,17774016.011996,2791831.292000,87718077.177024,0.164143,5.848584,458.500000,0,0.999231
78,23983.062784,7116.132564,7483,2811133.760000,108283924.481035,18290794.322996,2811133.760000,87181996.398023,0.168915,0.127660,18.500000,0,0.999992
79,24977.436077,7252.603711,7560,2953269.672000,108283924.481035,18422401.735996,2953269.672000,86908253.073023,0.170131,5.214335,2503.000000,0,0.999924
80,24509.475800,7252.990782,7148,2876060.038000,108283924.481035,17376561.731995,2876060.038000,88031302.711024,0.160472,0.124790,18.000000,0,0.999992
81,23893.030948,7242.430072,7629,2772528.834000,108283924.481035,18694390.352996,2772528.834000,86817005.294023,0.172642,15.427872,410.900000,0,0.995507
82,23992.793707,6857.302053,7208,2855002.844000,108283924.481035,17545019.156996,2855002.844000,87883902.480024,0.162028,5.474590,961.500000,0,0.999840
83,24414.131507,7052.355892,7748,2893607.642000,108283924.481035,18947076.506996,2893607.642000,86443240.332024,0.174976,0.129763,18.500000,0,0.999992
84,24586.154129,7370.850609,7599,2865531.358000,108283924.481035,18568924.648996,2865531.358000,86849468.474024,0.171484,22.115372,1802.300000,0,0.999628
85,24241.223904,7153.320984,6797,2847983.820000,108283924.481035,16466715.963995,2847983.820000,88969224.697024,0.152070,0.000000,0.000000,0,1.000000
86,24399.577500,6974.634802,7300,2904136.318000,108283924.481035,17762610.031996,2904136.318000,87617178.131024,0.164037,0.124790,18.000000,0,0.999992
87,23853.492826,7239.246927,7314,2769019.356000,108283924.481035,17867018.546996,2769019.356000,87647886.578024,0.165002,0.129763,18.500000,0,0.999992
88,23839.525245,7141.050494,7233,2783057.498000,108283924.481035,17646795.516996,2783057.498000,87854071.466024,0.162968,0.129763,18.500000,0,0.999992
89,24640.672369,7367.948633,8085,2876059.994000,108283924.481035,19842884.102996,2876059.994000,85564980.384023,0.183249,16.363772,1919.500000,0,0.998972
90,24689.171451,7214.838405,7327,2911155.320000,108283924.481035,17830168.490996,2911155.320000,87542600.670024,0.164661,7.401125,1588.280000,0,0.999840
91,24064.742556,7534.730206,7297,2754981.260000,108283924.481035,17829291.097996,2754981.260000,87699652.123024,0.164653,0.124790,18.000000,0,0.999992
92,24359.721922,7471.737548,7243,2814643.264000,108283924.481035,17657324.099996,2814643.264000,87811957.117024,0.163065,0.124790,18.000000,0,0.999992
93,24213.013073,7093.397017,7194,2853248.066000,108283924.481035,17509046.497996,2853248.066000,87921629.917024,0.161696,0.127660,18.500000,0,0.999992
94,25221.830887,7101.993814,7450,3019950.740000,108283924.481035,18099524.972996,3019950.740000,87164448.768024,0.167149,0.132634,19.000000,0,0.999992
95,24060.567045,7172.574851,7198,2814643.260000,108283924.481035,17538877.459996,2814643.260000,87930403.761024,0.161971,0.132634,19.000000,0,0.999992
96,24026.555829,7380.845749,7419,2774283.706000,108283924.481035,18140761.901996,2774283.706000,87368878.873024,0.167530,0.007844,1.000000,0,1.000000
97,24420.286547,7121.807165,7772,2883079.068000,108283924.481035,19015512.335996,2883079.068000,86385333.077023,0.175608,0.004973,0.500000,0,1.000000
98,24798.245007,7468.055084,7116,2888343.360000,108283924.481035,17286191.307995,2888343.360000,88109389.813024,0.159638,0.129763,18.500000,0,0.999992
99,23901.086672,7102.637559,7245,2798850.364000,108283924.481035,17670484.868996,2798850.364000,87814589.248024,0.163187,5.346929,943.000000,0,0.999840
100,24156.640905,7068.613352,7078,2847983.794000,108283924.481035,17206349.481995,2847983.794000,88229591.205024,0.158900,0.124790,18.000000,0,0.999992
