"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
1,8046.939140,8037.814361,5841,9124778.692000,108283924.481035,10811985.366999,9124778.692000,88347160.422024,0.099848,0.000000,0.000000,0,1.000000
2,8361.469410,8350.879862,5871,8935264.114000,108283924.481035,10985707.024999,8935264.114001,88362953.342024,0.101453,1.654285,922.240000,0,0.999614
3,8398.483644,8389.646856,5797,8835242.352000,108283924.481035,10840938.996999,8835242.352001,88607743.132024,0.100116,0.001546,625.500000,0,0.998766
4,7873.291202,7862.814333,5813,8880866.332000,108283924.481035,10860241.401999,8880866.332001,88542816.747024,0.100294,1.596002,16545.800000,0,0.997482
5,8180.608826,8170.840782,5891,9298500.464000,108283924.481035,10856731.890999,9298500.464000,88128692.126024,0.100262,0.469544,1985.300000,0,0.996613
6,8583.487482,8564.155456,5862,9089683.450000,108283924.481035,10884808.054999,9089683.450001,88309432.976024,0.100521,10.242343,1979.700000,0,0.999628
7,7772.905648,7762.561922,5847,9014228.410000,108283924.481035,10883053.348999,9014228.410001,88386642.722024,0.100505,1.329498,2188.180000,0,0.999388
8,8153.569517,8144.674613,5876,8894904.418000,108283924.481035,11019047.656999,8894904.418001,88369972.406024,0.101761,0.000000,0.000000,0,1.000000
9,7567.660441,7558.730457,5839,8872092.546000,108283924.481035,10933064.162999,8872092.546001,88478767.772024,0.100967,0.057892,159.490000,0,0.999979
10,7699.806386,7688.619999,5865,9121269.182000,108283924.481035,10876911.632999,9121269.182000,88285743.666024,0.100448,2.065118,15261.600000,0,0.997482
11,7585.450220,7575.168757,5884,8908942.600000,108283924.481035,11033085.755999,8908942.600001,88341896.125024,0.101890,1.372520,1997.340000,0,0.997535
12,7659.795391,7648.441969,5859,9145835.874000,108283924.481035,10848835.410999,9145835.874000,88289253.196024,0.100189,2.207586,48820.820000,0,0.999288
13,7711.361667,7702.161433,5902,9200233.666000,108283924.481035,10934818.912999,9200233.666000,88148871.902024,0.100983,0.000000,0.000000,0,1.000000
14,7614.134421,7605.262328,5824,8872092.504000,108283924.481035,10893581.933999,8872092.504001,88518250.043024,0.100602,0.000000,0.000000,0,1.000000
15,7801.250189,7785.504981,5831,8861563.904000,108283924.481035,10917271.266999,8861563.904001,88505089.310024,0.100821,6.883644,220621.700000,0,0.998427
16,8163.498733,8139.303886,5814,9289726.574000,108283924.481035,10658443.410999,9289726.574000,88335754.496024,0.098431,14.905121,6880.290000,0,0.999603
17,8180.943703,8171.573963,5873,9168647.858000,108283924.481035,10874279.486999,9168647.858000,88240997.136024,0.100424,0.201092,76067.340000,0,0.992946
18,8008.566026,7997.484626,5908,9094947.732000,108283924.481035,11003254.708999,9094947.732001,88185722.040024,0.101615,1.986452,19322.940000,0,0.997482
19,8177.554373,8157.004348,5897,8970359.280000,108283924.481035,11036595.309999,8970359.280001,88276969.891024,0.101923,11.579666,64842.200000,0,0.995507
20,8451.940835,8442.672165,5900,9268669.418000,108283924.481035,10895336.705999,9268669.418000,88119918.357024,0.100618,0.000000,0.000000,0,1.000000
21,8034.004014,8024.075189,5852,9249367.064000,108283924.481035,10778644.785999,9249367.064000,88255912.631024,0.099541,0.679458,8299.680000,0,0.999866
22,7872.851200,7860.862178,5902,9130042.994000,108283924.481035,10969914.179999,9130042.994000,88183967.307024,0.101307,2.858979,1244.840000,0,0.992868
23,8616.552350,8606.682332,5844,8963340.190000,108283924.481035,10900601.044999,8963340.190001,88419983.246024,0.100667,0.906678,18338.780000,0,0.998221
