"planning_unit","number"
4649,0
4648,4
4647,8
4646,0
4645,0
4644,8
4643,0
4642,0
4641,0
4640,0
4639,1
4638,4
4637,0
4636,0
4635,0
4634,8
4633,0
4632,10
4631,1
4630,0
4629,1
4628,0
4627,0
4626,0
4625,0
4624,0
4623,0
4622,8
4621,1
4620,6
4619,8
4618,0
4617,0
4616,1
4615,1
4614,4
4613,8
4612,7
4611,2
4610,7
4609,6
4608,2
4607,0
4606,2
4605,8
4604,0
4603,5
4602,0
4601,9
4600,0
4599,4
4598,0
4597,0
4596,3
4595,5
4594,0
4593,0
4592,0
4591,0
4590,2
4589,0
4588,2
4587,0
4586,0
4585,3
4584,0
4583,1
4582,0
4581,1
4580,0
4579,7
4578,8
4577,3
4576,8
4575,3
4574,0
4573,3
4572,0
4571,1
4570,0
4569,1
4568,7
4567,10
4566,2
4565,0
4564,0
4563,0
4562,0
4561,1
4560,0
4559,0
4558,0
4557,0
4556,7
4555,5
4554,1
4553,0
4552,0
4551,0
4550,2
4549,1
4548,0
4547,0
4546,0
4545,0
4544,0
4543,0
4542,0
4541,3
4540,0
4539,8
4538,0
4537,0
4536,7
4535,0
4534,0
4533,2
4532,0
4531,1
4530,8
4529,0
4528,0
4527,0
4526,0
4525,0
4524,0
4523,9
4522,3
4521,0
4520,0
4519,0
4518,0
4517,1
4516,0
4515,0
4514,0
4513,0
4512,1
4511,0
4510,0
4509,10
4508,0
4507,0
4506,0
4505,10
4504,0
4503,1
4502,0
4501,0
4500,0
4499,9
4498,4
4497,0
4496,0
4495,4
4494,1
4493,3
4492,2
4491,0
4490,5
4489,1
4488,3
4487,0
4486,0
4485,0
4484,0
4483,1
4482,0
4481,0
4480,7
4479,0
4478,0
4477,0
4476,5
4475,0
4474,2
4473,0
4472,2
4471,3
4470,3
4469,0
4468,0
4467,0
4466,5
4465,0
4464,0
4463,0
4462,0
4461,0
4460,0
4459,7
4458,2
4457,0
4456,1
4455,4
4454,2
4453,3
4452,0
4451,0
4450,0
4449,0
4448,2
4447,0
4446,6
4445,4
4444,8
4443,0
4442,0
4441,4
4440,0
4439,0
4438,0
4437,2
4436,0
4435,0
4434,1
4433,0
4432,1
4431,2
4430,4
4429,1
4428,4
4427,9
4426,6
4425,0
4424,0
4423,9
4422,0
4421,0
4420,0
4419,0
4418,10
4417,3
4416,5
4415,2
4414,7
4413,1
4412,7
4411,3
4410,5
4409,4
4408,0
4407,8
4406,2
4405,7
4404,0
4403,0
4402,0
4401,0
4400,1
4399,3
4398,0
4397,5
4396,0
4395,1
4394,4
4393,0
4392,3
4391,9
4390,5
4389,0
4388,3
4387,0
4386,0
4385,10
4384,1
4383,8
4382,1
4381,0
4380,0
4379,2
4378,0
4377,4
4376,2
4375,0
4374,1
4373,0
4372,0
4371,9
4370,9
4369,3
4368,0
4367,0
4366,0
4365,3
4364,0
4363,0
4362,0
4361,1
4360,6
4359,4
4358,0
4357,4
4356,7
4355,0
4354,0
4353,0
4352,0
4351,0
4350,1
4349,0
4348,0
4347,1
4346,4
4345,2
4344,9
4343,0
4342,0
4341,0
4340,0
4339,1
4338,0
4337,4
4336,1
4335,0
4334,3
4333,0
4332,0
4331,0
4330,1
4329,1
4328,0
4327,0
4326,4
4325,0
4324,4
4323,7
4322,0
4321,8
4320,0
4319,9
4318,0
4317,1
4316,0
4315,2
4314,6
4313,0
4312,0
4311,0
4310,5
4309,0
4308,1
4307,4
4306,0
4305,0
4304,0
4303,1
4302,7
4301,8
4300,3
4299,7
4298,0
4297,1
4296,0
4295,0
4294,0
4293,0
4292,0
4291,0
4290,7
4289,10
4288,3
4287,0
4286,3
4285,0
4284,0
4283,0
4282,2
4281,0
4280,3
4279,0
4278,0
4277,3
4276,0
4275,5
4274,1
4273,0
4272,6
4271,1
4270,0
4269,0
4268,7
4267,0
4266,0
4265,0
4264,0
4263,2
4262,0
4261,0
4260,4
4259,0
4258,0
4257,0
4256,0
4255,0
4254,0
4253,6
4252,8
4251,5
4250,4
4249,4
4248,0
4247,4
4246,0
4245,1
4244,0
4243,0
4242,0
4241,0
4240,0
4239,0
4238,0
4237,2
4236,6
4235,0
4234,1
4233,3
4232,8
4231,0
4230,0
4229,0
4228,0
4227,5
4226,3
4225,0
4224,0
4223,10
4222,0
4221,10
4220,0
4219,8
4218,0
4217,0
4216,0
4215,4
4214,4
4213,1
4212,5
4211,0
4210,1
4209,10
4208,0
4207,0
4206,0
4205,5
4204,8
4203,1
4202,4
4201,4
4200,9
4199,0
4198,0
4197,5
4196,4
4195,10
4194,0
4193,4
4192,0
4191,2
4190,0
4189,2
4188,0
4187,6
4186,1
4185,1
4184,1
4183,5
4182,10
4181,6
4180,1
4179,0
4178,0
4177,5
4176,1
4175,1
4174,0
4173,1
4172,2
4171,0
4170,1
4169,8
4168,0
4167,0
4166,2
4165,0
4164,1
4163,0
4162,0
4161,0
4160,3
4159,0
4158,0
4157,0
4156,3
4155,2
4154,1
4153,8
4152,0
4151,6
4150,1
4149,4
4148,0
4147,0
4146,0
4145,5
4144,1
4143,0
4142,0
4141,0
4140,4
4139,0
4138,0
4137,4
4136,2
4135,7
4134,0
4133,8
4132,2
4131,1
4130,5
4129,3
4128,3
4127,0
4126,0
4125,4
4124,8
4123,1
4122,1
