"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
35,15676.600785,6227.099011,7422,3149803.424000,108283924.481035,17960898.474996,3149803.424000,87173222.582023,0.165869,0.091502,18.500000,0,0.999992
36,15608.024542,6138.943108,7294,3155067.736000,108283924.481035,17621351.440996,3155067.736000,87507505.304024,0.162733,3.878226,860.000000,0,0.998801
37,15331.941355,5913.559195,7224,3139274.828000,108283924.481035,17444997.527995,3139274.828000,87699652.125024,0.161104,0.557675,111.600000,0,0.999942
38,15445.422340,5935.910306,7012,3169105.862000,108283924.481035,16872066.698995,3169105.862000,88242751.920024,0.155813,2.194448,148.300000,0,0.999374
39,15760.539773,6053.087673,7559,3235786.866000,108283924.481035,18278511.014996,3235786.866000,86769626.600023,0.168802,0.091502,18.500000,0,0.999992
40,15482.502861,6006.677813,7505,3158577.256000,108283924.481035,18174979.830996,3158577.256000,86950367.394023,0.167846,0.093280,19.000000,0,0.999992
41,15476.100067,5952.899409,7277,3174370.098000,108283924.481035,17566953.736995,3174370.098000,87542600.646024,0.162230,0.090364,18.500000,0,0.999992
42,15572.052899,6038.322566,6989,3177879.610000,108283924.481035,16807140.457995,3177879.610000,88298904.413024,0.155214,0.091502,18.500000,0,0.999992
43,15345.552682,6113.371226,7390,3076103.300000,108283924.481035,17913519.829996,3076103.300000,87294301.351024,0.165431,3.871556,961.500000,0,0.999840
44,15427.226117,5946.138578,7681,3160332.012000,108283924.481035,18637360.441996,3160332.012000,86486232.027023,0.172116,0.091502,18.500000,0,0.999992
45,15880.542830,6088.861872,7359,3263863.152000,108283924.481035,17738043.299996,3263863.152000,87282018.029024,0.163810,0.091502,18.500000,0,0.999992
46,15392.135900,5990.012765,7271,3134010.544000,108283924.481035,17571340.629996,3134010.544000,87578573.307024,0.162271,0.091502,18.500000,0,0.999992
47,15507.300440,6015.685342,7152,3163841.578000,108283924.481035,17243199.529995,3163841.578000,87876883.373024,0.159241,0.090364,18.500000,0,0.999992
48,15529.885805,6161.920575,7364,3121727.198000,108283924.481035,17822272.012996,3121727.198000,87339925.270024,0.164588,2.783636,585.200000,0,0.999774
49,15252.131900,5960.559047,7246,3097160.450000,108283924.481035,17523961.968996,3097160.450000,87662802.062024,0.161833,0.091502,18.500000,0,0.999992
50,15681.692246,6137.530544,7287,3177879.644000,108283924.481035,17591520.419996,3177879.644000,87514524.417024,0.162457,10.522770,1586.190000,0,0.995507
51,15587.948544,5971.475411,6974,3204201.118000,108283924.481035,16754497.472995,3204201.118000,88325225.890024,0.154727,3.869778,961.000000,0,0.999840
52,15735.908563,6049.513570,6670,3228767.830000,108283924.481035,15942041.209996,3228767.830000,89113115.441024,0.147224,0.091502,18.500000,0,0.999992
53,15442.282778,5913.165356,6910,3176124.922000,108283924.481035,16600078.107995,3176124.922000,88507721.451024,0.153301,0.742656,103.700000,0,0.999863
54,15361.852724,6015.046959,7194,3114708.166000,108283924.481035,17378316.433995,3114708.166000,87790899.881024,0.160488,2.681267,1552.900000,0,0.999911
55,15367.348767,5959.961412,7161,3135765.284000,108283924.481035,17280926.984995,3135765.284000,87867232.212024,0.159589,0.091502,18.500000,0,0.999992
56,15392.730914,5843.210484,7219,3183143.948000,108283924.481035,17409902.244995,3183143.948000,87690878.288024,0.160780,0.088586,18.000000,0,0.999992
57,15587.213342,6022.684194,7116,3186653.498000,108283924.481035,17137036.239995,3186653.498000,87960234.743024,0.158260,4.568654,3446.060000,0,0.999117
58,15249.454378,5968.408259,7228,3093650.946000,108283924.481035,17478338.066995,3093650.946000,87711935.468024,0.161412,0.093280,19.000000,0,0.999992
59,15731.836758,5996.113191,7358,3242805.996000,108283924.481035,17745939.746996,3242805.996000,87295178.738024,0.163883,7.305579,935.700000,0,0.999339
60,15558.019640,6081.073173,7082,3156822.480000,108283924.481035,17062458.721995,3156822.480000,88064643.279024,0.157571,6.479027,1289.100000,0,0.999475
61,15726.179967,5950.291806,6750,3258598.886000,108283924.481035,16137697.503996,3258598.886000,88887628.091024,0.149031,0.091502,18.500000,0,0.999992
62,15461.484608,5890.907051,7155,3190162.990000,108283924.481035,17237935.244995,3190162.990000,87855826.246024,0.159192,0.088586,18.000000,0,0.999992
63,15518.698281,5916.534931,7616,3200691.588000,108283924.481035,18446091.074996,3200691.588000,86637141.818023,0.170349,0.088586,18.000000,0,0.999992
64,15325.964565,5915.836702,7267,3134010.560000,108283924.481035,17560812.023996,3134010.560000,87589101.897024,0.162174,8.096184,1870.200000,0,0.999480
65,15289.927195,5993.178697,7008,3098915.194000,108283924.481035,16896633.445995,3098915.194000,88288375.841024,0.156040,0.002916,0.500000,0,1.000000
66,15544.025148,6078.730551,7317,3155067.698000,108283924.481035,17681890.825996,3155067.698000,87446965.957024,0.163292,0.091502,18.500000,0,0.999992
67,15488.694204,5991.813862,7586,3165596.280000,108283924.481035,18384674.269996,3165596.280000,86733653.931024,0.169782,0.091502,18.500000,0,0.999992
68,15885.371166,5841.007138,7093,3348091.814000,108283924.481035,16995777.689995,3348091.814000,87940054.977024,0.156956,0.088586,18.000000,0,0.999992
69,15580.509354,6094.160470,7117,3162086.766000,108283924.481035,17151951.785995,3162086.766000,87969885.929024,0.158398,0.088586,18.000000,0,0.999992
70,15351.061424,5931.998559,7100,3139274.826000,108283924.481035,17118611.219995,3139274.826000,88026038.435024,0.158090,1.238387,280.700000,0,0.999944
71,15434.041605,5900.311069,7217,3177879.678000,108283924.481035,17407270.072995,3177879.678000,87698774.730024,0.160756,0.091502,18.500000,0,0.999992
72,15541.668416,5981.616491,7421,3186653.474000,108283924.481035,17939841.315996,3186653.474000,87157429.691023,0.165674,0.091502,18.500000,0,0.999992
73,15422.354019,6072.873877,7169,3116462.880000,108283924.481035,17311635.390995,3116462.880000,87855826.210024,0.159873,0.091502,18.500000,0,0.999992
74,15455.134180,6063.539797,7146,3130500.960000,108283924.481035,17244076.956995,3130500.960000,87909346.564024,0.159249,0.091502,18.500000,0,0.999992
75,15502.625198,6037.330590,7064,3155067.702000,108283924.481035,17015957.477995,3155067.702000,88112899.301024,0.157142,0.091502,18.500000,0,0.999992
76,15531.023466,6176.278923,7018,3118217.680000,108283924.481035,16913303.663995,3118217.680000,88252403.137024,0.156194,0.091502,18.500000,0,0.999992
77,15591.022622,6178.369270,7510,3137520.024000,108283924.481035,18198669.171996,3137520.024000,86947735.285023,0.168064,0.093280,19.000000,0,0.999992
78,15483.989055,6055.544581,7283,3142784.324000,108283924.481035,17598539.503995,3142784.324000,87542600.653024,0.162522,0.091502,18.500000,0,0.999992
79,15736.597169,5987.028931,7124,3249824.986000,108283924.481035,17126507.665995,3249824.986000,87907591.829024,0.158163,0.093280,19.000000,0,0.999992
80,15883.285646,5970.528762,7138,3304222.766000,108283924.481035,17136158.855995,3304222.766000,87843542.859024,0.158252,0.088586,18.000000,0,0.999992
81,15528.465972,5951.159713,6874,3190163.010000,108283924.481035,16498301.730995,3190163.010000,88595459.740024,0.152362,6.817229,3895.560000,0,0.999840
82,15673.042705,6076.140826,7207,3198936.792000,108283924.481035,17370420.057995,3198936.792000,87714567.631024,0.160416,0.091502,18.500000,0,0.999992
83,15511.833653,5901.340847,7177,3200691.608000,108283924.481035,17290578.210995,3200691.608000,87792654.662024,0.159678,8.417982,428.900000,0,0.995507
84,15480.128402,6049.275999,7191,3142784.326000,108283924.481035,17356381.921995,3142784.326000,87784758.233024,0.160286,2.499425,2337.540000,0,0.999861
85,15300.908118,5954.584712,7038,3114708.088000,108283924.481035,16967701.420995,3114708.088000,88201514.972024,0.156696,2.199142,149.300000,0,0.999374
86,15234.679472,5985.223914,7124,3083122.324000,108283924.481035,17209858.995995,3083122.324000,87990943.161024,0.158933,0.088586,18.000000,0,0.999992
87,15499.595733,6018.508111,7131,3160332.040000,108283924.481035,17189679.193995,3160332.040000,87933913.247024,0.158746,0.091502,18.500000,0,0.999992
88,15585.621600,6004.515406,7120,3193672.536000,108283924.481035,17144055.294995,3193672.536000,87946196.650024,0.158325,0.088586,18.000000,0,0.999992
89,15333.462407,6010.306779,7268,3107689.014000,108283924.481035,17576604.937996,3107689.014000,87599630.529024,0.162320,0.088586,18.000000,0,0.999992
90,15395.031527,6014.057057,7387,3126991.490000,108283924.481035,17880179.282996,3126991.490000,87276753.708023,0.165123,0.000000,0.000000,0,1.000000
91,15495.577373,5930.261078,7097,3188408.264000,108283924.481035,17086148.065995,3188408.264000,88009368.151024,0.157790,0.091502,18.500000,0,0.999992
92,15665.594454,6058.162231,7473,3202446.314000,108283924.481035,18068816.576996,3202446.314000,87012661.590024,0.166865,0.093280,19.000000,0,0.999992
93,15634.774712,6031.943701,7158,3198936.840000,108283924.481035,17241444.769995,3198936.840000,87843542.871024,0.159224,6.020491,1096.000000,0,0.999214
94,15378.030711,5918.003256,7087,3153312.956000,108283924.481035,17077374.231995,3153312.956000,88053237.293024,0.157709,0.088586,18.000000,0,0.999992
95,15393.826970,6039.085404,7041,3118217.660000,108283924.481035,16973843.086995,3118217.660000,88191863.734024,0.156753,0.088586,18.000000,0,0.999992
96,15468.223969,6109.704120,7333,3118217.662000,108283924.481035,17742430.204996,3118217.662000,87423276.614024,0.163851,3.866862,960.500000,0,0.999840
97,15430.366615,5880.843263,7123,3183143.950000,108283924.481035,17157216.061995,3183143.950000,87943564.469024,0.158447,0.091502,18.500000,0,0.999992
98,15363.338345,6098.085247,7243,3088386.606000,108283924.481035,17520452.451995,3088386.606000,87675085.423024,0.161801,0.093280,19.000000,0,0.999992
99,15689.256296,6039.711401,7524,3216484.464000,108283924.481035,18196037.042996,3216484.464000,86871402.974024,0.168040,0.091502,18.500000,0,0.999992
100,15311.560171,6009.461518,7171,3100670.022000,108283924.481035,17324796.114995,3100670.022000,87858458.344024,0.159994,0.088586,18.000000,0,0.999992
