"planning_unit","number"
3845,0
3844,1
3843,0
3842,0
3841,0
3840,0
3839,0
3838,5
3837,0
3836,0
3835,7
3834,0
3833,0
3832,6
3831,0
3830,8
3829,0
3828,1
3827,0
3826,8
3825,0
3824,0
3823,10
3822,3
3821,4
3820,0
3819,1
3818,0
3817,0
3816,0
3815,10
3814,0
3813,0
3812,1
3811,4
3810,0
3809,1
3808,1
3807,0
3806,0
3805,9
3804,0
3803,0
3802,0
3801,0
3800,0
3799,0
3798,0
3797,0
3796,0
3795,3
3794,0
3793,2
3792,1
3791,8
3790,0
3789,0
3788,1
3787,0
3786,0
3785,0
3784,3
3783,0
3782,0
3781,0
3780,10
3779,0
3778,3
3777,0
3776,1
3775,0
3774,0
3773,2
3772,0
3771,0
3770,10
3769,0
3768,4
3767,10
3766,1
3765,0
3764,0
3763,0
3762,0
3761,0
3760,0
3759,0
3758,1
3757,0
3756,3
3755,0
3754,0
3753,0
3752,0
3751,2
3750,1
3749,0
3748,0
3747,0
3746,1
3745,0
3744,3
3743,0
3742,0
3741,0
3740,0
3739,0
3738,0
3737,7
3736,1
3735,6
3734,2
3733,1
3732,0
3731,0
3730,5
3729,9
3728,0
3727,0
3726,2
3725,0
3724,0
3723,0
3722,0
3721,0
3720,9
3719,0
3718,0
3717,2
3716,8
3715,0
3714,0
3713,1
3712,4
3711,4
3710,0
3709,0
3708,3
3707,8
3706,0
3705,0
3704,0
3703,0
3702,10
3701,2
3700,7
3699,2
3698,0
3697,0
3696,2
3695,2
3694,0
3693,9
3692,10
3691,0
3690,1
3689,0
3688,2
3687,4
3686,9
3685,0
3684,0
3683,0
3682,0
3681,0
3680,0
3679,0
3678,0
3677,1
3676,1
3675,0
3674,0
3673,2
3672,0
3671,3
3670,1
3669,0
3668,6
3667,9
3666,1
3665,1
3664,0
3663,0
3662,0
3661,1
3660,0
3659,0
3658,0
3657,0
3656,5
3655,0
3654,0
3653,3
3652,10
3651,7
3650,0
3649,0
3648,0
3647,10
3646,0
3645,0
3644,0
3643,0
3642,0
3641,0
3640,1
3639,0
3638,0
3637,0
3636,7
3635,4
3634,0
3633,1
3632,0
3631,10
3630,1
3629,2
3628,0
3627,5
3626,0
3625,1
3624,8
3623,0
3622,0
3621,0
3620,0
3619,1
3618,0
3617,1
3616,1
3615,0
3614,0
3613,6
3612,0
3611,10
3610,4
3609,0
3608,0
3607,1
3606,9
3605,0
3604,1
3603,0
3602,0
3601,9
3600,6
3599,0
3598,0
3597,0
3596,0
3595,0
3594,0
3593,0
3592,6
3591,10
3590,0
3589,3
3588,0
3587,0
3586,1
3585,0
3584,0
3583,0
3582,0
3581,1
3580,0
3579,2
3578,0
3577,3
3576,7
3575,0
3574,1
3573,4
3572,1
3571,0
3570,0
3569,0
3568,0
3567,1
3566,7
3565,2
3564,0
3563,0
3562,1
3561,0
3560,2
3559,0
3558,0
3557,2
3556,1
3555,2
3554,0
3553,3
3552,0
3551,0
3550,0
3549,6
3548,9
3547,8
3546,0
3545,9
3544,0
3543,0
3542,0
3541,0
3540,0
3539,2
3538,3
3537,0
3536,0
3535,0
3534,0
3533,0
3532,0
3531,1
3530,0
3529,2
3528,0
3527,1
3526,0
3525,1
3524,10
3523,2
3522,9
3521,0
3520,0
3519,0
3518,2
3517,0
3516,2
3515,10
3514,10
3513,7
3512,0
3511,0
3510,0
3509,0
3508,0
3507,2
3506,2
3505,0
3504,0
3503,7
3502,0
3501,0
3500,0
3499,0
3498,0
3497,0
3496,0
3495,0
3494,1
3493,0
3492,1
3491,0
3490,5
3489,0
3488,0
3487,0
3486,0
3485,2
3484,1
3483,0
3482,4
3481,8
3480,0
3479,6
3478,0
3477,0
3476,9
3475,0
3474,0
3473,0
3472,0
3471,0
3470,1
3469,1
3468,0
3467,0
3466,2
3465,1
3464,0
3463,1
3462,0
3461,0
3460,0
3459,3
3458,0
3457,0
3456,0
3455,0
3454,7
3453,0
3452,4
3451,0
3450,1
3449,2
3448,0
3447,0
3446,0
3445,0
3444,0
3443,5
3442,5
3441,0
3440,10
3439,0
3438,0
3437,0
3436,0
3435,1
3434,0
3433,0
3432,0
3431,7
3430,0
3429,0
3428,0
3427,0
3426,1
3425,10
3424,1
3423,0
3422,0
3421,0
3420,0
3419,4
3418,9
3417,0
3416,0
3415,0
3414,0
3413,0
3412,10
3411,0
3410,0
3409,0
3408,0
3407,0
3406,7
3405,2
3404,2
3403,7
3402,0
3401,0
3400,1
3399,1
3398,0
3397,0
3396,0
3395,0
3394,0
3393,7
3392,10
3391,10
3390,0
3389,6
3388,0
3387,1
3386,1
3385,0
3384,1
3383,0
3382,10
3381,7
3380,0
3379,1
3378,4
3377,9
3376,3
3375,4
3374,1
3373,10
3372,10
3371,0
3370,0
3369,0
3368,0
3367,2
3366,1
3365,0
3364,0
3363,10
3362,0
3361,7
3360,0
3359,0
3358,8
3357,0
3356,0
3355,7
3354,0
3353,8
3352,7
3351,0
3350,0
3349,0
3348,1
3347,0
3346,0
3345,0
3344,9
3343,2
3342,0
3341,0
3340,0
3339,7
3338,0
3337,0
3336,6
3335,0
3334,0
3333,0
3332,6
3331,0
3330,1
3329,0
3328,5
3327,3
3326,10
3325,0
3324,7
3323,1
3322,0
3321,6
3320,0
3319,0
3318,0
3317,0
3316,10
3315,0
3314,0
3313,0
3312,0
3311,0
3310,1
3309,0
3308,0
3307,0
3306,9
3305,9
3304,0
3303,0
3302,0
3301,2
3300,0
3299,0
3298,0
3297,1
3296,2
3295,1
3294,10
3293,2
3292,0
3291,0
3290,0
3289,0
3288,3
3287,2
3286,0
3285,0
3284,0
3283,0
3282,4
3281,0
3280,0
3279,10
3278,0
3277,0
3276,0
3275,0
3274,0
3273,4
3272,1
3271,0
3270,0
3269,5
3268,1
3267,0
3266,0
3265,0
3264,0
3263,1
3262,1
3261,0
3260,0
3259,0
3258,10
3257,3
3256,0
3255,0
3254,9
3253,10
3252,0
3251,5
3250,0
3249,1
3248,9
3247,0
3246,2
3245,0
3244,0
3243,8
3242,0
3241,0
3240,1
3239,0
3238,0
3237,1
3236,0
3235,0
3234,0
3233,9
3232,2
3231,0
3230,0
3229,6
3228,0
3227,0
3226,0
3225,1
3224,1
3223,0
3222,1
3221,3
3220,1
3219,10
3218,0
3217,0
3216,4
3215,0
3214,0
3213,1
3212,0
3211,0
3210,0
3209,0
3208,0
3207,0
3206,0
3205,0
3204,0
3203,0
3202,5
3201,0
3200,0
3199,0
3198,0
3197,1
3196,0
3195,8
3194,0
3193,0
3192,0
3191,0
3190,3
3189,4
3188,0
3187,0
3186,10
3185,1
3184,1
3183,0
3182,0
3181,3
3180,0
3179,1
3178,9
3177,7
3176,0
3175,0
3174,2
3173,0
3172,3
3171,2
3170,0
3169,2
3168,0
3167,10
3166,1
3165,0
3164,0
3163,0
3162,0
3161,10
3160,0
3159,1
3158,0
3157,2
3156,0
3155,0
3154,0
3153,0
3152,0
3151,1
3150,0
3149,3
3148,0
3147,0
3146,0
3145,0
3144,0
3143,0
3142,0
3141,9
3140,0
3139,1
3138,0
3137,0
3136,0
3135,0
3134,0
3133,0
3132,0
3131,1
3130,10
3129,1
3128,9
3127,10
3126,7
3125,0
3124,2
3123,4
3122,1
3121,0
3120,0
3119,7
3118,0
3117,0
3116,0
3115,0
3114,0
3113,10
3112,0
3111,0
3110,2
3109,2
3108,0
3107,8
3106,0
3105,1
3104,0
3103,2
3102,0
3101,6
3100,0
3099,9
3098,0
3097,1
3096,0
3095,10
3094,7
3093,6
3092,0
3091,6
3090,0
3089,3
3088,0
3087,2
3086,10
3085,0
3084,0
3083,0
3082,1
3081,9
3080,8
3079,2
3078,0
3077,7
3076,0
3075,10
3074,0
3073,0
3072,0
3071,0
3070,0
3069,2
3068,0
3067,3
3066,0
3065,1
3064,0
3063,10
3062,0
3061,0
3060,10
3059,6
3058,10
3057,1
3056,0
3055,9
3054,0
3053,2
3052,0
3051,4
3050,10
3049,0
3048,7
3047,0
3046,10
3045,0
3044,0
3043,7
3042,0
3041,5
3040,2
3039,1
3038,0
3037,0
3036,2
3035,6
3034,0
3033,0
3032,1
3031,1
3030,0
3029,8
3028,0
3027,0
3026,1
3025,0
3024,10
3023,2
3022,9
3021,3
3020,0
3019,2
3018,0
3017,5
3016,2
3015,2
3014,9
3013,10
3012,0
3011,0
3010,0
3009,0
3008,0
3007,1
3006,3
3005,0
3004,0
3003,0
3002,3
3001,0
3000,9
2999,0
2998,0
2997,1
2996,0
2995,0
2994,0
2993,9
2992,0
2991,0
2990,0
2989,1
2988,8
2987,1
2986,10
2985,0
2984,10
2983,2
2982,0
2981,6
2980,5
2979,1
2978,0
2977,0
2976,1
2975,1
2974,2
2973,0
2972,1
2971,0
2970,0
2969,0
2968,0
2967,9
2966,0
2965,0
2964,0
2963,5
2962,7
2961,6
2960,0
2959,1
2958,1
2957,1
2956,6
2955,10
2954,1
2953,0
2952,7
2951,3
2950,6
2949,0
2948,0
2947,3
2946,0
2945,10
2944,0
2943,0
2942,0
2941,0
2940,0
2939,2
2938,5
2937,1
2936,0
2935,0
2934,0
2933,0
2932,5
2931,10
2930,0
2929,0
2928,0
2927,0
2926,0
2925,0
2924,10
2923,0
2922,3
2921,1
2920,1
2919,9
2918,10
2917,3
2916,0
2915,1
2914,2
2913,0
2912,7
2911,0
2910,0
2909,1
2908,0
2907,0
2906,0
2905,0
2904,0
2903,0
2902,8
2901,3
2900,0
2899,2
2898,9
2897,0
2896,1
2895,0
2894,2
2893,2
2892,0
2891,2
2890,0
2889,0
2888,9
2887,0
2886,0
2885,0
2884,2
2883,0
2882,0
2881,10
2880,2
2879,1
2878,0
2877,1
2876,1
2875,0
2874,0
2873,0
2872,0
2871,0
2870,0
2869,0
2868,1
2867,9
2866,0
2865,0
2864,10
2863,1
2862,0
2861,0
2860,0
2859,0
2858,0
2857,0
2856,9
2855,0
2854,1
2853,0
2852,0
2851,0
2850,10
2849,0
2848,0
2847,0
2846,0
2845,7
2844,5
2843,0
2842,0
2841,8
2840,0
2839,0
2838,1
2837,0
2836,0
2835,0
2834,10
2833,0
2832,0
2831,0
2830,0
2829,5
2828,0
2827,0
2826,1
2825,1
2824,5
2823,9
2822,0
2821,5
2820,0
2819,0
2818,5
2817,0
2816,3
2815,10
2814,0
2813,0
2812,0
2811,1
2810,0
2809,0
2808,0
2807,7
2806,0
2805,6
2804,8
2803,0
2802,0
2801,0
2800,4
2799,7
2798,0
2797,0
2796,0
2795,0
2794,3
2793,1
2792,0
2791,7
2790,0
2789,0
2788,0
2787,0
2786,0
2785,8
2784,0
2783,7
2782,9
2781,0
2780,10
2779,0
2778,0
2777,0
2776,0
2775,0
2774,0
2773,0
2772,0
2771,0
2770,0
2769,0
2768,0
2767,6
2766,8
2765,0
2764,1
2763,0
2762,0
2761,10
2760,0
2759,2
2758,8
2757,0
2756,0
2755,6
2754,0
2753,3
2752,10
2751,1
2750,0
2749,0
2748,9
2747,0
2746,0
2745,0
2744,2
2743,0
2742,4
2741,6
2740,0
2739,0
2738,10
2737,0
2736,0
2735,7
2734,5
2733,0
2732,0
2731,0
2730,7
2729,0
2728,0
2727,2
2726,7
2725,1
2724,0
2723,6
2722,2
2721,0
2720,0
2719,0
2718,0
2717,0
2716,0
2715,6
2714,0
2713,0
2712,0
2711,6
2710,0
2709,0
2708,0
2707,1
2706,1
2705,1
2704,8
2703,0
2702,0
2701,2
2700,0
2699,0
2698,0
2697,7
2696,2
2695,0
2694,0
2693,9
2692,1
2691,1
2690,0
2689,7
2688,0
2687,0
2686,3
2685,2
2684,0
2683,0
2682,0
2681,1
2680,6
2679,10
2678,0
2677,9
2676,0
2675,0
2674,7
2673,10
2672,9
2671,0
2670,0
2669,0
2668,0
2667,0
2666,0
2665,2
2664,1
2663,0
2662,0
2661,0
2660,2
2659,0
2658,0
2657,7
2656,0
2655,1
2654,0
2653,1
2652,0
2651,0
2650,0
2649,0
2648,7
2647,7
2646,2
2645,0
2644,6
2643,10
2642,0
2641,0
2640,3
2639,0
2638,5
2637,0
2636,6
2635,0
2634,2
2633,0
2632,0
2631,0
2630,0
2629,6
2628,9
2627,0
2626,0
2625,0
2624,0
2623,0
2622,0
2621,0
2620,6
2619,0
2618,0
2617,0
2616,1
2615,0
2614,1
2613,10
2612,0
2611,1
2610,2
2609,6
2608,10
2607,0
2606,0
2605,10
2604,0
2603,0
2602,0
2601,0
2600,0
2599,0
2598,7
2597,0
2596,9
2595,0
2594,0
2593,2
2592,0
2591,0
2590,1
2589,0
2588,0
2587,0
2586,0
2585,0
2584,0
2583,3
2582,9
2581,0
2580,0
2579,0
2578,0
2577,8
2576,0
2575,0
2574,2
2573,0
2572,0
2571,0
2570,0
2569,2
2568,2
2567,1
2566,10
2565,0
2564,0
2563,0
2562,7
2561,0
2560,0
2559,0
2558,0
2557,0
2556,4
2555,0
2554,10
2553,2
2552,0
2551,0
2550,3
2549,0
2548,9
2547,8
2546,0
2545,0
2544,0
2543,8
2542,4
2541,0
2540,0
2539,0
2538,0
2537,6
2536,0
2535,0
2534,0
2533,7
2532,0
2531,0
2530,0
2529,1
2528,1
2527,0
2526,0
2525,0
2524,1
2523,0
2522,6
2521,0
2520,0
2519,0
2518,0
2517,8
2516,10
2515,0
2514,9
2513,1
2512,0
2511,6
2510,7
2509,0
2508,0
2507,0
2506,0
2505,10
2504,0
2503,0
2502,0
2501,3
2500,3
2499,0
2498,0
2497,0
2496,0
2495,8
2494,0
2493,1
2492,6
2491,0
2490,1
2489,3
2488,0
2487,0
2486,0
2485,0
2484,0
2483,0
2482,1
2481,0
2480,4
2479,0
2478,0
2477,1
2476,0
2475,0
2474,5
2473,0
2472,10
2471,0
2470,9
2469,0
2468,0
2467,1
2466,7
2465,0
2464,0
2463,0
2462,0
2461,0
2460,1
2459,10
2458,10
2457,0
2456,0
2455,10
2454,0
2453,0
2452,1
2451,1
2450,0
2449,0
2448,0
2447,0
2446,0
2445,0
2444,0
2443,0
2442,6
2441,0
2440,0
2439,0
2438,0
2437,0
2436,0
2435,0
2434,2
2433,4
2432,4
2431,0
2430,2
2429,0
2428,0
2427,0
2426,0
2425,0
2424,0
2423,2
2422,0
2421,0
2420,0
2419,0
2418,10
2417,2
2416,0
2415,2
2414,1
2413,0
2412,4
2411,0
2410,0
2409,0
2408,0
2407,0
2406,0
2405,0
2404,1
2403,9
2402,7
2401,0
2400,7
2399,0
2398,2
2397,3
2396,0
2395,0
2394,1
2393,1
2392,0
2391,0
2390,0
2389,9
2388,0
2387,0
2386,0
2385,0
2384,1
2383,2
2382,0
2381,7
2380,0
2379,2
2378,0
2377,0
2376,0
2375,0
2374,0
2373,2
2372,0
2371,0
2370,0
2369,9
2368,0
2367,0
2366,4
2365,0
2364,0
2363,7
2362,7
2361,0
2360,1
2359,0
2358,2
2357,4
2356,0
2355,5
2354,7
2353,2
2352,1
2351,0
2350,2
2349,0
2348,0
2347,0
2346,9
2345,0
2344,0
2343,0
2342,8
2341,0
2340,4
2339,3
2338,1
2337,0
2336,0
2335,10
2334,2
2333,8
2332,0
2331,0
2330,9
2329,0
2328,0
2327,0
2326,0
2325,0
2324,0
2323,0
2322,0
2321,0
2320,0
2319,0
2318,0
2317,0
2316,3
2315,5
2314,2
2313,0
2312,1
2311,4
2310,4
2309,4
2308,0
2307,0
2306,0
2305,2
2304,0
2303,0
2302,8
2301,0
2300,9
2299,0
2298,0
2297,0
2296,8
2295,0
2294,8
2293,0
2292,1
2291,0
2290,7
2289,7
2288,10
2287,0
2286,1
2285,0
2284,9
2283,0
2282,0
2281,0
2280,0
2279,0
2278,1
2277,0
2276,0
2275,0
2274,0
2273,0
2272,0
2271,10
2270,1
2269,0
2268,5
2267,1
2266,0
2265,0
2264,1
2263,0
2262,0
2261,0
2260,5
2259,0
2258,0
2257,2
2256,1
2255,10
2254,0
2253,9
2252,0
2251,0
2250,0
2249,0
2248,7
2247,0
2246,0
2245,0
2244,10
2243,1
2242,0
2241,0
2240,0
2239,1
2238,1
2237,1
2236,0
2235,3
2234,3
2233,7
2232,0
2231,0
2230,0
2229,0
2228,0
2227,0
2226,0
2225,1
2224,1
2223,0
2222,0
2221,8
2220,0
2219,0
2218,4
2217,0
2216,0
2215,0
2214,0
2213,0
2212,0
2211,0
2210,0
2209,10
2208,2
2207,7
2206,5
2205,0
2204,9
2203,0
2202,0
2201,1
2200,6
2199,0
2198,0
2197,1
2196,0
2195,0
2194,0
2193,2
2192,1
2191,0
2190,0
2189,0
2188,0
2187,0
2186,0
2185,1
2184,2
2183,0
2182,0
2181,0
2180,0
2179,7
2178,0
2177,1
2176,1
2175,7
2174,7
2173,0
2172,0
2171,0
2170,1
2169,0
2168,7
2167,0
2166,1
2165,2
2164,2
2163,7
2162,8
2161,7
2160,0
2159,0
2158,0
2157,0
2156,0
2155,2
2154,0
2153,1
2152,4
2151,0
2150,3
2149,0
2148,0
2147,0
2146,2
2145,0
2144,0
2143,0
2142,0
2141,9
2140,6
2139,0
2138,10
2137,0
2136,0
2135,2
2134,0
2133,8
2132,0
2131,0
2130,0
2129,1
2128,0
2127,0
2126,1
2125,0
2124,2
2123,10
2122,1
2121,0
2120,6
2119,0
2118,1
2117,1
2116,1
2115,8
2114,0
2113,1
2112,3
2111,0
2110,1
2109,0
2108,1
2107,10
2106,2
2105,0
2104,10
2103,0
2102,9
2101,0
2100,2
2099,0
2098,0
2097,9
2096,0
2095,0
2094,9
2093,1
2092,0
2091,0
2090,0
2089,2
2088,10
2087,4
2086,0
2085,0
2084,2
2083,0
2082,0
2081,0
2080,0
2079,5
2078,0
2077,0
2076,0
2075,0
2074,8
2073,0
2072,1
2071,0
2070,2
2069,0
2068,0
2067,0
2066,1
2065,0
2064,0
2063,2
2062,0
2061,0
2060,8
2059,7
2058,7
2057,0
2056,0
2055,0
2054,0
2053,2
2052,10
2051,2
2050,0
2049,8
2048,0
2047,0
2046,0
2045,0
2044,0
2043,2
2042,0
2041,0
2040,0
2039,0
2038,0
2037,0
2036,1
2035,0
2034,2
2033,6
2032,0
2031,0
2030,2
2029,0
2028,10
2027,10
2026,5
2025,0
2024,0
2023,0
2022,0
2021,0
2020,0
2019,3
2018,1
2017,0
2016,3
2015,1
2014,0
2013,0
2012,1
2011,0
2010,0
2009,2
2008,0
2007,0
2006,6
2005,10
2004,0
2003,2
2002,0
2001,0
2000,0
1999,3
1998,0
1997,0
1996,1
1995,2
1994,0
1993,0
1992,0
1991,0
1990,0
1989,0
1988,7
1987,0
1986,1
1985,2
1984,0
1983,7
1982,10
1981,0
1980,1
1979,2
1978,10
1977,2
1976,0
1975,0
1974,0
1973,3
1972,0
1971,10
1970,0
1969,2
1968,0
1967,9
1966,0
1965,0
1964,0
1963,1
1962,0
1961,1
1960,0
1959,10
1958,0
1957,0
1956,0
1955,0
1954,8
1953,0
1952,0
1951,0
1950,2
1949,10
1948,0
1947,0
1946,0
1945,0
1944,0
1943,0
1942,2
1941,10
1940,10
1939,1
1938,0
1937,6
1936,0
1935,0
1934,1
1933,0
1932,0
1931,0
1930,9
1929,2
1928,0
1927,0
1926,0
1925,1
1924,0
1923,0
1922,6
1921,10
1920,0
1919,1
1918,0
1917,1
1916,0
1915,0
1914,0
1913,0
1912,0
1911,0
1910,0
1909,0
1908,10
1907,0
1906,6
1905,4
1904,5
1903,4
1902,0
1901,0
1900,0
1899,0
1898,0
1897,10
1896,0
1895,0
1894,0
1893,0
1892,1
1891,0
1890,1
1889,8
1888,0
1887,10
1886,0
1885,0
1884,0
1883,1
1882,1
1881,0
1880,0
1879,0
1878,0
1877,0
1876,0
1875,0
1874,0
1873,3
1872,1
1871,0
1870,1
1869,0
1868,2
1867,3
1866,0
1865,0
1864,0
1863,1
1862,0
1861,0
1860,3
1859,0
1858,1
1857,0
1856,3
1855,1
1854,0
