"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
25,5307.655689,4783.969286,6486,5236219.206000,108283924.481035,14454000.365997,5236219.206000,88593704.909024,0.133482,0.064483,180.500000,0,0.999679
26,5232.741315,4712.325502,6881,5197614.344000,108283924.481035,15513001.141996,5197614.344000,87573308.995024,0.143262,0.654379,446.500000,0,0.999909
27,5228.426237,4710.449646,6901,5176557.142000,108283924.481035,15576172.681996,5176557.142000,87531194.657024,0.143846,0.320876,5135.840000,0,0.999524
28,5255.719532,4731.364051,6737,5243238.218000,108283924.481035,15111159.908996,5243238.218000,87929526.354024,0.139551,0.031660,18.500000,0,0.999992
29,5253.247487,4730.662026,6602,5218671.546000,108283924.481035,14768103.331997,5218671.546000,88297149.603024,0.136383,0.718306,1053.500000,0,0.999834
30,5353.286949,4825.773895,6849,5274823.944000,108283924.481035,15390167.611996,5274823.944000,87618932.925024,0.142128,0.030660,18.000000,0,0.999992
31,5292.323490,4770.600156,6909,5216916.748000,108283924.481035,15577050.067996,5216916.748000,87489957.665024,0.143854,0.031660,18.500000,0,0.999992
32,5402.043315,4884.452265,6782,5171292.858000,108283924.481035,15265579.249996,5171292.858000,87847052.373024,0.140977,0.461764,5626.940000,0,0.999504
33,5175.984008,4653.558773,6797,5223935.754000,108283924.481035,15278740.012996,5223935.754000,87781248.714024,0.141099,0.031660,18.500000,0,0.999992
34,5380.726463,4861.140509,6858,5195859.546000,108283924.481035,15453339.129996,5195859.546000,87634725.805024,0.142711,0.000000,0.000000,0,1.000000
35,5363.645102,4831.787253,6915,5302900.224000,108283924.481035,15549851.219996,5302900.224000,87431173.037024,0.143603,1.567826,2611.400000,0,0.999613
36,5275.570447,4752.444300,6926,5230954.866000,108283924.481035,15614777.508996,5230954.866000,87438192.106024,0.144202,0.030660,18.000000,0,0.999992
37,5377.516206,4860.179783,6881,5173047.626000,108283924.481035,15525284.495996,5173047.626000,87585592.359024,0.143376,0.031660,18.500000,0,0.999992
38,5272.361790,4750.463976,6788,5218671.542000,108283924.481035,15257682.799996,5218671.542000,87807570.139024,0.140904,0.030660,18.000000,0,0.999992
39,5241.910113,4726.500247,6857,5153745.206000,108283924.481035,15471764.157996,5153745.206000,87658415.117024,0.142881,0.035345,42.700000,0,0.999992
40,5285.587156,4774.392414,6764,5111630.826000,108283924.481035,15248031.598996,5111630.826000,87924262.056024,0.140815,0.031660,18.500000,0,0.999992
41,5321.482494,4807.304655,6903,5141461.790000,108283924.481035,15598984.662996,5141461.790000,87543478.028024,0.144056,0.031660,18.500000,0,0.999992
42,5336.986975,4819.993396,6742,5167783.338000,108283924.481035,15162048.099996,5167783.338000,87954093.043024,0.140021,0.215245,2786.440000,0,0.999647
43,5286.710684,4768.888334,6808,5167783.328000,108283924.481035,15335769.868996,5167783.328000,87780371.284024,0.141626,1.044017,359.000000,0,0.999826
44,5227.926734,4717.610379,6690,5102856.946000,108283924.481035,15057639.616996,5102856.946000,88123427.918024,0.139057,0.030660,18.000000,0,0.999992
45,5224.004558,4709.301283,6671,5146726.146000,108283924.481035,14985694.210996,5146726.146000,88151504.124024,0.138393,0.030660,18.000000,0,0.999992
46,5374.096917,4849.711416,6821,5241483.402000,108283924.481035,15333137.739996,5241483.402000,87709303.339024,0.141601,0.237161,123.600000,0,0.999944
47,5263.979776,4743.836727,6271,5201123.888000,108283924.481035,13905636.274997,5201123.888000,89177164.318024,0.128418,0.030660,18.000000,0,0.999992
48,5124.877692,4612.103661,6675,5127423.716000,108283924.481035,15005874.013996,5127423.716000,88150626.751024,0.138579,0.031660,18.500000,0,0.999992
49,5235.274663,4711.271137,7134,5239728.654000,108283924.481035,16157877.343996,5239728.654000,86886318.483024,0.149218,0.030660,18.000000,0,0.999992
50,5281.933122,4765.649562,6742,5162518.996000,108283924.481035,15164680.267996,5162518.996000,87956725.217024,0.140046,0.031660,18.500000,0,0.999992
51,5213.456653,4700.965699,6751,5104611.782000,108283924.481035,15217323.188996,5104611.782000,87961989.510024,0.140532,2.029776,1993.200000,0,0.999480
52,5247.250862,4736.056120,6729,5111630.826000,108283924.481035,15155906.435996,5111630.826000,88016387.219024,0.139965,0.031660,18.500000,0,0.999992
53,5268.776178,4739.951651,6890,5285352.622000,108283924.481035,15492821.323996,5285352.622000,87505750.535024,0.143076,0.289264,3902.440000,0,0.999504
54,5350.206913,4839.717943,6787,5099347.456000,108283924.481035,15314712.702996,5099347.456000,87869864.322024,0.141431,0.554224,2081.400000,0,0.999701
55,5207.272488,4693.754863,6792,5120404.630000,108283924.481035,15317344.831996,5120404.630000,87846175.019024,0.141455,1.477162,3974.500000,0,0.999880
56,5141.301597,4628.692169,6848,5123914.162000,108283924.481035,15462990.335996,5123914.162000,87697019.983024,0.142800,0.218011,528.500000,0,0.999984
57,5260.555783,4732.691766,6720,5278333.564000,108283924.481035,15048865.768996,5278333.564000,87956725.148024,0.138976,0.030660,18.000000,0,0.999992
58,5247.393011,4724.061366,6711,5230954.796000,108283924.481035,15048865.795996,5230954.796000,88004103.889024,0.138976,0.236166,823.200000,0,0.998701
59,5450.573100,4934.465014,6896,5160764.260000,108283924.481035,15570908.366996,5160764.260000,87552251.854024,0.143797,0.031660,18.500000,0,0.999992
60,5232.965808,4710.949632,6857,5202878.618000,108283924.481035,15447197.446996,5202878.618000,87633848.416024,0.142655,1.728314,18729.420000,0,0.999649
61,5309.460558,4793.704428,6658,5157254.690000,108283924.481035,14946212.028996,5157254.690000,88180457.762024,0.138028,0.030660,18.000000,0,0.999992
62,5279.525620,4761.487291,6739,5180066.690000,108283924.481035,15148009.963996,5180066.690000,87955847.827024,0.139892,0.031660,18.500000,0,0.999992
63,5237.156252,4713.978113,6799,5206388.132000,108283924.481035,15292778.125996,5206388.132000,87784758.223024,0.141229,2.539326,3934.100000,0,0.999480
64,5301.300211,4779.358167,6916,5185330.936000,108283924.481035,15611267.992996,5185330.936000,87487325.552024,0.144170,3.408950,4429.100000,0,0.999323
65,5262.811407,4744.593580,6972,5180066.654000,108283924.481035,15761300.409996,5180066.654000,87342557.417024,0.145555,0.211162,1286.940000,0,0.999989
66,5231.276987,4718.153004,6869,5130933.228000,108283924.481035,15514755.915996,5130933.228000,87638235.337024,0.143278,0.030660,18.000000,0,0.999992
67,5310.934633,4801.846606,6751,5090573.664000,108283924.481035,15224342.277996,5090573.664000,87969008.539024,0.140597,0.030660,18.000000,0,0.999992
68,5183.429253,4674.867652,6721,5085309.402000,108283924.481035,15148009.955996,5085309.402000,88050605.123024,0.139892,0.030660,18.000000,0,0.999992
69,5230.037687,4713.224478,6474,5167783.298000,108283924.481035,14456632.535997,5167783.298000,88659508.647024,0.133507,0.034880,18.820000,0,0.999992
70,5220.181563,4697.229902,6530,5229200.014000,108283924.481035,14573324.457997,5229200.014000,88481400.009024,0.134584,0.031660,18.500000,0,0.999992
71,5252.452228,4738.625341,6710,5137952.270000,108283924.481035,15092734.896996,5137952.270000,88053237.314024,0.139381,0.031660,18.500000,0,0.999992
72,5436.034873,4915.014444,6917,5209897.682000,108283924.481035,15601616.786996,5209897.682000,87472410.012024,0.144081,0.030660,18.000000,0,0.999992
73,5202.589278,4685.840382,6692,5159009.434000,108283924.481035,15034827.657996,5159009.434000,88090087.389024,0.138846,0.847952,2252.500000,0,0.999932
74,5277.353083,4759.841187,6610,5174802.358000,108283924.481035,14811095.089997,5174802.358000,88298027.033024,0.136780,0.031660,18.500000,0,0.999992
75,5272.282191,4761.262694,6636,5109876.056000,108283924.481035,14911994.086996,5109876.056000,88262054.338024,0.137712,0.031891,19.000000,0,0.999992
76,5337.878466,4814.798136,7018,5229200.050000,108283924.481035,15857812.505996,5229200.050000,87196911.925024,0.146447,0.160326,657.540000,0,0.999962
77,5347.305805,4822.150453,6788,5239728.622000,108283924.481035,15247154.243996,5239728.622000,87797041.615024,0.140807,1.182490,148.800000,0,0.999374
78,5342.336753,4820.054151,6588,5204633.392000,108283924.481035,14738272.342997,5204633.392000,88341018.746024,0.136108,1.819263,123.740000,0,0.999522
79,5218.561055,4700.873685,6891,5176557.104000,108283924.481035,15549851.223996,5176557.104000,87557516.153024,0.143603,0.031660,18.500000,0,0.999992
80,5295.847715,4763.077463,6598,5320447.948000,108283924.481035,14706686.536997,5320447.948000,88256789.996024,0.135816,0.725457,1249.000000,0,0.999813
81,5342.293166,4831.984706,6580,5094083.146000,108283924.481035,14772490.258997,5094083.146000,88417351.076024,0.136424,0.900146,17310.020000,0,0.999649
82,5361.804223,4838.574765,6484,5230954.878000,108283924.481035,14451368.193997,5230954.878000,88601601.409024,0.133458,0.133970,298.500000,0,0.999991
83,5366.168770,4853.867312,6941,5102856.958000,108283924.481035,15718308.684996,5102856.958000,87462758.838024,0.145158,2.015762,1870.700000,0,0.999480
84,5188.311568,4669.016038,6208,5192350.068000,108283924.481035,13744197.870997,5192350.068000,89347376.542024,0.126927,0.060523,592.520000,0,0.999988
85,5223.679300,4707.571220,6760,5160764.206000,108283924.481035,15212936.322996,5160764.206000,87910223.952024,0.140491,0.031660,18.500000,0,0.999992
86,5227.342362,4705.794509,6756,5215161.940000,108283924.481035,15175208.875996,5215161.940000,87893553.665024,0.140143,0.031660,18.500000,0,0.999992
87,5373.865128,4855.441331,6750,5174802.356000,108283924.481035,15179595.773996,5174802.356000,87929526.351024,0.140183,0.943561,6103.820000,0,0.999813
88,5373.307372,4842.757355,6702,5285352.540000,108283924.481035,14997977.591996,5285352.540000,88000594.349024,0.138506,2.014763,1870.200000,0,0.999480
89,5305.603843,4772.475535,6875,5330976.478000,108283924.481035,15430527.176996,5330976.478000,87522420.826024,0.142501,0.030660,18.000000,0,0.999992
90,5207.033828,4688.401733,6634,5180066.684000,108283924.481035,14871634.467997,5180066.684000,88232223.329024,0.137339,0.625427,1643.500000,0,0.999951
91,5383.761516,4864.845806,6869,5188840.508000,108283924.481035,15485802.282996,5188840.508000,87609281.690024,0.143011,0.031660,18.500000,0,0.999992
92,5242.157317,4729.035199,6607,5125668.946000,108283924.481035,14827765.351997,5125668.946000,88330490.183024,0.136934,0.555223,2081.900000,0,0.999701
93,5273.231345,4753.863440,6777,5192350.054000,108283924.481035,15241889.911996,5192350.054000,87849684.515024,0.140759,0.132900,490.470000,0,0.999992
94,5141.078762,4625.667899,6833,5153745.184000,108283924.481035,15408592.619996,5153745.184000,87721586.677024,0.142298,0.036345,43.200000,0,0.999992
95,5165.934503,4652.146531,6896,5118649.888000,108283924.481035,15591965.581996,5118649.888000,87573309.011024,0.143992,1.922983,3444.900000,0,0.999481
96,5353.121595,4828.239685,6986,5248502.506000,108283924.481035,15763932.564996,5248502.506000,87271489.410024,0.145580,0.031660,18.500000,0,0.999992
97,5400.980435,4883.468541,6826,5174802.344000,108283924.481035,15379639.017996,5174802.344000,87729483.119024,0.142031,0.031660,18.500000,0,0.999992
98,5200.639032,4688.566909,6728,5120404.636000,108283924.481035,15148887.391996,5120404.636000,88014632.453024,0.139900,0.031660,18.500000,0,0.999992
99,5275.937022,4754.564645,7057,5213407.176000,108283924.481035,15968362.700996,5213407.176000,87102154.604023,0.147468,0.031660,18.500000,0,0.999992
100,5346.449175,4823.528167,6772,5229200.086000,108283924.481035,15210304.164996,5229200.086000,87844420.230024,0.140467,0.000999,0.500000,0,1.000000
