id1,id2,boundary
7916,7642,877.382
7916,7778,877.383
7916,7779,877.383
7917,7643,877.382
7917,7779,877.383
7917,7780,877.383
7918,7644,877.382
7918,7780,877.383
7918,7781,877.383
7919,7645,877.382
7919,7781,877.383
7919,7782,877.383
7920,7646,877.382
7920,7782,877.383
7920,7783,877.383
7921,7647,877.382
7921,7783,877.383
7921,7784,877.383
7922,7648,877.382
7922,7784,877.383
7922,7785,877.383
7923,7649,877.382
7923,7785,877.383
7923,7786,877.383
7924,7650,877.382
7924,7786,877.383
7924,7787,877.383
7925,7651,877.382
7925,7787,877.383
7925,7788,877.383
7926,7652,877.382
7926,7788,877.383
7926,7789,877.383
7927,7653,877.382
7927,7789,877.383
7927,7790,877.383
7928,7654,877.382
7928,7790,877.383
7928,7791,877.383
7929,7655,877.382
7929,7791,877.383
7929,7792,877.383
7930,7656,877.382
7930,7792,877.383
7930,7793,877.383
7931,7657,877.382
7931,7793,877.383
7931,7794,877.383
7932,7658,877.382
7932,7794,877.383
7932,7795,877.383
7933,7659,877.382
7933,7795,877.383
7933,7796,877.383
7934,7660,877.382
7934,7796,877.383
7934,7797,877.383
7935,7661,877.382
7935,7797,877.383
7935,7798,877.383
7936,7662,877.384
7936,7798,877.382
7936,7799,877.382
7937,7663,877.384
7937,7799,877.382
7937,7800,877.382
7938,7664,877.384
7938,7800,877.382
7938,7801,877.382
7939,7665,877.384
7939,7801,877.382
7939,7802,877.382
7940,7666,877.384
7940,7802,877.382
7940,7803,877.382
7941,7667,877.384
7941,7803,877.382
7941,7804,877.382
7942,7668,877.384
7942,7804,877.382
7942,7805,877.382
7943,7669,877.384
7943,7805,877.382
7943,7806,877.382
7944,7670,877.384
7944,7806,877.382
7944,7807,877.382
7945,7671,877.384
7945,7807,877.382
7945,7808,877.382
7946,7672,877.384
7946,7808,877.382
7946,7809,877.382
7947,7673,877.384
7947,7809,877.382
7947,7810,877.382
7948,7674,877.384
7948,7810,877.382
7948,7811,877.382
7949,7675,877.384
7949,7811,877.382
7949,7812,877.382
7950,7676,877.384
7950,7812,877.382
7950,7813,877.382
7951,7677,877.384
7951,7813,877.382
7951,7814,877.382
7952,7678,877.384
7952,7814,877.382
7952,7815,877.382
7953,7679,877.384
7953,7815,877.382
7953,7816,877.382
7954,7680,877.384
7954,7816,877.382
7954,7817,877.382
7955,7681,877.384
7955,7817,877.382
7955,7818,877.382
7956,7682,877.384
7956,7818,877.382
7956,7819,877.382
7957,7683,877.384
7957,7819,877.382
7957,7820,877.382
7958,7684,877.384
7958,7820,877.382
7958,7821,877.382
7959,7685,877.384
7959,7821,877.382
7959,7822,877.382
7960,7686,877.384
7960,7822,877.382
7960,7823,877.382
7961,7687,877.384
7961,7823,877.382
7961,7824,877.383
7962,7688,877.382
7962,7824,877.383
7962,7825,877.383
7963,7689,877.382
7963,7825,877.383
7963,7826,877.383
7964,7690,877.382
7964,7826,877.383
7964,7827,877.383
7965,7691,877.382
7965,7827,877.383
7965,7828,877.383
7966,7692,877.382
7966,7828,877.383
7966,7829,877.383
7967,7693,877.382
7967,7829,877.383
7967,7830,877.383
7968,7694,877.382
7968,7830,877.383
7968,7831,877.383
7969,7695,877.382
7969,7831,877.383
7969,7832,877.383
7970,7696,877.382
7970,7832,877.383
7970,7833,877.383
7971,7697,877.382
7971,7833,877.383
7971,7834,877.383
7972,7698,877.382
7972,7834,877.383
7972,7835,877.383
7973,7835,877.383
7973,7973,1754.765
7974,7836,877.383
7974,7974,1754.765
7975,7699,877.382
7975,7836,877.383
7975,7837,877.383
7976,7700,877.382
7976,7837,877.383
7976,7838,877.383
7977,7701,877.382
7977,7838,877.383
7977,7839,877.383
7978,7702,877.382
7978,7839,877.383
7978,7840,877.383
7979,7703,877.382
7979,7840,877.383
7979,7841,877.383
7980,7704,877.382
7980,7841,877.383
7980,7842,877.383
7981,7705,877.382
7981,7842,877.383
7981,7843,877.383
7982,7706,877.382
7982,7843,877.383
7982,7844,877.383
7983,7707,877.382
7983,7844,877.383
7983,7845,877.383
7984,7708,877.382
7984,7845,877.383
7984,7846,877.383
7985,7709,877.382
7985,7846,877.383
7985,7847,877.383
7986,7710,877.382
7986,7847,877.383
7986,7848,877.383
7987,7711,877.382
7987,7848,877.383
7987,7849,877.383
7988,7712,877.382
7988,7849,877.383
7988,7850,877.383
7989,7713,877.382
7989,7850,877.383
7989,7851,877.383
7990,7714,877.382
7990,7851,877.383
7990,7852,877.383
7991,7715,877.382
7991,7852,877.383
7991,7853,877.383
7992,7716,877.382
7992,7853,877.383
7992,7854,877.383
7993,7717,877.382
7993,7854,877.383
7993,7855,877.383
7994,7718,877.382
7994,7855,877.383
7994,7856,877.383
7995,7719,877.382
7995,7856,877.383
7995,7857,877.383
7996,7720,877.382
7996,7857,877.383
7996,7858,877.383
7997,7721,877.384
7997,7858,877.382
7997,7859,877.382
7998,7722,877.384
7998,7859,877.382
7998,7860,877.382
7999,7723,877.384
7999,7860,877.382
7999,7861,877.382
8000,7724,877.384
8000,7861,877.382
8000,7862,877.382
8001,7725,877.384
8001,7862,877.382
8001,7863,877.382
8002,7726,877.384
8002,7863,877.382
8002,7864,877.382
8003,7727,877.384
8003,7864,877.382
8003,7865,877.382
8004,7728,877.384
8004,7865,877.382
8004,7866,877.382
8005,7729,877.384
8005,7866,877.382
8005,7867,877.382
8006,7730,877.384
8006,7867,877.382
8006,7868,877.382
8007,7731,877.384
8007,7868,877.382
8007,7869,877.382
8008,7732,877.384
8008,7869,877.382
8008,7870,877.382
8009,7733,877.384
8009,7870,877.382
8009,7871,877.382
8010,7734,877.384
8010,7871,877.382
8010,7872,877.382
8011,7735,877.384
8011,7872,877.382
8011,7873,877.382
8012,7736,877.384
8012,7873,877.382
8012,7874,877.382
8013,7737,877.384
8013,7874,877.382
8013,7875,877.382
8014,7738,877.384
8014,7875,877.382
8014,7876,877.382
8015,7739,877.384
8015,7876,877.382
8015,7877,877.382
8016,7740,877.384
8016,7877,877.382
8016,7878,877.382
8017,7741,877.384
8017,7878,877.382
8017,7879,877.382
8018,7742,877.384
8018,7879,877.382
8018,7880,877.382
8019,7743,877.384
8019,7880,877.382
8019,7881,877.382
8020,7744,877.384
8020,7881,877.382
8020,7882,877.382
8021,7745,877.384
8021,7882,877.382
8021,7883,877.382
8022,7746,877.384
8022,7883,877.382
8022,7884,877.383
8023,7747,877.382
8023,7884,877.383
8023,7885,877.383
8024,7748,877.382
8024,7885,877.383
8024,7886,877.383
8025,7749,877.382
8025,7886,877.383
8025,7887,877.383
8026,7750,877.382
8026,7887,877.383
8026,7888,877.383
8027,7751,877.382
8027,7888,877.383
8027,7889,877.383
8028,7752,877.382
8028,7889,877.383
8028,7890,877.383
8029,7753,877.382
8029,7890,877.383
8029,7891,877.383
8030,7754,877.382
8030,7891,877.383
8030,7892,877.383
8031,7755,877.382
8031,7892,877.383
8031,7893,877.383
8032,7756,877.382
8032,7893,877.383
8032,7894,877.383
8033,7757,877.382
8033,7894,877.383
8033,7895,877.383
8034,7758,877.382
8034,7895,877.383
8034,7896,877.383
8035,7759,877.382
8035,7896,877.383
8035,7897,877.383
8036,7760,877.382
8036,7897,877.383
8036,7898,877.383
8037,7761,877.382
8037,7898,877.383
8037,7899,877.383
8038,7762,877.382
8038,7899,877.383
8038,7900,877.383
8039,7763,877.382
8039,7900,877.383
8039,7901,877.383
8040,7764,877.382
8040,7901,877.383
8040,7902,877.383
8041,7765,877.382
8041,7902,877.383
8041,7903,877.383
8042,7766,877.382
8042,7903,877.383
8042,7904,877.383
8043,7767,877.382
8043,7904,877.383
8043,7905,877.383
8044,7768,877.382
8044,7905,877.383
8044,7906,877.383
8045,7769,877.382
8045,7906,877.383
8045,7907,877.383
8046,7770,877.382
8046,7907,877.383
8046,7908,877.383
8047,7771,877.382
8047,7908,877.383
8047,7909,877.383
8048,7772,877.382
8048,7909,877.383
8048,7910,877.383
8049,7773,877.382
8049,7910,877.383
8049,7911,877.383
8050,7774,877.382
8050,7911,877.383
8050,7912,877.383
8051,7775,877.382
8051,7912,877.383
8051,7913,877.383
8052,7776,877.382
8052,7913,877.383
8052,7914,877.383
8053,7777,877.382
8053,7914,877.383
8053,7915,877.383
8054,7778,877.382
8054,7915,877.383
8054,7916,877.383
8055,7779,877.382
8055,7916,877.383
8055,7917,877.383
8056,7780,877.382
8056,7917,877.383
8056,7918,877.383
8057,7781,877.382
8057,7918,877.383
8057,7919,877.383
8058,7782,877.382
8058,7919,877.383
8058,7920,877.383
8059,7783,877.382
8059,7920,877.383
8059,7921,877.383
8060,7784,877.382
8060,7921,877.383
8060,7922,877.383
8061,7785,877.382
8061,7922,877.383
8061,7923,877.383
8062,7786,877.382
8062,7923,877.383
8062,7924,877.383
8063,7787,877.382
8063,7924,877.383
8063,7925,877.383
8064,7788,877.382
8064,7925,877.383
8064,7926,877.383
8065,7789,877.382
8065,7926,877.383
8065,7927,877.383
8066,7790,877.382
8066,7927,877.383
8066,7928,877.383
8067,7791,877.382
8067,7928,877.383
8067,7929,877.383
8068,7792,877.382
8068,7929,877.383
8068,7930,877.383
8069,7793,877.382
8069,7930,877.383
8069,7931,877.383
8070,7794,877.382
8070,7931,877.383
8070,7932,877.383
8071,7795,877.382
8071,7932,877.383
8071,7933,877.383
8072,7796,877.382
8072,7933,877.383
8072,7934,877.383
8073,7797,877.382
8073,7934,877.383
8073,7935,877.383
8074,7798,877.384
8074,7935,877.383
8074,7936,877.382
8075,7799,877.384
8075,7936,877.382
8075,7937,877.382
8076,7800,877.384
8076,7937,877.382
8076,7938,877.382
8077,7801,877.384
8077,7938,877.382
8077,7939,877.382
8078,7802,877.384
8078,7939,877.382
8078,7940,877.382
8079,7803,877.384
8079,7940,877.382
8079,7941,877.382
8080,7804,877.384
8080,7941,877.382
8080,7942,877.382
8081,7805,877.384
8081,7942,877.382
8081,7943,877.382
8082,7806,877.384
8082,7943,877.382
8082,7944,877.382
8083,7807,877.384
8083,7944,877.382
8083,7945,877.382
8084,7808,877.384
8084,7945,877.382
8084,7946,877.382
8085,7809,877.384
8085,7946,877.382
8085,7947,877.382
8086,7810,877.384
8086,7947,877.382
8086,7948,877.382
8087,7811,877.384
8087,7948,877.382
8087,7949,877.382
8088,7812,877.384
8088,7949,877.382
8088,7950,877.382
8089,7813,877.384
8089,7950,877.382
8089,7951,877.382
8090,7814,877.384
8090,7951,877.382
8090,7952,877.382
8091,7815,877.384
8091,7952,877.382
8091,7953,877.382
8092,7816,877.384
8092,7953,877.382
8092,7954,877.382
8093,7817,877.384
8093,7954,877.382
8093,7955,877.382
8094,7818,877.384
8094,7955,877.382
8094,7956,877.382
8095,7819,877.384
8095,7956,877.382
8095,7957,877.382
8096,7820,877.384
8096,7957,877.382
8096,7958,877.382
8097,7821,877.384
8097,7958,877.382
8097,7959,877.382
8098,7822,877.384
8098,7959,877.382
8098,7960,877.382
8099,7823,877.384
8099,7960,877.382
8099,7961,877.382
8100,7824,877.382
8100,7961,877.383
8100,7962,877.383
8101,7825,877.382
8101,7962,877.383
8101,7963,877.383
8102,7826,877.382
8102,7963,877.383
8102,7964,877.383
8103,7827,877.382
8103,7964,877.383
8103,7965,877.383
8104,7828,877.382
8104,7965,877.383
8104,7966,877.383
8105,7829,877.382
8105,7966,877.383
8105,7967,877.383
8106,7830,877.382
8106,7967,877.383
8106,7968,877.383
8107,7831,877.382
8107,7968,877.383
8107,7969,877.383
8108,7832,877.382
8108,7969,877.383
8108,7970,877.383
8109,7833,877.382
8109,7970,877.383
8109,7971,877.383
8110,7834,877.382
8110,7971,877.383
8110,7972,877.383
8111,7835,877.382
8111,7972,877.383
8111,7973,877.383
8112,7973,877.383
8112,8112,2632.147
8113,7974,877.382
8113,8113,1754.764
8114,7836,877.382
8114,7974,877.382
8114,7975,877.382
8115,7837,877.382
8115,7975,877.382
8115,7976,877.382
8116,7838,877.382
8116,7976,877.382
8116,7977,877.382
8117,7839,877.382
8117,7977,877.382
8117,7978,877.382
8118,7840,877.382
8118,7978,877.382
8118,7979,877.382
8119,7841,877.382
8119,7979,877.382
8119,7980,877.382
8120,7842,877.382
8120,7980,877.382
8120,7981,877.382
8121,7843,877.382
8121,7981,877.382
8121,7982,877.382
8122,7844,877.382
8122,7982,877.382
8122,7983,877.382
8123,7845,877.382
8123,7983,877.382
8123,7984,877.382
8124,7846,877.382
8124,7984,877.382
8124,7985,877.382
8125,7847,877.382
8125,7985,877.382
8125,7986,877.382
8126,7848,877.382
8126,7986,877.382
8126,7987,877.382
8127,7849,877.382
8127,7987,877.382
8127,7988,877.382
8128,7850,877.382
8128,7988,877.382
8128,7989,877.382
8129,7851,877.382
8129,7989,877.382
8129,7990,877.382
8130,7852,877.382
8130,7990,877.382
8130,7991,877.382
8131,7853,877.382
8131,7991,877.382
8131,7992,877.382
8132,7854,877.382
8132,7992,877.382
8132,7993,877.382
8133,7855,877.382
8133,7993,877.382
8133,7994,877.382
8134,7856,877.382
8134,7994,877.382
8134,7995,877.382
8135,7857,877.382
8135,7995,877.382
8135,7996,877.382
8136,7858,877.384
8136,7996,877.382
8136,7997,877.381
8137,7859,877.384
8137,7997,877.381
8137,7998,877.381
8138,7860,877.384
8138,7998,877.381
8138,7999,877.381
8139,7861,877.384
8139,7999,877.381
8139,8000,877.381
8140,7862,877.384
8140,8000,877.381
8140,8001,877.381
8141,7863,877.384
8141,8001,877.381
8141,8002,877.381
8142,7864,877.384
8142,8002,877.381
8142,8003,877.381
8143,7865,877.384
8143,8003,877.381
8143,8004,877.381
8144,7866,877.384
8144,8004,877.381
8144,8005,877.381
8145,7867,877.384
8145,8005,877.381
8145,8006,877.381
8146,7868,877.384
8146,8006,877.381
8146,8007,877.381
8147,7869,877.384
8147,8007,877.381
8147,8008,877.381
8148,7870,877.384
8148,8008,877.381
8148,8009,877.381
8149,7871,877.384
8149,8009,877.381
8149,8010,877.381
8150,7872,877.384
8150,8010,877.381
8150,8011,877.381
8151,7873,877.384
8151,8011,877.381
8151,8012,877.381
8152,7874,877.384
8152,8012,877.381
8152,8013,877.381
8153,7875,877.384
8153,8013,877.381
8153,8014,877.381
8154,7876,877.384
8154,8014,877.381
8154,8015,877.381
8155,7877,877.384
8155,8015,877.381
8155,8016,877.381
8156,7878,877.384
8156,8016,877.381
8156,8017,877.381
8157,7879,877.384
8157,8017,877.381
8157,8018,877.381
8158,7880,877.384
8158,8018,877.381
8158,8019,877.381
8159,7881,877.384
8159,8019,877.381
8159,8020,877.381
8160,7882,877.384
8160,8020,877.381
8160,8021,877.381
8161,7883,877.384
8161,8021,877.381
8161,8022,877.381
8162,7884,877.382
8162,8022,877.382
8162,8023,877.382
8163,7885,877.382
8163,8023,877.382
8163,8024,877.382
8164,7886,877.382
8164,8024,877.382
8164,8025,877.382
8165,7887,877.382
8165,8025,877.382
8165,8026,877.382
8166,7888,877.382
8166,8026,877.382
8166,8027,877.382
8167,7889,877.382
8167,8027,877.382
8167,8028,877.382
8168,7890,877.382
8168,8028,877.382
8168,8029,877.382
8169,7891,877.382
8169,8029,877.382
8169,8030,877.382
8170,7892,877.382
8170,8030,877.382
8170,8031,877.382
8171,7893,877.382
8171,8031,877.382
8171,8032,877.382
8172,7894,877.382
8172,8032,877.382
8172,8033,877.382
8173,7895,877.382
8173,8033,877.382
8173,8034,877.382
8174,7896,877.382
8174,8034,877.382
8174,8035,877.382
8175,7897,877.382
8175,8035,877.382
8175,8036,877.382
8176,7898,877.382
8176,8036,877.382
8176,8037,877.382
8177,7899,877.382
8177,8037,877.382
8177,8038,877.382
8178,7900,877.382
8178,8038,877.382
8178,8039,877.382
8179,7901,877.382
8179,8039,877.382
8179,8040,877.382
8180,7902,877.382
8180,8040,877.382
8180,8041,877.382
8181,7903,877.382
8181,8041,877.382
8181,8042,877.382
8182,7904,877.382
8182,8042,877.382
8182,8043,877.382
8183,7905,877.382
8183,8043,877.382
8183,8044,877.382
8184,7906,877.382
8184,8044,877.382
8184,8045,877.382
8185,7907,877.382
8185,8045,877.382
8185,8046,877.382
8186,7908,877.382
8186,8046,877.382
8186,8047,877.382
8187,7909,877.382
8187,8047,877.382
8187,8048,877.382
8188,7910,877.382
8188,8048,877.382
8188,8049,877.382
8189,7911,877.382
8189,8049,877.382
8189,8050,877.382
8190,7912,877.382
8190,8050,877.382
8190,8051,877.382
8191,7913,877.382
8191,8051,877.382
8191,8052,877.382
8192,7914,877.382
8192,8052,877.382
8192,8053,877.382
8193,7915,877.382
8193,8053,877.382
8193,8054,877.382
8194,7916,877.382
8194,8054,877.382
8194,8055,877.382
8195,7917,877.382
8195,8055,877.382
8195,8056,877.382
8196,7918,877.382
8196,8056,877.382
8196,8057,877.382
8197,7919,877.382
8197,8057,877.382
8197,8058,877.382
8198,7920,877.382
8198,8058,877.382
8198,8059,877.382
8199,7921,877.382
8199,8059,877.382
8199,8060,877.382
8200,7922,877.382
8200,8060,877.382
8200,8061,877.382
8201,7923,877.382
8201,8061,877.382
8201,8062,877.382
8202,7924,877.382
8202,8062,877.382
8202,8063,877.382
8203,7925,877.382
8203,8063,877.382
8203,8064,877.382
8204,7926,877.382
8204,8064,877.382
8204,8065,877.382
8205,7927,877.382
8205,8065,877.382
8205,8066,877.382
8206,7928,877.382
8206,8066,877.382
8206,8067,877.382
8207,7929,877.382
8207,8067,877.382
8207,8068,877.382
8208,7930,877.382
8208,8068,877.382
8208,8069,877.382
8209,7931,877.382
8209,8069,877.382
8209,8070,877.382
8210,7932,877.382
8210,8070,877.382
8210,8071,877.382
8211,7933,877.382
8211,8071,877.382
8211,8072,877.382
8212,7934,877.382
8212,8072,877.382
8212,8073,877.382
8213,7935,877.382
8213,8073,877.382
8213,8074,877.382
8214,7936,877.384
8214,8074,877.381
8214,8075,877.381
8215,7937,877.384
8215,8075,877.381
8215,8076,877.381
8216,7938,877.384
8216,8076,877.381
8216,8077,877.381
8217,7939,877.384
8217,8077,877.381
8217,8078,877.381
8218,7940,877.384
8218,8078,877.381
8218,8079,877.381
8219,7941,877.384
8219,8079,877.381
8219,8080,877.381
8220,7942,877.384
8220,8080,877.381
8220,8081,877.381
8221,7943,877.384
8221,8081,877.381
8221,8082,877.381
8222,7944,877.384
8222,8082,877.381
8222,8083,877.381
8223,7945,877.384
8223,8083,877.381
8223,8084,877.381
8224,7946,877.384
8224,8084,877.381
8224,8085,877.381
8225,7947,877.384
8225,8085,877.381
8225,8086,877.381
8226,7948,877.384
8226,8086,877.381
8226,8087,877.381
8227,7949,877.384
8227,8087,877.381
8227,8088,877.381
8228,7950,877.384
8228,8088,877.381
8228,8089,877.381
8229,7951,877.384
8229,8089,877.381
8229,8090,877.381
8230,7952,877.384
8230,8090,877.381
8230,8091,877.381
8231,7953,877.384
8231,8091,877.381
8231,8092,877.381
8232,7954,877.384
8232,8092,877.381
8232,8093,877.381
8233,7955,877.384
8233,8093,877.381
8233,8094,877.381
8234,7956,877.384
8234,8094,877.381
8234,8095,877.381
8235,7957,877.384
8235,8095,877.381
8235,8096,877.381
8236,7958,877.384
8236,8096,877.381
8236,8097,877.381
8237,7959,877.384
8237,8097,877.381
8237,8098,877.381
8238,7960,877.384
8238,8098,877.381
8238,8099,877.381
8239,7961,877.384
8239,8099,877.381
8239,8100,877.382
8240,7962,877.382
8240,8100,877.382
8240,8101,877.382
8241,7963,877.382
8241,8101,877.382
8241,8102,877.382
8242,7964,877.382
8242,8102,877.382
8242,8103,877.382
8243,7965,877.382
8243,8103,877.382
8243,8104,877.382
8244,7966,877.382
8244,8104,877.382
8244,8105,877.382
8245,7967,877.382
8245,8105,877.382
8245,8106,877.382
8246,7968,877.382
8246,8106,877.382
8246,8107,877.382
8247,7969,877.382
8247,8107,877.382
8247,8108,877.382
8248,7970,877.382
8248,8108,877.382
8248,8109,877.382
8249,7971,877.382
8249,8109,877.382
8249,8110,877.382
8250,7972,877.382
8250,8110,877.382
8250,8111,877.382
8251,7973,877.382
8251,8111,877.382
8251,8112,877.382
8252,8113,877.383
8252,8252,1754.765
8253,7974,877.382
8253,8113,877.383
8253,8114,877.383
8254,7975,877.382
8254,8114,877.383
8254,8115,877.383
8255,7976,877.382
8255,8115,877.383
8255,8116,877.383
8256,7977,877.382
8256,8116,877.383
8256,8117,877.383
8257,7978,877.382
8257,8117,877.383
8257,8118,877.383
8258,7979,877.382
8258,8118,877.383
8258,8119,877.383
8259,7980,877.382
8259,8119,877.383
8259,8120,877.383
8260,7981,877.382
8260,8120,877.383
8260,8121,877.383
8261,7982,877.382
8261,8121,877.383
8261,8122,877.383
8262,7983,877.382
8262,8122,877.383
8262,8123,877.383
8263,7984,877.382
8263,8123,877.383
8263,8124,877.383
8264,7985,877.382
8264,8124,877.383
8264,8125,877.383
8265,7986,877.382
8265,8125,877.383
8265,8126,877.383
8266,7987,877.382
8266,8126,877.383
8266,8127,877.383
8267,7988,877.382
8267,8127,877.383
8267,8128,877.383
8268,7989,877.382
8268,8128,877.383
8268,8129,877.383
8269,7990,877.382
8269,8129,877.383
8269,8130,877.383
8270,7991,877.382
8270,8130,877.383
8270,8131,877.383
8271,7992,877.382
8271,8131,877.383
8271,8132,877.383
8272,7993,877.382
8272,8132,877.383
8272,8133,877.383
8273,7994,877.382
8273,8133,877.383
8273,8134,877.383
8274,7995,877.382
8274,8134,877.383
8274,8135,877.383
8275,7996,877.382
8275,8135,877.383
8275,8136,877.383
8276,7997,877.384
8276,8136,877.382
8276,8137,877.382
8277,7998,877.384
8277,8137,877.382
8277,8138,877.382
8278,7999,877.384
8278,8138,877.382
8278,8139,877.382
8279,8000,877.384
8279,8139,877.382
8279,8140,877.382
8280,8001,877.384
8280,8140,877.382
8280,8141,877.382
8281,8002,877.384
8281,8141,877.382
8281,8142,877.382
8282,8003,877.384
8282,8142,877.382
8282,8143,877.382
8283,8004,877.384
8283,8143,877.382
8283,8144,877.382
8284,8005,877.384
8284,8144,877.382
8284,8145,877.382
8285,8006,877.384
8285,8145,877.382
8285,8146,877.382
8286,8007,877.384
8286,8146,877.382
8286,8147,877.382
8287,8008,877.384
8287,8147,877.382
8287,8148,877.382
8288,8009,877.384
8288,8148,877.382
8288,8149,877.382
8289,8010,877.384
8289,8149,877.382
8289,8150,877.382
8290,8011,877.384
8290,8150,877.382
8290,8151,877.382
8291,8012,877.384
8291,8151,877.382
8291,8152,877.382
8292,8013,877.384
8292,8152,877.382
8292,8153,877.382
8293,8014,877.384
8293,8153,877.382
8293,8154,877.382
8294,8015,877.384
8294,8154,877.382
8294,8155,877.382
8295,8016,877.384
8295,8155,877.382
8295,8156,877.382
8296,8017,877.384
8296,8156,877.382
8296,8157,877.382
8297,8018,877.384
8297,8157,877.382
8297,8158,877.382
8298,8019,877.384
8298,8158,877.382
8298,8159,877.382
8299,8020,877.384
8299,8159,877.382
8299,8160,877.382
8300,8021,877.384
8300,8160,877.382
8300,8161,877.382
8301,8022,877.384
8301,8161,877.382
8301,8162,877.383
8302,8023,877.382
8302,8162,877.383
8302,8163,877.383
8303,8024,877.382
8303,8163,877.383
8303,8164,877.383
8304,8025,877.382
8304,8164,877.383
8304,8165,877.383
8305,8026,877.382
8305,8165,877.383
8305,8166,877.383
8306,8027,877.382
8306,8166,877.383
8306,8167,877.383
8307,8028,877.382
8307,8167,877.383
8307,8168,877.383
8308,8029,877.382
8308,8168,877.383
8308,8169,877.383
8309,8030,877.382
8309,8169,877.383
8309,8170,877.383
8310,8031,877.382
8310,8170,877.383
8310,8171,877.383
8311,8032,877.382
8311,8171,877.383
8311,8172,877.383
8312,8033,877.382
8312,8172,877.383
8312,8173,877.383
8313,8034,877.382
8313,8173,877.383
8313,8174,877.383
8314,8035,877.382
8314,8174,877.383
8314,8175,877.383
8315,8036,877.382
8315,8175,877.383
8315,8176,877.383
8316,8037,877.382
8316,8176,877.383
8316,8177,877.383
8317,8038,877.382
8317,8177,877.383
8317,8178,877.383
8318,8039,877.382
8318,8178,877.383
8318,8179,877.383
8319,8040,877.382
8319,8179,877.383
8319,8180,877.383
8320,8041,877.382
8320,8180,877.383
8320,8181,877.383
8321,8042,877.382
8321,8181,877.383
8321,8182,877.383
8322,8043,877.382
8322,8182,877.383
8322,8183,877.383
8323,8044,877.382
8323,8183,877.383
8323,8184,877.383
8324,8045,877.382
8324,8184,877.383
8324,8185,877.383
8325,8046,877.382
8325,8185,877.383
8325,8186,877.383
8326,8047,877.382
8326,8186,877.383
8326,8187,877.383
8327,8048,877.382
8327,8187,877.383
8327,8188,877.383
8328,8049,877.382
8328,8188,877.383
8328,8189,877.383
8329,8050,877.382
8329,8189,877.383
8329,8190,877.383
8330,8051,877.382
8330,8190,877.383
8330,8191,877.383
8331,8052,877.382
8331,8191,877.383
8331,8192,877.383
8332,8053,877.382
8332,8192,877.383
8332,8193,877.383
8333,8054,877.382
8333,8193,877.383
8333,8194,877.383
8334,8055,877.382
8334,8194,877.383
8334,8195,877.383
8335,8056,877.382
8335,8195,877.383
8335,8196,877.383
8336,8057,877.382
8336,8196,877.383
8336,8197,877.383
8337,8058,877.382
8337,8197,877.383
8337,8198,877.383
8338,8059,877.382
8338,8198,877.383
8338,8199,877.383
8339,8060,877.382
8339,8199,877.383
8339,8200,877.383
8340,8061,877.382
8340,8200,877.383
8340,8201,877.383
8341,8062,877.382
8341,8201,877.383
8341,8202,877.383
8342,8063,877.382
8342,8202,877.383
8342,8203,877.383
8343,8064,877.382
8343,8203,877.383
8343,8204,877.383
8344,8065,877.382
8344,8204,877.383
8344,8205,877.383
8345,8066,877.382
8345,8205,877.383
8345,8206,877.383
8346,8067,877.382
8346,8206,877.383
8346,8207,877.383
8347,8068,877.382
8347,8207,877.383
8347,8208,877.383
8348,8069,877.382
8348,8208,877.383
8348,8209,877.383
8349,8070,877.382
8349,8209,877.383
8349,8210,877.383
8350,8071,877.382
8350,8210,877.383
8350,8211,877.383
8351,8072,877.382
8351,8211,877.383
8351,8212,877.383
8352,8073,877.382
8352,8212,877.383
8352,8213,877.383
8353,8074,877.384
8353,8213,877.383
8353,8214,877.382
8354,8075,877.384
8354,8214,877.382
8354,8215,877.382
8355,8076,877.384
8355,8215,877.382
8355,8216,877.382
8356,8077,877.384
8356,8216,877.382
8356,8217,877.382
8357,8078,877.384
8357,8217,877.382
8357,8218,877.382
8358,8079,877.384
8358,8218,877.382
8358,8219,877.382
8359,8080,877.384
8359,8219,877.382
8359,8220,877.382
8360,8081,877.384
8360,8220,877.382
8360,8221,877.382
8361,8082,877.384
8361,8221,877.382
8361,8222,877.382
8362,8083,877.384
8362,8222,877.382
8362,8223,877.382
8363,8084,877.384
8363,8223,877.382
8363,8224,877.382
8364,8085,877.384
8364,8224,877.382
8364,8225,877.382
8365,8086,877.384
8365,8225,877.382
8365,8226,877.382
8366,8087,877.384
8366,8226,877.382
8366,8227,877.382
8367,8088,877.384
8367,8227,877.382
8367,8228,877.382
8368,8089,877.384
8368,8228,877.382
8368,8229,877.382
8369,8090,877.384
8369,8229,877.382
8369,8230,877.382
8370,8091,877.384
8370,8230,877.382
8370,8231,877.382
8371,8092,877.384
8371,8231,877.382
8371,8232,877.382
8372,8093,877.384
8372,8232,877.382
8372,8233,877.382
8373,8094,877.384
8373,8233,877.382
8373,8234,877.382
8374,8095,877.384
8374,8234,877.382
8374,8235,877.382
8375,8096,877.384
8375,8235,877.382
8375,8236,877.382
8376,8097,877.384
8376,8236,877.382
8376,8237,877.382
8377,8098,877.384
8377,8237,877.382
8377,8238,877.382
8378,8099,877.384
8378,8238,877.382
8378,8239,877.382
8379,8100,877.382
8379,8239,877.383
8379,8240,877.383
8380,8101,877.382
8380,8240,877.383
8380,8241,877.383
8381,8102,877.382
8381,8241,877.383
8381,8242,877.383
8382,8103,877.382
8382,8242,877.383
8382,8243,877.383
8383,8104,877.382
8383,8243,877.383
