id1	id2	boundary
140	140	28495.947505
140	618	20726.066600
140	4013	27798.718100
140	4315	19906.428900
141	241	27798.718100
141	2502	27798.718000
141	3837	27798.718100
142	149	27798.718100
142	1786	27798.718100
142	2666	27798.718100
142	3920	27798.718100
143	143	29895.765103
143	400	11389.650200
143	997	27798.718100
143	3015	10690.895100
144	560	27798.718000
144	799	27798.718000
144	3964	27798.718100
144	4029	27798.718100
145	363	27798.718000
145	916	27798.718100
145	2571	27798.718000
145	4504	27798.718100
146	146	16461.281780
146	1628	8921.871500
146	2008	11915.209400
147	858	27798.718100
147	2116	27798.718100
147	3237	27798.718100
147	3295	27798.718100
148	238	27798.718100
148	2931	27798.718100
148	4031	27798.718100
148	4221	27798.718100
149	995	27798.718100
149	1601	27798.718000
149	2771	27798.718000
150	1770	27798.718100
150	3338	27798.718000
150	3404	27798.718100
150	4441	27798.718000
151	1382	27798.718000
151	2487	27798.718000
151	3954	27798.718100
151	4291	27798.718100
152	321	27798.718100
152	2558	27798.718100
152	2800	27798.718100
152	3267	27798.718100
153	1036	27798.718100
153	2898	27798.718100
153	3081	27798.718100
153	3381	27798.718100
154	904	27798.718100
154	3690	27798.718100
154	4137	27798.718100
154	4595	27798.718100
155	1361	27798.718100
155	3072	27798.718100
155	3477	27798.718100
155	3521	27798.718100
156	1817	27798.718000
156	3100	27798.718000
156	4558	27798.718000
156	4580	27798.718000
157	454	27798.718100
157	999	27798.718000
157	2192	27798.718000
157	2423	27798.718100
158	158	21783.258183
158	1896	8476.758400
158	2390	13710.603600
159	159	80382.828824
159	3092	13540.974600
159	3743	27798.718100
159	3882	21913.568200
159	4158	27798.718100
160	378	27798.718100
160	2706	27798.718100
160	4014	27798.718100
161	183	27798.718100
161	648	27798.718100
161	2276	27798.718000
161	3718	27798.718000
162	162	34204.121067
162	357	27798.718000
162	3158	27798.718100
162	4231	14770.296700
163	178	27798.718100
163	286	27798.718100
163	2038	27798.718100
163	3175	27798.718100
164	678	27798.718100
164	2961	27798.718000
164	3048	27798.718100
164	4648	27798.718000
165	220	27798.718100
165	3350	27798.718000
165	4424	27798.718100
165	4463	27798.718000
166	1027	27798.718000
166	4210	27798.718100
166	4395	27798.718100
166	4413	27798.718000
167	1544	27798.718000
167	2271	27798.718100
167	2505	27798.718000
167	3933	27798.718100
168	822	27798.718000
168	2117	27798.718000
168	2367	27798.718000
168	4086	27798.718000
169	794	27798.718000
169	977	27798.718000
169	1590	27798.718000
169	2424	27798.718000
170	1298	27798.718000
170	1574	27798.718000
170	3376	27798.718000
170	3589	27798.718000
171	171	32633.768345
171	1164	18389.238900
171	1976	1174.120300
172	172	34985.178205
172	1617	18349.694400
172	1976	14286.489600
173	288	27798.718000
173	2061	27798.718000
173	3291	27798.718100
173	3314	27798.718100
174	174	117967.979144
174	800	17198.998300
174	1106	11152.962000
174	4028	14088.046500
174	4267	9588.409300
175	1087	27798.718000
175	1277	27798.718100
175	3523	27798.718100
175	4498	27798.718000
176	945	27798.718000
176	1213	27798.718000
176	3265	27798.718100
176	3953	27798.718100
