"planning_unit","number"
40405,6
40404,6
40403,13
40402,22
40401,25
40400,29
40399,27
40398,26
40397,25
40396,25
40395,28
40394,22
40393,17
40392,6
40391,3
40390,1
40389,0
40388,0
40387,1
40386,4
40385,3
40384,2
40383,2
40382,1
40381,1
40380,0
40379,0
40378,1
40377,5
40376,14
40375,16
40374,24
40373,28
40372,28
40371,27
40370,23
40369,20
40368,16
40367,17
40366,11
40365,9
40364,9
40363,11
40362,17
40361,23
40360,29
40359,30
40358,26
40357,27
40356,25
40355,25
40354,27
40353,21
40352,19
40351,10
40350,3
40349,1
40348,0
40347,0
40346,2
40345,5
40344,4
40343,8
40342,4
40341,4
40340,2
40339,1
40338,0
40337,0
40336,0
40335,3
40334,13
40333,16
40332,21
40331,32
40330,27
40329,28
40328,26
40327,21
40326,22
40325,18
40324,18
40323,14
40322,12
40321,15
40320,18
40319,23
40318,27
40317,29
40316,28
40315,23
40314,22
40313,26
40312,28
40311,21
40310,24
40309,20
40308,10
40307,3
40306,1
40305,0
40304,0
40303,3
40302,6
40301,8
40300,11
40299,11
40298,7
40297,4
40296,2
40295,0
40294,0
40293,0
40292,0
40291,4
40290,13
40289,19
40288,22
40287,29
40286,34
40285,27
40284,27
40283,25
40282,22
40281,18
40280,19
40279,17
40278,16
40277,17
40276,17
40275,23
40274,23
40273,31
40272,29
40271,23
40270,18
40269,21
40268,25
40267,29
40266,28
40265,24
40264,19
40263,9
40262,3
40261,1
40260,0
40259,0
40258,0
40257,0
40256,0
40255,0
40254,2
40253,5
40252,8
40251,9
40250,11
40249,15
40248,13
40247,9
40246,7
40245,1
40244,0
40243,0
40242,0
40241,0
40240,3
40239,10
40238,20
40237,24
40236,29
40235,32
40234,29
40233,28
40232,23
40231,22
40230,21
40229,18
40228,20
40227,21
40226,20
40225,18
40224,20
40223,21
40222,28
40221,27
40220,21
40219,16
40218,16
40217,20
40216,26
40215,28
40214,28
40213,24
40212,19
40211,10
40210,3
40209,1
40208,0
40207,0
40206,0
40205,0
40204,1
40203,2
40202,6
40201,10
40200,12
40199,16
40198,18
40197,16
40196,12
40195,12
40194,9
40193,0
40192,0
40191,0
40190,0
40189,0
40188,1
40187,8
40186,19
40185,24
40184,27
40183,30
40182,27
40181,26
40180,24
40179,21
40178,21
40177,20
40176,20
40175,25
40174,25
40173,22
40172,19
40171,20
40170,22
40169,24
40168,20
40167,13
40166,12
40165,11
40164,20
40163,26
40162,30
40161,27
40160,23
40159,15
40158,11
40157,4
40156,1
40155,0
40154,0
40153,0
40152,1
40151,1
40150,4
40149,11
40148,14
40147,16
40146,21
40145,23
40144,21
40143,17
40142,15
40141,7
40140,0
40139,0
40138,0
40137,1
40136,8
40135,21
40134,27
40133,26
40132,27
40131,27
40130,21
40129,20
40128,20
40127,19
40126,21
40125,21
40124,23
40123,29
40122,25
40121,22
40120,14
40119,21
40118,21
40117,18
40116,8
40115,9
40114,9
40113,9
40112,19
40111,27
40110,30
40109,29
40108,21
40107,18
40106,14
40105,5
40104,2
40103,2
40102,1
40101,1
40100,5
40099,8
40098,13
40097,18
40096,22
40095,23
40094,27
40093,27
40092,24
40091,20
40090,13
40089,4
40088,0
40087,0
40086,0
40085,1
40084,5
40083,13
40082,28
40081,28
40080,26
40079,25
40078,21
40077,17
40076,16
40075,18
40074,19
40073,21
40072,24
40071,27
40070,29
40069,24
40068,17
40067,16
40066,19
40065,15
40064,10
40063,7
40062,6
40061,8
40060,9
40059,19
40058,28
40057,32
40056,28
40055,22
40054,20
40053,15
40052,6
40051,3
40050,4
40049,4
40048,7
40047,9
40046,12
40045,18
40044,21
40043,24
40042,27
40041,31
40040,28
40039,28
40038,20
40037,14
40036,3
40035,0
40034,0
40033,0
40032,0
40031,4
40030,8
40029,23
40028,27
40027,23
40026,21
40025,16
40024,11
40023,13
40022,15
40021,16
40020,22
40019,23
40018,28
40017,28
40016,24
40015,20
40014,14
40013,18
40012,13
40011,11
40010,7
40009,2
40008,2
40007,7
40006,12
40005,21
40004,33
40003,34
40002,31
40001,23
40000,22
39999,18
39998,11
39997,6
39996,5
39995,8
39994,10
39993,15
39992,19
39991,23
39990,24
39989,27
39988,32
39987,32
39986,29
39985,25
39984,18
39983,13
39982,3
39981,0
39980,0
39979,0
39978,0
39977,2
39976,7
39975,17
39974,26
39973,23
39972,21
39971,13
39970,7
39969,7
39968,12
39967,11
39966,16
39965,23
39964,27
39963,27
39962,25
39961,19
39960,13
39959,11
39958,12
39957,9
39956,8
39955,2
39954,0
39953,1
39952,8
39951,14
39950,26
39949,38
39948,37
39947,32
39946,21
39945,25
39944,18
39943,12
39942,10
39941,12
39940,11
39939,13
39938,17
39937,24
39936,25
39935,26
39934,31
39933,32
39932,34
39931,30
39930,29
39929,19
39928,8
39927,4
39926,0
39925,0
39924,0
39923,0
39922,6
39921,11
39920,26
39919,27
39918,20
39917,12
39916,6
39915,4
39914,5
39913,8
39912,10
39911,18
39910,25
39909,26
39908,26
39907,20
39906,11
39905,9
39904,12
39903,6
39902,3
39901,1
39900,0
39899,0
39898,1
39897,10
39896,18
39895,31
39894,40
39893,38
39892,26
39891,23
39890,23
39889,20
39888,16
39887,14
39886,15
39885,16
39884,22
39883,22
39882,27
39881,28
39880,31
39879,33
39878,38
39877,38
39876,30
39875,27
39874,15
39873,6
39872,1
39871,0
39870,0
39869,0
39868,0
39867,4
39866,10
39865,20
39864,26
39863,22
39862,12
39861,6
39860,2
39859,0
39858,5
39857,9
39856,10
39855,22
39854,26
39853,22
39852,20
39851,13
39850,12
39849,9
39848,3
39847,1
39846,1
39845,0
39844,0
39843,0
39842,2
39841,11
39840,24
39839,33
39838,42
39837,34
39836,28
39835,23
39834,23
39833,21
39832,17
39831,17
39830,18
39829,23
39828,24
39827,32
39826,31
39825,30
39824,32
39823,34
39822,40
39821,35
39820,29
39819,24
39818,16
39817,6
39816,1
39815,0
39814,0
39813,0
39812,0
39811,2
39810,9
39809,14
39808,26
39807,17
39806,12
39805,4
39804,1
39803,0
39802,0
39801,4
39800,8
39799,12
39798,22
39797,22
39796,19
39795,16
39794,10
39793,9
39792,4
39791,1
39790,0
39789,0
39788,0
39787,0
39786,0
39785,4
39784,13
39783,26
39782,37
39781,39
39780,31
39779,31
39778,28
39777,25
39776,22
39775,19
39774,19
39773,20
39772,24
39771,28
39770,33
39769,32
39768,30
39767,35
39766,42
39765,40
39764,31
39763,26
39762,21
39761,16
39760,3
39759,1
39758,0
39757,0
39756,0
39755,6
39754,13
39753,20
39752,21
39751,12
39750,5
39749,2
39748,0
39747,0
39746,0
39745,4
39744,7
39743,14
39742,20
39741,21
39740,18
39739,10
39738,10
39737,5
39736,1
39735,0
39734,0
39733,0
39732,0
39731,0
39730,0
39729,8
39728,21
39727,28
39726,40
39725,32
39724,32
39723,31
39722,26
39721,24
39720,20
39719,19
39718,20
39717,24
39716,24
39715,31
39714,34
39713,30
39712,31
39711,35
39710,42
39709,36
39708,32
39707,24
39706,17
39705,13
39704,2
39703,1
39702,0
39701,0
39700,0
39699,4
39698,12
39697,19
39696,22
39695,13
39694,6
39693,1
39692,0
39691,0
39690,0
39689,0
39688,4
39687,7
39686,15
39685,18
39684,19
39683,13
39682,8
39681,4
39680,0
39679,1
39678,0
39677,0
39676,0
39675,0
39674,0
39673,0
39672,9
39671,23
39670,33
39669,38
39668,34
39667,31
39666,27
39665,27
39664,22
39663,22
39662,20
39661,23
39660,24
39659,29
39658,33
39657,27
39656,32
39655,36
39654,43
39653,40
39652,36
39651,31
39650,24
39649,17
39648,7
39647,1
39646,0
39645,0
39644,0
39643,2
39642,8
39641,18
39640,21
39639,17
39638,7
39637,1
39636,0
39635,0
39634,0
39633,0
39632,0
39631,5
39630,10
39629,17
39628,18
39627,18
39626,9
39625,6
39624,0
39623,0
39622,0
39621,0
39620,0
39619,0
39618,0
39617,0
39616,1
39615,16
39614,27
39613,35
39612,36
39611,35
39610,30
39609,27
39608,23
39607,23
39606,21
39605,20
39604,22
39603,23
39602,33
39601,28
39600,30
39599,34
39598,37
39597,43
39596,37
39595,38
39594,26
39593,24
39592,16
39591,5
39590,2
39589,0
39588,0
39587,0
39586,0
39585,6
39584,15
39583,20
39582,21
39581,9
39580,1
39579,0
39578,0
39577,0
39576,0
39575,0
39574,0
39573,7
39572,13
39571,15
39570,17
39569,8
39568,7
39567,1
39566,0
39565,0
39564,0
39563,0
39562,0
39561,0
39560,0
39559,0
39558,2
39557,19
39556,29
39555,38
39554,36
39553,36
39552,31
39551,24
39550,25
39549,23
39548,20
39547,22
39546,23
39545,30
39544,29
39543,26
39542,32
39541,36
39540,42
39539,39
39538,33
39537,36
39536,26
39535,23
39534,11
39533,5
39532,0
39531,0
39530,0
39529,0
39528,0
39527,4
39526,13
39525,21
39524,23
39523,13
39522,1
39521,0
39520,0
39519,0
39518,0
39517,0
39516,0
39515,1
39514,9
39513,16
39512,17
39511,13
39510,7
39509,1
39508,0
39507,0
39506,0
39505,0
39504,0
39503,3
39502,0
39501,0
39500,1
39499,10
39498,23
39497,36
39496,34
39495,36
39494,31
39493,24
39492,22
39491,27
39490,24
39489,19
39488,22
39487,22
39486,26
39485,25
39484,28
39483,36
39482,42
39481,42
39480,35
39479,32
39478,31
39477,27
39476,19
39475,11
39474,2
39473,0
39472,0
39471,0
39470,1
39469,12
39468,22
39467,24
39466,17
39465,3
39464,0
39463,0
39462,0
39461,0
39460,0
39459,0
39458,0
39457,5
39456,11
39455,15
39454,15
39453,7
39452,1
39451,0
39450,0
39449,0
39448,0
39447,0
39446,0
39445,2
39444,0
39443,0
39442,1
39441,16
39440,26
39439,40
39438,34
39437,33
39436,28
39435,20
39434,23
39433,24
39432,19
39431,20
39430,20
39429,18
39428,24
39427,24
39426,30
39425,36
39424,44
39423,36
39422,30
39421,31
39420,28
39419,28
39418,19
39417,9
39416,1
39415,0
39414,0
39413,0
39412,0
39411,10
39410,20
39409,22
39408,21
39407,10
39406,0
39405,0
39404,0
39403,0
39402,1
39401,3
39400,0
39399,1
39398,6
39397,10
39396,14
39395,12
39394,1
39393,0
39392,0
39391,0
39390,0
39389,0
39388,0
39387,0
39386,0
39385,0
39384,0
39383,5
39382,20
39381,36
39380,30
39379,32
39378,30
39377,22
39376,19
39375,21
39374,21
39373,14
39372,12
39371,14
39370,19
39369,24
39368,26
39367,30
39366,40
39365,42
39364,28
39363,26
39362,36
39361,30
39360,27
39359,16
39358,8
39357,2
39356,0
39355,0
39354,0
39353,4
39352,15
39351,24
39350,25
39349,17
39348,0
39347,0
39346,0
39345,0
39344,0
39343,6
39342,1
39341,0
39340,3
39339,11
39338,10
39337,12
39336,3
39335,0
39334,0
39333,0
39332,0
39331,0
39330,0
39329,0
39328,18
39327,0
39326,0
39325,1
39324,10
39323,27
39322,36
39321,30
39320,29
39319,21
39318,18
39317,17
39316,17
39315,16
39314,11
39313,7
39312,11
39311,16
39310,23
39309,27
39308,31
39307,39
39306,31
39305,24
39304,25
39303,31
39302,33
39301,26
39300,14
39299,4
39298,1
39297,0
39296,0
39295,3
39294,12
39293,22
39292,29
39291,22
39290,2
39289,0
39288,0
39287,0
39286,4
39285,4
39284,3
39283,0
39282,1
39281,8
39280,7
39279,10
39278,6
39277,0
39276,0
39275,0
39274,0
39273,0
39272,0
39271,0
39270,0
39269,0
39268,0
39267,0
39266,3
39265,15
39264,35
39263,29
39262,28
39261,22
39260,18
39259,18
39258,14
39257,16
39256,11
39255,7
39254,7
39253,8
39252,17
39251,22
39250,25
39249,40
39248,32
39247,24
39246,21
39245,24
39244,38
39243,31
39242,26
39241,15
39240,2
39239,0
39238,0
39237,0
39236,0
39235,5
39234,16
39233,31
39232,25
39231,14
39230,0
39229,0
39228,0
39227,0
39226,5
39225,7
39224,8
39223,0
39222,3
39221,8
39220,10
39219,8
39218,0
39217,0
39216,0
39215,0
39214,0
39213,0
39212,0
39211,0
39210,0
39209,0
39208,0
39207,1
39206,4
39205,25
39204,35
39203,30
39202,21
39201,19
39200,17
39199,13
39198,11
39197,9
39196,6
39195,4
39194,4
39193,7
39192,15
39191,22
39190,29
39189,37
39188,24
39187,20
39186,16
39185,27
39184,35
39183,29
39182,23
39181,8
39180,2
39179,0
39178,0
39177,0
39176,2
39175,15
39174,25
39173,29
39172,19
39171,0
39170,0
39169,0
39168,0
39167,6
39166,7
39165,14
39164,0
39163,1
39162,7
39161,8
39160,7
39159,2
39158,0
39157,0
39156,0
39155,5
39154,0
39153,0
39152,0
39151,2
39150,0
39149,0
39148,0
39147,1
39146,10
39145,34
39144,29
39143,23
39142,18
39141,15
39140,11
39139,8
39138,4
39137,3
39136,1
39135,3
39134,3
39133,3
39132,14
39131,22
39130,42
39129,27
39128,18
39127,15
39126,17
39125,55
39124,30
39123,28
39122,18
39121,6
39120,0
39119,0
39118,0
39117,1
39116,9
39115,19
39114,34
39113,23
39112,11
39111,0
39110,0
39109,0
39108,0
39107,3
39106,16
39105,0
39104,0
39103,3
39102,8
39101,6
39100,4
39099,0
39098,0
39097,0
39096,0
39095,0
39094,0
39093,0
39092,0
39091,0
39090,0
39089,0
39088,0
39087,2
39086,26
39085,38
39084,24
39083,21
39082,16
39081,8
39080,6
39079,3
39078,0
39077,0
39076,0
39075,2
39074,1
39073,1
39072,15
39071,30
39070,30
39069,19
39068,12
39067,12
39066,17
39065,34
39064,31
39063,24
39062,17
39061,6
39060,0
39059,0
39058,0
39057,3
39056,14
39055,29
39054,27
39053,16
39052,0
39051,0
39050,0
39049,0
39048,2
39047,5
39046,30
39045,0
39044,1
39043,6
39042,8
39041,5
39040,1
39039,0
39038,0
39037,0
39036,0
39035,0
39034,0
39033,0
39032,0
39031,0
39030,0
39029,0
39028,1
39027,5
39026,38
39025,23
39024,19
39023,16
39022,9
39021,4
39020,1
39019,0
39018,0
39017,0
39016,0
39015,0
39014,0
39013,0
39012,16
39011,44
39010,19
39009,1
39008,7
39007,10
39006,27
39005,30
39004,26
39003,22
39002,14
39001,2
39000,0
38999,0
38998,0
38997,12
38996,23
38995,29
38994,19
38993,7
38992,0
38991,0
38990,0
38989,0
38988,2
38987,11
38986,0
38985,0
38984,3
38983,8
38982,7
38981,2
38980,0
38979,0
38978,0
38977,1
38976,0
38975,0
38974,0
38973,0
38972,0
38971,0
38970,0
38969,0
38968,1
38967,28
38966,43
38965,21
38964,14
38963,7
38962,4
38961,0
38960,0
38959,0
38958,0
38957,0
38956,0
38955,0
38954,0
38953,0
38952,19
38951,30
38950,1
38949,0
38948,6
38947,11
38946,27
38945,27
38944,27
38943,18
38942,10
38941,0
38940,0
38939,0
38938,2
38937,16
38936,27
38935,25
38934,16
38933,0
38932,0
38931,12
38930,1
38929,0
38928,0
38927,43
38926,0
38925,1
38924,7
38923,8
38922,3
38921,0
38920,0
38919,0
38918,1
38917,0
38916,0
38915,0
38914,0
38913,0
38912,0
38911,0
38910,0
38909,0
38908,3
38907,39
38906,24
38905,14
38904,7
38903,4
38902,0
38901,0
38900,0
38899,0
38898,0
38897,0
38896,0
38895,0
38894,0
38893,0
38892,97
38891,1
38890,0
38889,0
38888,6
38887,16
38886,27
38885,26
38884,25
38883,16
38882,3
38881,0
38880,0
38879,0
38878,0
38877,12
38876,25
38875,27
38874,19
38873,7
38872,0
38871,0
38870,1
38869,0
38868,2
38867,12
38866,3
38865,0
38864,5
38863,10
38862,6
38861,1
38860,0
38859,0
38858,1
38857,0
38856,0
38855,0
38854,0
38853,0
38852,0
38851,0
38850,0
38849,0
38848,0
38847,29
38846,90
38845,15
38844,6
38843,3
38842,0
38841,0
38840,0
38839,0
38838,0
38837,0
38836,0
38835,0
38834,0
38833,0
38832,0
38831,0
38830,0
38829,0
38828,0
38827,6
38826,22
38825,24
38824,28
38823,23
38822,14
38821,0
38820,0
38819,0
38818,4
38817,19
38816,27
38815,24
38814,17
38813,0
38812,0
38811,34
38810,0
38809,0
38808,10
38807,5
38806,0
38805,2
38804,11
38803,8
38802,3
38801,0
38800,0
38799,0
38798,0
38797,0
38796,1
38795,0
38794,0
38793,0
38792,0
38791,0
38790,0
38789,0
38788,0
38787,68
38786,15
38785,4
38784,3
38783,0
38782,0
38781,0
38780,0
38779,0
38778,0
38777,0
38776,0
38775,0
38774,0
38773,0
38772,0
38771,2
38770,0
38769,0
38768,0
38767,8
38766,22
38765,26
38764,26
38763,20
38762,6
38761,0
38760,0
38759,0
38758,0
38757,15
38756,24
38755,27
38754,22
38753,5
38752,0
38751,0
38750,3
38749,1
38748,8
38747,7
38746,0
38745,0
38744,9
38743,13
38742,3
38741,1
38740,0
38739,0
38738,0
38737,0
38736,0
38735,0
38734,0
38733,0
38732,2
38731,0
38730,1
38729,28
38728,0
38727,65
38726,17
38725,1
38724,2
38723,0
38722,0
38721,0
38720,0
38719,0
38718,0
38717,0
38716,0
38715,0
38714,0
38713,0
38712,0
38711,0
38710,0
38709,0
38708,0
38707,0
38706,18
38705,26
38704,32
38703,30
38702,17
38701,3
38700,0
38699,0
38698,6
38697,19
38696,25
38695,25
38694,16
38693,0
38692,0
38691,1
38690,100
38689,2
38688,24
38687,10
38686,0
38685,8
38684,12
38683,7
38682,2
38681,0
38680,0
38679,0
38678,0
38677,0
38676,0
38675,0
38674,0
38673,0
38672,1
38671,1
38670,27
38669,45
38668,0
38667,45
38666,2
38665,1
38664,0
38663,0
38662,0
38661,0
38660,0
38659,0
38658,0
38657,0
38656,0
38655,17
38654,0
38653,0
38652,0
38651,24
38650,0
38649,0
38648,0
38647,0
38646,18
38645,27
38644,33
38643,22
38642,9
38641,1
38640,0
38639,0
38638,0
38637,13
38636,24
38635,26
38634,22
38633,7
38632,0
38631,0
38630,1
38629,28
38628,4
38627,16
38626,0
38625,8
38624,12
38623,12
38622,2
38621,0
38620,0
38619,0
38618,1
38617,0
38616,0
38615,0
38614,0
38613,1
38612,0
38611,1
38610,0
38609,0
38608,0
38607,2
38606,2
38605,1
38604,0
38603,0
38602,0
38601,0
38600,0
38599,0
38598,0
38597,7
38596,0
38595,12
38594,12
38593,1
38592,0
38591,17
38590,1
38589,1
38588,0
38587,0
38586,6
38585,22
38584,31
38583,32
38582,17
38581,4
38580,0
38579,0
38578,7
38577,19
38576,22
38575,25
38574,17
38573,0
38572,0
38571,0
38570,40
38569,0
38568,11
38567,28
38566,10
38565,12
38564,13
38563,7
38562,0
38561,0
38560,0
38559,0
38558,7
38557,0
38556,0
38555,0
38554,4
38553,0
38552,36
38551,0
38550,34
38549,100
38548,0
38547,0
38546,1
38545,0
38544,0
38543,0
38542,0
38541,0
38540,0
38539,0
38538,3
38537,6
38536,5
38535,16
38534,1
38533,0
38532,1
38531,1
38530,0
38529,0
38528,0
38527,0
38526,13
38525,29
38524,33
38523,24
38522,12
38521,1
38520,0
38519,0
38518,1
38517,12
38516,20
38515,25
38514,24
38513,6
38512,0
38511,0
38510,0
38509,16
38508,2
38507,6
38506,57
38505,12
38504,14
38503,11
38502,0
38501,0
38500,0
38499,1
38498,0
38497,0
38496,0
38495,0
38494,0
38493,1
38492,23
38491,0
38490,0
38489,0
38488,0
38487,0
38486,0
38485,0
38484,0
38483,0
38482,0
38481,0
38480,50
38479,0
38478,0
38477,1
38476,0
38475,0
38474,0
38473,4
38472,2
38471,1
38470,0
38469,10
38468,3
38467,0
38466,8
38465,19
38464,32
38463,32
38462,18
38461,4
38460,0
38459,0
38458,4
38457,16
38456,23
38455,26
38454,15
38453,0
38452,0
38451,0
38450,5
38449,2
38448,2
38447,14
38446,41
38445,14
38444,12
38443,5
38442,0
38441,0
38440,0
38439,100
38438,1
38437,0
38436,0
38435,1
38434,1
38433,0
38432,0
38431,0
38430,0
38429,6
38428,0
38427,0
38426,0
38425,0
38424,0
38423,4
38422,0
38421,0
38420,0
38419,0
38418,0
38417,0
38416,0
38415,0
38414,0
38413,0
38412,0
38411,0
38410,0
38409,31
38408,0
38407,6
38406,13
38405,25
38404,34
38403,27
38402,16
38401,2
38400,0
38399,0
38398,1
38397,10
38396,17
38395,24
38394,21
38393,7
38392,0
38391,0
38390,0
38389,2
38388,21
38387,4
38386,54
38385,12
38384,16
38383,8
38382,0
38381,0
38380,0
38379,0
38378,0
38377,2
38376,0
38375,0
38374,0
38373,1
38372,1
38371,0
38370,0
38369,5
38368,0
38367,0
38366,0
38365,0
38364,0
38363,5
38362,7
38361,0
38360,0
38359,0
38358,0
38357,0
38356,0
38355,0
38354,0
38353,2
38352,1
38351,0
38350,0
38349,15
38348,1
38347,0
38346,4
38345,18
38344,30
38343,30
38342,22
38341,6
38340,0
38339,0
38338,1
38337,13
38336,22
38335,22
38334,12
38333,1
38332,0
38331,0
38330,2
38329,23
38328,29
38327,100
38326,7
38325,13
38324,12
38323,4
38322,0
38321,0
38320,0
38319,0
38318,7
38317,0
38316,0
38315,0
38314,1
38313,0
38312,1
38311,0
38310,0
38309,0
38308,0
38307,0
38306,0
38305,0
38304,2
38303,1
38302,0
38301,0
38300,0
38299,0
38298,0
38297,0
38296,0
38295,2
38294,6
38293,0
38292,0
38291,0
38290,0
38289,37
38288,0
38287,1
38286,10
38285,23
38284,31
38283,26
38282,14
38281,2
38280,0
38279,0
38278,4
38277,17
38276,22
38275,20
38274,8
38273,0
38272,0
38271,0
38270,1
38269,28
38268,8
38267,100
38266,0
38265,17
38264,4
38263,0
38262,0
38261,0
38260,0
38259,0
38258,1
38257,0
38256,0
38255,0
38254,0
38253,0
38252,0
38251,1
38250,0
38249,0
38248,0
38247,0
38246,0
38245,0
38244,2
38243,0
38242,0
38241,0
38240,0
38239,0
38238,0
38237,0
38236,0
38235,2
38234,0
38233,0
38232,0
38231,0
38230,0
38229,0
38228,0
38227,3
38226,16
38225,27
38224,29
38223,22
38222,7
38221,0
38220,0
38219,0
38218,10
38217,21
38216,23
38215,18
38214,2
38213,0
38212,0
38211,0
38210,0
38209,1
38208,3
38207,0
38206,7
38205,10
38204,2
38203,0
38202,0
38201,1
38200,0
38199,4
38198,0
38197,0
38196,0
38195,0
38194,0
38193,1
38192,0
38191,0
38190,0
38189,0
38188,0
38187,0
38186,0
38185,4
38184,28
38183,0
38182,0
38181,0
38180,0
38179,0
38178,0
38177,0
38176,1
38175,7
38174,0
38173,0
38172,0
38171,0
38170,1
38169,0
38168,1
38167,10
38166,22
38165,26
38164,28
38163,16
38162,1
38161,0
38160,0
38159,4
38158,14
38157,23
38156,22
38155,15
38154,0
38153,0
38152,0
38151,0
38150,0
38149,2
38148,0
38147,0
38146,15
38145,4
38144,0
38143,0
38142,0
38141,2
38140,0
38139,0
38138,0
38137,0
38136,0
38135,0
38134,0
38133,0
38132,0
38131,0
38130,0
38129,0
38128,0
38127,0
38126,0
38125,8
38124,0
38123,0
38122,0
38121,0
38120,0
38119,0
38118,0
38117,0
38116,22
38115,4
38114,5
38113,0
38112,0
38111,0
38110,0
38109,1
38108,3
38107,17
38106,22
38105,27
38104,22
38103,6
38102,0
38101,0
38100,0
38099,7
38098,16
38097,20
38096,23
38095,8
38094,0
38093,0
38092,0
38091,0
38090,0
38089,0
38088,0
38087,6
38086,7
38085,0
38084,0
38083,0
38082,0
38081,0
38080,0
38079,0
38078,0
38077,0
38076,0
38075,1
38074,0
38073,0
38072,0
38071,0
38070,0
38069,0
38068,0
38067,0
38066,1
38065,0
38064,0
38063,0
38062,0
38061,0
38060,0
38059,0
38058,0
38057,10
38056,16
38055,16
38054,0
38053,0
38052,0
38051,0
38050,0
38049,0
38048,6
38047,20
38046,26
38045,23
38044,16
38043,1
38042,0
38041,0
38040,1
38039,11
38038,23
38037,23
38036,19
38035,3
38034,0
38033,0
38032,0
38031,0
38030,0
38029,0
38028,0
38027,100
38026,0
38025,0
38024,0
38023,0
38022,0
38021,0
38020,0
38019,0
38018,0
38017,1
38016,1
38015,0
38014,5
38013,0
38012,0
38011,0
38010,0
38009,0
38008,0
38007,0
38006,4
38005,0
38004,0
38003,0
38002,0
38001,0
38000,0
37999,0
37998,2
37997,18
37996,19
37995,22
37994,1
37993,0
37992,0
37991,0
37990,0
37989,3
37988,16
37987,23
37986,27
37985,19
37984,4
37983,0
37982,0
37981,3
37980,15
37979,23
37978,25
37977,14
37976,0
37975,0
37974,0
37973,0
37972,0
37971,0
37970,0
37969,14
37968,0
37967,0
37966,0
37965,0
37964,0
37963,0
37962,0
37961,0
37960,0
37959,1
37958,0
37957,0
37956,2
37955,4
37954,0
37953,0
37952,0
37951,0
37950,0
37949,0
37948,0
37947,71
37946,0
37945,0
37944,0
37943,0
37942,0
37941,0
37940,0
37939,13
37938,27
37937,21
37936,8
37935,0
37934,0
37933,1
37932,0
37931,0
37930,7
37929,22
37928,27
37927,27
37926,12
37925,1
37924,0
37923,0
37922,0
37921,10
37920,22
37919,28
37918,23
37917,9
37916,0
37915,0
37914,0
37913,0
37912,0
37911,0
37910,0
37909,17
37908,0
37907,0
37906,0
