"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
1,34948.206424,8398.421571,7883,2654959.570000,108283924.481035,19421740.484996,2654959.570000,86207224.426023,0.179359,0.189153,18.000000,0,0.999992
2,34823.748821,8466.987129,7494,2635657.254000,108283924.481035,18407486.195996,2635657.254000,87240781.031024,0.169993,0.189153,18.000000,0,0.999992
3,35905.210688,8215.009293,7123,2769019.374000,108283924.481035,17364278.362995,2769019.374000,88150626.744024,0.160359,0.007655,0.500000,0,1.000000
4,35100.226986,8620.631534,7804,2647940.630000,108283924.481035,19217310.303996,2647940.630000,86418673.547023,0.177471,0.189153,18.000000,0,0.999992
5,34309.248088,8679.048391,8037,2561957.118000,108283924.481035,19873592.459996,2561957.118000,85848374.903023,0.183532,10.628518,1054.200000,0,0.999704
6,34258.723938,8761.978863,7940,2549673.742000,108283924.481035,19624415.841996,2549673.742000,86109834.897023,0.181231,0.007655,0.500000,0,1.000000
7,34454.337170,8641.545142,7752,2581259.522000,108283924.481035,19113779.151996,2581259.522000,86588885.807023,0.176515,0.196808,18.500000,0,0.999992
8,34515.999763,8134.779988,7076,2637412.036000,108283924.481035,17306371.071996,2637412.036000,88340141.373024,0.159824,7.099416,961.000000,0,0.999840
9,34315.497196,8513.534567,7953,2579504.762000,108283924.481035,19643718.253996,2579504.762000,86060701.465023,0.181409,6.915009,943.500000,0,0.999840
10,34894.445929,8257.099128,7546,2663733.440000,108283924.481035,18530319.781996,2663733.440000,87089871.259023,0.171127,0.012401,1.000000,0,1.000000
11,34289.073516,8490.357497,7713,2579504.734000,108283924.481035,19012002.776996,2579504.734000,86692416.970023,0.175575,3.668679,183.500000,0,0.999926
12,33318.919147,8453.700299,7846,2486502.204000,108283924.481035,19408579.708996,2486502.204000,86388842.568023,0.179238,0.196808,18.500000,0,0.999992
13,35526.548392,8608.262080,8045,2691809.716000,108283924.481035,19829723.344996,2691809.716000,85762391.420022,0.183127,0.189153,18.000000,0,0.999992
14,35113.834464,8325.705769,7764,2677771.586000,108283924.481035,19097108.918996,2677771.586000,86509043.976023,0.176361,10.412835,677.000000,0,0.999036
15,33307.915369,8559.814987,7841,2474218.790000,108283924.481035,19401560.664996,2474218.790000,86408145.026023,0.179173,5.912482,296.700000,0,0.999458
16,33998.834246,8308.871253,7300,2568976.144000,108283924.481035,17930190.095996,2568976.144000,87784758.241024,0.165585,0.201554,19.000000,0,0.999992
17,34064.370999,8209.777971,7590,2584769.042000,108283924.481035,18685616.487996,2584769.042000,87013538.951023,0.172561,6.902608,942.500000,0,0.999840
18,34421.783972,7907.088893,7304,2651450.118000,108283924.481035,17899481.702996,2651450.118000,87732992.660024,0.165301,0.193899,18.500000,0,0.999992
19,33473.338182,8333.576819,7554,2512823.660000,108283924.481035,18626831.859996,2512823.660000,87144268.961023,0.172018,11.524763,1092.800000,0,0.999374
20,34518.552055,8625.126116,7782,2588278.502000,108283924.481035,19189234.123996,2588278.502000,86506411.855023,0.177212,10.640919,1055.200000,0,0.999704
21,34149.847914,8530.079906,7330,2561957.120000,108283924.481035,18012664.044996,2561957.120000,87709303.316024,0.166347,0.196808,18.500000,0,0.999992
22,34927.672218,8193.096517,7193,2672507.314000,108283924.481035,17596784.725996,2672507.314000,88014632.441024,0.162506,9.502561,462.200000,0,0.999098
23,34854.607606,8336.009784,7472,2649695.330000,108283924.481035,18342559.906996,2649695.330000,87291669.244024,0.169393,21.644522,2403.700000,0,0.999595
24,35318.465953,8453.011533,7404,2686545.442000,108283924.481035,18145148.800996,2686545.442000,87452230.238024,0.167570,0.000000,0.000000,0,1.000000
25,34943.901270,8675.067150,8019,2626883.412000,108283924.481035,19793750.657996,2626883.412000,85863290.411023,0.182795,0.000000,0.000000,0,1.000000
26,34226.943592,8958.312911,7371,2526861.828000,108283924.481035,18138129.732996,2526861.828000,87618932.920023,0.167505,0.012401,1.000000,0,1.000000
27,34156.484495,8182.807060,7492,2597052.336000,108283924.481035,18421524.376996,2597052.336000,87265347.768023,0.170122,3.154076,656.490000,0,0.999915
28,34719.204872,8344.883458,7068,2637411.986000,108283924.481035,17285313.903995,2637411.986000,88361198.591024,0.159630,0.201554,19.000000,0,0.999992
29,34668.789635,7943.704834,7872,2672507.240000,108283924.481035,19384013.024996,2672507.240000,86227404.216023,0.179011,0.012401,1.000000,0,1.000000
30,34656.298305,8352.356824,7792,2630392.908000,108283924.481035,19194498.379996,2630392.908000,86459033.193023,0.177261,0.012401,1.000000,0,1.000000
31,34712.523119,8022.343605,7708,2668997.796000,108283924.481035,18954095.552996,2668997.796000,86660831.132023,0.175041,0.201554,19.000000,0,0.999992
