"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2000968,Volcanicsuccessionsdominatedbywoodland100,8968015.780000,9756121.000000,0,8,0,0,yes,1.000000
2000967,Volcanicsuccessionsdominatedbyscrub100,22860710.560000,22871567.000000,0,25,0,0,yes,1.000000
2000966,Volcanicsuccessionsdominatedbygrass100,731769.080000,1129335.000000,0,4,0,0,yes,1.000000
2000965,Urban100,0.000000,0.000000,0,0,0,0,,1.000000
2000964,TimberPlantation100,10118765.840000,10297741.000000,0,8,0,0,yes,1.000000
2000961,Swampwoodland100,94917804.080000,94924786.000000,0,122,0,0,yes,1.000000
2000960,Swampgrassland100,2731165.600000,3313260.000000,0,7,0,0,yes,1.000000
2000957,SwampforestwithCampnosperma100,15142310.720000,16242181.000000,0,24,0,0,yes,1.000000
2000955,Swamp100,55623349.920000,56517455.000000,0,81,0,0,yes,1.000000
2000953,SeralForestVolcanicsuccessions100,27412781.520000,27725981.000000,0,29,0,0,yes,1.000000
2000952,Scrub100,3883653.060000,3877443.000000,0,11,0,0,yes,0.998401
2000947,RiverinesuccessionswithEucalyptusdeglupta100,24485008.200000,24537023.000000,0,50,0,0,yes,1.000000
2000944,Riverinesuccessionsdominatedbywoodland100,1237214.440000,1324461.000000,0,3,0,0,yes,1.000000
2000941,Oilpalm100,0.000000,48316441.000000,0,68,0,0,,1.000000
2000940,Mixedforest100,4956992.600000,5024373.000000,0,6,0,0,yes,1.000000
2000938,Mangrove100,45769455.640000,45769457.000000,0,118,0,0,yes,1.000000
2000937,Lakesandlargerrivers100,3494124.580000,4414144.000000,0,32,0,0,yes,1.000000
2000936,Herbaceousswamp100,22134501.840000,22340650.000000,0,32,0,0,yes,1.000000
2000935,Grasslands100,573343.020000,1099111.000000,0,5,0,0,yes,1.000000
2000934,Grasslandwithsomeforest100,10700492.240000,11108314.000000,0,13,0,0,yes,1.000000
2000933,Grasslandrevertingtoforest100,462012.060000,529727.000000,0,1,0,0,yes,1.000000
2000931,ForestwithCasuarinaequisetifoliaLittoral100,568292.660000,1216263.000000,0,5,0,0,yes,1.000000
