"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
17,94830.299250,12513.381669,10574,8229848.344000,108283924.481035,23717405.596996,8229848.344001,76336670.540019,0.219030,18.434142,1649.990000,0,0.998972
94,88394.299514,11894.325614,10267,7649021.152000,108283924.481035,23199749.842997,7649021.152001,77435153.486020,0.214249,9.762380,929.000000,0,0.999606
18,94304.108219,13742.394955,10474,8056126.664000,108283924.481035,23541051.618996,8056126.664001,76686746.198020,0.217401,0.446624,33.700000,0,0.999993
95,87617.456553,12618.748376,9376,7499866.120000,108283924.481035,20929083.760996,7499866.120001,79854974.600021,0.193280,0.046977,9.700000,0,0.999998
19,89878.565583,11317.730283,9989,7856083.530000,108283924.481035,22364481.596996,7856083.530001,78063359.354020,0.206536,0.000000,0.000000,0,1.000000
96,91424.915193,11994.672106,9929,7942066.986000,108283924.481035,22163561.006996,7942066.986001,78178296.488020,0.204680,9.573227,911.000000,0,0.999613
20,90709.390915,13168.446558,9821,7752552.376000,108283924.481035,21974046.325996,7752552.376001,78557325.779021,0.202930,15.420596,1047.080000,0,0.999645
97,94101.034216,13033.759921,9913,8105260.188000,108283924.481035,22039849.995996,8105260.188001,78138814.297020,0.203538,14.672415,2114.700000,0,0.999231
21,90181.063885,12427.422075,10141,7775364.181000,108283924.481035,22804927.702996,7775364.181001,77703632.597020,0.210603,0.000000,0.000000,0,1.000000
98,85405.801750,12039.070830,9646,7336673.092000,108283924.481035,21721360.179996,7336673.092001,79225891.209020,0.200596,0.000000,0.000000,0,1.000000
22,89393.652407,12542.922908,9589,7684116.678000,108283924.481035,21397605.930996,7684116.678001,79202201.872020,0.197606,9.562719,910.000000,0,0.999614
99,90531.069107,12145.702452,10666,7838535.900000,108283924.481035,24155219.379997,7838535.900001,76290169.201019,0.223073,0.007655,0.500000,0,1.000000
23,93910.503049,12505.476380,10316,8138600.672000,108283924.481035,23083935.349996,8138600.672001,77061388.459019,0.213180,19.019949,436.100000,0,0.998491
100,89898.828003,11402.135695,9714,7847309.814000,108283924.481035,21645027.804996,7847309.814001,78791586.862021,0.199891,23.594168,4523.850000,0,0.999526
24,88378.783832,13055.304231,10111,7531452.012000,108283924.481035,22847919.398996,7531452.012001,77904553.070020,0.211000,8.959482,440.000000,0,0.999231
25,86823.658582,11973.966501,9376,7484073.260000,108283924.481035,20936980.154996,7484073.260001,79862871.066021,0.193353,8.959482,440.000000,0,0.999231
26,89013.135454,11302.562207,10024,7770100.002000,108283924.481035,22499598.516996,7770100.002001,78014225.962020,0.207783,9.573227,911.000000,0,0.999613
27,91051.860785,12403.288345,9828,7864857.244000,108283924.481035,21936318.860996,7864857.244001,78482748.376020,0.202581,0.000000,0.000000,0,1.000000
28,95894.840049,12469.659575,10815,8342153.380000,108283924.481035,24295600.665997,8342153.380001,75646170.435019,0.224369,3.646674,491.200000,0,0.999894
29,89883.086117,13233.641234,9438,7664814.076000,108283924.481035,21009802.949996,7664814.076001,79609307.455021,0.194025,1.304123,268.200000,0,0.999943
30,88607.590758,13100.046698,10198,7550754.406000,108283924.481035,23067265.003997,7550754.406001,77665905.071019,0.213026,0.000000,0.000000,0,1.000000
31,93992.560806,11619.839851,10277,8236867.518000,108283924.481035,22932148.121997,8236867.518001,77114908.841019,0.211778,4.045775,210.500000,0,0.999922
32,96009.882695,13658.755815,10531,8235112.688000,108283924.481035,23601591.079997,8235112.688001,76447220.713019,0.217960,0.000000,0.000000,0,1.000000
33,90068.069101,12735.569261,10307,7733249.984000,108283924.481035,23262921.334997,7733249.984001,77287753.162019,0.214833,0.000000,0.000000,0,1.000000
34,87086.168798,12355.086250,9697,7470035.214000,108283924.481035,21788918.608997,7470035.214001,79024970.658020,0.201220,30.730409,2317.940000,0,0.999231
35,88876.991126,12771.740153,9818,7608661.492000,108283924.481035,22038095.340996,7608661.492001,78637167.648019,0.203521,18.636053,1148.200000,0,0.998510
36,91054.025473,12386.572173,10068,7866611.892000,108283924.481035,22567157.070996,7866611.892001,77850155.518020,0.208407,1.334381,171.000000,0,0.999973
37,86635.687323,11689.668403,10578,7494601.892000,108283924.481035,24095557.392996,7494601.892001,76693765.196019,0.222522,0.000000,0.000000,0,1.000000
38,87152.650798,11750.392438,9311,7540225.836000,108283924.481035,20737814.351996,7540225.836001,80005884.293021,0.191513,0.000000,0.000000,0,1.000000
39,87284.897354,11787.079201,9967,7548999.682000,108283924.481035,22460116.279996,7548999.682001,78274808.519020,0.207419,7.821333,69.500000,0,0.999794
40,91160.220669,12124.187406,10166,7903462.218000,108283924.481035,22806682.463996,7903462.218001,77573779.799020,0.210619,1.411083,499.620000,0,0.999996
41,94498.090348,13427.939328,9652,8107015.102000,108283924.481035,21351982.002996,8107015.102001,78824927.376020,0.197185,0.000000,0.000000,0,1.000000
42,96381.187408,13411.516892,11307,8296529.528000,108283924.481035,25613429.225997,8296529.528001,74373965.727018,0.236540,4.375235,417.560000,0,0.999723
43,86094.697227,11727.299361,9831,7436694.656000,108283924.481035,22158296.652996,7436694.656001,78688933.172020,0.204631,0.451305,144.000000,0,0.999996
44,90854.589537,12453.211921,9623,7838535.888000,108283924.481035,21409889.383996,7838535.888001,79035499.209020,0.197720,16.018736,1303.500000,0,0.999443
45,87932.808666,12144.501966,9309,7578830.670000,108283924.481035,20713247.572996,7578830.670001,79991846.238021,0.191286,0.000000,0.000000,0,1.000000
46,92353.931458,12336.634283,9933,8001728.952000,108283924.481035,22144258.601996,8001728.952001,78137936.927020,0.204502,0.007655,0.500000,0,1.000000
47,86063.632405,11864.306513,9704,7413882.660000,108283924.481035,21835419.903996,7413882.660001,79034621.917021,0.201650,60.499292,4989.200000,0,0.999146
48,87737.378517,13370.292205,9702,7436694.592000,108283924.481035,21818749.622996,7436694.592001,79028480.266020,0.201496,0.140392,8.180000,0,0.999997
49,84328.456788,12373.513501,9450,7194537.006000,108283924.481035,21276527.277996,7194537.006001,79812860.197021,0.196488,9.573227,911.000000,0,0.999613
50,93763.845411,14285.235778,10642,7943821.812000,108283924.481035,24039404.865996,7943821.812001,76300697.803019,0.222003,40.391513,2696.740000,0,0.997814
51,89221.578858,12038.050117,10345,7717456.926000,108283924.481035,23370839.476997,7717456.926001,77195628.078020,0.215829,8.959482,440.000000,0,0.999231
52,91286.211785,12286.685705,9540,7899952.608000,108283924.481035,21160712.765996,7899952.608001,79223259.107020,0.195419,0.000000,0.000000,0,1.000000
53,87060.995031,11219.856478,9609,7584094.940000,108283924.481035,21500259.798996,7584094.940001,79199569.742021,0.198554,0.189153,18.000000,0,0.999992
54,89048.770523,13699.156103,9418,7534961.442000,108283924.481035,21022086.294997,7534961.442001,79726876.744021,0.194139,0.000000,0.000000,0,1.000000
55,87799.336832,11995.211077,10252,7578830.668000,108283924.481035,23195362.867997,7578830.668001,77509730.945019,0.214209,15.819075,1284.500000,0,0.999443
56,93742.236491,13092.205771,10437,8064900.696000,108283924.481035,23439275.217997,8064900.696001,76779748.567019,0.216461,1.023761,149.000000,0,0.999970
57,92093.661275,12374.680675,10517,7971898.060000,108283924.481035,23696348.318997,7971898.060001,76615678.102019,0.218835,0.000000,0.000000,0,1.000000
58,89301.810771,11381.272355,9205,7791157.128000,108283924.481035,20333341.023996,7791157.128001,80159426.329021,0.187778,8.967137,440.500000,0,0.999231
59,93097.604842,13123.385767,10715,7996464.672000,108283924.481035,24205230.233997,7996464.672001,76082229.575019,0.223535,9.572355,910.500000,0,0.999614
60,89384.564403,11998.393769,9689,7738514.328000,108283924.481035,21633621.880996,7738514.328001,78911788.272021,0.199786,1.027354,140.500000,0,0.999975
61,90640.136443,13728.774248,9724,7691135.454000,108283924.481035,21749436.472996,7691135.454001,78843352.554020,0.200856,0.007655,0.500000,0,1.000000
62,91019.805249,12712.615835,10104,7829761.904000,108283924.481035,22680339.379997,7829761.904001,77773823.197020,0.209453,9.570374,910.500000,0,0.999614
63,92721.499143,12634.016723,9548,8008748.242000,108283924.481035,21127372.138996,8008748.242001,79147804.100020,0.195111,0.000000,0.000000,0,1.000000
64,93565.213657,12017.780204,10506,8154393.486000,108283924.481035,23576146.959997,8154393.486001,76553384.035020,0.217725,3.498592,1020.200000,0,0.999963
65,84286.938360,11823.717203,9254,7245425.402000,108283924.481035,20735182.098996,7245425.402001,80303316.980021,0.191489,8.967137,440.500000,0,0.999231
66,91891.194827,11041.392495,9760,8084202.882000,108283924.481035,21647660.091996,8084202.882001,78552061.507021,0.199916,7.773512,590.200000,0,0.999879
67,92253.789022,13428.817607,9939,7880650.206000,108283924.481035,22220590.902996,7880650.206001,78182683.372020,0.205207,18.469356,922.000000,0,0.999626
68,90871.616078,12305.479895,10452,7856083.320000,108283924.481035,23583166.089997,7856083.320001,76844675.071020,0.217790,5.302982,1772.260000,0,0.999539
69,91448.186624,12448.652589,9581,7899952.638000,108283924.481035,21268630.737996,7899952.638001,79115341.105021,0.196415,0.007655,0.500000,0,1.000000
70,90696.473425,12754.617467,10123,7789402.460000,108283924.481035,22750529.900996,7789402.460001,77743992.120021,0.210101,47.831358,2929.500000,0,0.998647
71,92852.279362,12718.352527,10004,8012257.576000,108283924.481035,22325876.734996,8012257.576001,77945790.170021,0.206179,11.351075,335.300000,0,0.998390
72,94392.199742,12728.823364,10012,8163167.464000,108283924.481035,22271479.010996,8163167.464001,77849278.006020,0.205677,31.701737,1776.500000,0,0.996910
73,90125.559214,12459.136631,9859,7766590.556000,108283924.481035,22067048.869996,7766590.556001,78450285.055020,0.203789,0.517023,85.700000,0,0.999986
74,87658.351108,12414.022368,10077,7524432.874000,108283924.481035,22761935.918997,7524432.874001,77997555.688021,0.210206,0.000000,0.000000,0,1.000000
75,88150.113413,11688.360786,9566,7643757.004000,108283924.481035,21357246.365996,7643757.004001,79282921.111021,0.197234,24.182587,1398.500000,0,0.998972
76,89507.180122,12464.030680,9477,7703418.996000,108283924.481035,21093154.232996,7703418.996001,79487351.252021,0.194795,8.959482,440.000000,0,0.999231
77,91703.297224,11931.675024,10155,7977162.220000,108283924.481035,22740878.741997,7977162.220001,77565883.519020,0.210012,0.000000,0.000000,0,1.000000
78,90562.559428,12652.784300,10099,7789402.528000,108283924.481035,22687358.331997,7789402.528001,77807163.621020,0.209517,15.749848,2588.700000,0,0.999080
79,89450.715648,12486.711645,9764,7696399.824000,108283924.481035,21852090.215996,7696399.824001,78735434.441020,0.201804,0.005763,1.970000,0,1.000000
80,88581.815998,12056.510578,10203,7652530.542000,108283924.481035,23029537.680996,7652530.542001,77601856.258020,0.212677,0.000000,0.000000,0,1.000000
81,85925.470236,12092.930842,10341,7382296.902000,108283924.481035,23527890.889997,7382296.902001,77373736.689019,0.217280,9.570374,910.500000,0,0.999614
82,90713.477139,12591.333839,10015,7812214.330000,108283924.481035,22454851.980996,7812214.330001,78016858.170020,0.207370,0.000000,0.000000,0,1.000000
83,86867.681085,11541.049669,9896,7531451.896000,108283924.481035,22282007.705996,7531451.896001,78470464.879020,0.205774,12.112456,629.300000,0,0.998285
84,91469.342006,12046.944432,9990,7942067.008000,108283924.481035,22324122.022996,7942067.008001,78017735.450020,0.206163,1.727494,356.700000,0,0.999924
85,90497.861038,13454.971073,9991,7701664.070000,108283924.481035,22446955.596997,7701664.070001,78135304.814020,0.207297,26.249264,3188.400000,0,0.999614
86,90437.175614,13012.336968,9871,7740268.940000,108283924.481035,22111795.433997,7740268.940001,78431860.107020,0.204202,22.149246,1773.500000,0,0.999480
87,90829.976655,11619.872020,10710,7921009.698000,108283924.481035,24229796.991996,7921009.698001,76133117.791020,0.223762,0.007655,0.500000,0,1.000000
88,99513.759303,12224.376740,11016,8728201.856000,108283924.481035,24631638.157997,8728201.856001,74924084.467019,0.227473,7.364002,1005.500000,0,0.999829
89,88438.423364,12535.269006,9517,7589359.164000,108283924.481035,21255470.084996,7589359.164001,79439095.232020,0.196294,9.562719,910.000000,0,0.999614
90,92207.549139,11368.004785,10547,8080693.448000,108283924.481035,23720915.070997,8080693.448001,76482315.962019,0.219062,32.609874,2348.100000,0,0.998310
91,89035.958217,12475.555597,9923,7656040.262000,108283924.481035,22290781.440996,7656040.262001,78337102.778020,0.205855,0.000000,0.000000,0,1.000000
92,88501.942324,12889.113324,9177,7561282.900000,108283924.481035,20374577.942996,7561282.900001,80348063.638021,0.188159,0.000000,0.000000,0,1.000000
93,87985.715818,11214.742058,9439,7677097.376000,108283924.481035,21006293.412996,7677097.376001,79600533.692020,0.193993,0.000000,0.000000,0,1.000000
94,88546.348476,12231.603661,9669,7631473.716000,108283924.481035,21634499.220996,7631473.716001,79017951.544020,0.199794,0.007655,0.500000,0,1.000000
95,86782.277374,11415.107879,9442,7536716.184000,108283924.481035,21084380.450996,7536716.184001,79662827.846020,0.194714,0.007655,0.500000,0,1.000000
96,90119.772847,12383.668952,9790,7773609.624000,108283924.481035,21881921.143996,7773609.624001,78628393.713020,0.202079,0.007655,0.500000,0,1.000000
97,92287.828682,12814.515862,10212,7947331.282000,108283924.481035,22905826.665997,7947331.282001,77430766.533020,0.211535,0.000000,0.000000,0,1.000000
98,87905.872639,13047.584684,10170,7485828.030000,108283924.481035,23026028.082997,7485828.030001,77772068.368020,0.212645,0.007655,0.500000,0,1.000000
99,91212.240830,12019.690730,9810,7919255.010000,108283924.481035,21861741.377996,7919255.010001,78502928.093021,0.201893,0.000000,0.000000,0,1.000000
100,92692.641402,13336.221386,9835,7935047.944000,108283924.481035,21919648.641996,7935047.944001,78429227.895020,0.202428,5.940575,1279.900000,0,0.999936
