"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
44,4808.085731,4749.688500,6146,5401167.108000,108283924.481035,13476596.197997,5401167.108000,89406161.175025,0.124456,4.385559,36606.860000,0,0.997351
45,4886.486600,4831.304924,6038,5515226.824000,108283924.481035,13135294.386998,5515226.824000,89633403.270025,0.121304,0.029407,18.500000,0,0.999992
46,4808.184594,4752.622544,6082,5425733.790000,108283924.481035,13295855.385998,5425733.790000,89562335.305025,0.122787,1.304712,2534.300000,0,0.999613
47,4863.470899,4809.254344,6205,5418714.796000,108283924.481035,13623119.049997,5418714.796000,89242090.635024,0.125809,0.029407,18.500000,0,0.999992
48,4838.867942,4783.197733,6513,5441526.710000,108283924.481035,14422414.582997,5441526.710000,88419983.188024,0.133191,1.254942,50986.460000,0,0.998972
49,4819.022562,4763.080028,6091,5416959.990000,108283924.481035,13323931.622998,5416959.990000,89543032.868025,0.123046,1.772934,1870.700000,0,0.999480
50,4812.736582,4758.239266,6085,5446790.960000,108283924.481035,13293223.256998,5446790.960000,89543910.264025,0.122763,0.029407,18.500000,0,0.999992
51,4894.766009,4838.600892,6117,5495924.396000,108283924.481035,13352885.275998,5495924.396000,89435114.809025,0.123314,1.205873,3203.990000,0,0.999574
52,4850.163899,4792.154764,6095,5525755.396000,108283924.481035,13280062.516998,5525755.396000,89478106.568025,0.122641,2.751582,60037.420000,0,0.998632
53,4765.378898,4711.478201,6469,5387128.936000,108283924.481035,14333798.984997,5387128.936000,88562996.560024,0.132372,0.029407,18.500000,0,0.999992
54,4916.630255,4860.660369,6643,5415205.140000,108283924.481035,14777754.589997,5415205.140000,88090964.751024,0.136472,1.817835,437.100000,0,0.998491
55,4833.787940,4779.089583,6003,5455564.816000,108283924.481035,13073000.229998,5455564.816000,89755359.435025,0.120729,0.142710,4891.020000,0,0.999901
56,4866.934860,4811.438245,6081,5546812.618000,108283924.481035,13232683.822998,5546812.618000,89504428.040025,0.122204,0.028488,18.000000,0,0.999992
57,4778.199148,4722.859402,6148,5509962.480000,108283924.481035,13427462.793997,5509962.480000,89346499.207025,0.124002,0.240121,177.200000,0,0.999966
58,4875.546405,4820.009811,6080,5446790.990000,108283924.481035,13280062.497998,5446790.990000,89557070.993025,0.122641,1.068684,14470.300000,0,0.999584
59,4781.212434,4725.841585,6110,5497679.134000,108283924.481035,13333582.858998,5497679.134000,89452662.488025,0.123135,0.394058,1097.500000,0,0.999967
60,4822.538320,4767.919088,6240,5459074.352000,108283924.481035,13695064.459997,5459074.352000,89129785.669024,0.126474,0.028488,18.000000,0,0.999992
61,4888.347671,4832.251466,6148,5441526.692000,108283924.481035,13461680.709998,5441526.692000,89380717.079025,0.124318,1.680938,14321.920000,0,0.998632
62,5022.132590,4964.494455,6087,5483641.086000,108283924.481035,13280062.481998,5483641.086000,89520220.913025,0.122641,2.801724,12794.890000,0,0.998632
63,4832.390040,4776.654296,6261,5452055.286000,108283924.481035,13753849.097997,5452055.286000,89078020.097024,0.127017,1.215191,50607.520000,0,0.998972
64,4917.343096,4862.662285,6197,5453810.070000,108283924.481035,13584514.238997,5453810.070000,89245600.172024,0.125453,0.142710,4891.020000,0,0.999901
65,4835.222068,4778.093993,6027,5492414.898000,108283924.481035,13117746.715998,5492414.898000,89673762.867025,0.121142,2.203926,18309.700000,0,0.998632
66,4820.337812,4765.875590,6134,5443281.478000,108283924.481035,13423953.246997,5443281.478000,89416689.756025,0.123970,0.029407,18.500000,0,0.999992
67,4852.997030,4798.692737,6111,5427488.578000,108283924.481035,13371310.287998,5427488.578000,89485125.615025,0.123484,0.029407,18.500000,0,0.999992
68,4879.909303,4824.977987,6134,5455564.800000,108283924.481035,13417811.573998,5455564.800000,89410548.107025,0.123913,0.375668,7064.460000,0,0.999901
69,4970.602157,4915.912735,6101,5466093.366000,108283924.481035,13325686.425998,5466093.366000,89492144.689025,0.123062,0.028488,18.000000,0,0.999992
70,4833.205743,4777.831963,6013,5534529.216000,108283924.481035,13059839.504998,5534529.216000,89689555.760025,0.120607,0.028488,18.000000,0,0.999992
71,4884.934732,4830.595344,6089,5430998.092000,108283924.481035,13311648.276998,5430998.092000,89541278.112025,0.122933,0.029407,18.500000,0,0.999992
72,4842.733758,4787.637578,5989,5411695.724000,108283924.481035,13058084.692998,5411695.724000,89814144.064025,0.120591,0.979223,2912.160000,0,0.999953
73,4758.988589,4703.556811,6081,5457319.596000,108283924.481035,13277430.360998,5457319.596000,89549174.524025,0.122617,0.858582,35393.520000,0,0.999281
74,4832.558958,4777.379406,6103,5473112.466000,108283924.481035,13327441.146998,5473112.466000,89483370.868025,0.123079,0.448427,32022.640000,0,0.997351
75,4751.602364,4696.566082,6008,5499433.904000,108283924.481035,13064226.409998,5499433.904000,89720264.167025,0.120648,0.041943,592.020000,0,0.999988
76,4800.769176,4744.672634,6335,5415205.228000,108283924.481035,13967053.059997,5415205.228000,88901666.193024,0.128985,1.944490,2495.700000,0,0.999480
77,4900.719390,4846.450193,6194,5423979.018000,108283924.481035,13591533.320997,5423979.018000,89268412.142024,0.125518,0.029407,18.500000,0,0.999992
78,4798.968666,4744.154194,6183,5425733.760000,108283924.481035,13561702.307997,5425733.760000,89296488.413025,0.125242,0.557135,16755.540000,0,0.999160
79,4942.889283,4887.011115,6057,5432752.844000,108283924.481035,13226542.184998,5432752.844000,89624629.452025,0.122147,1.550640,52670.420000,0,0.998972
80,4812.583857,4757.875968,6053,5467848.164000,108283924.481035,13198465.922998,5467848.164000,89617610.394025,0.121888,0.029407,18.500000,0,0.999992
81,4804.232058,4748.310562,6268,5462583.850000,108283924.481035,13767009.837997,5462583.850000,89054330.793025,0.127138,1.295658,1002.420000,0,0.995507
82,4807.340622,4751.879253,6128,5438017.146000,108283924.481035,13410792.515997,5438017.146000,89435114.819025,0.123848,1.081198,1073.500000,0,0.999834
83,4908.332410,4853.401414,6056,5488905.330000,108283924.481035,13195833.762998,5488905.330000,89599185.388025,0.121863,0.041943,592.020000,0,0.999988
84,4905.647349,4850.448126,6060,5516981.576000,108283924.481035,13192324.265998,5516981.576000,89574618.639025,0.121831,0.029407,18.500000,0,0.999992
85,4950.849991,4885.670540,6064,5488905.344000,108283924.481035,13216890.955998,5488905.344000,89578128.181025,0.122058,10.290398,1802.800000,0,0.999628
86,4786.298273,4731.257898,6048,5501188.710000,108283924.481035,13168634.932998,5501188.710000,89614100.838025,0.121612,0.028488,18.000000,0,0.999992
87,4880.908154,4818.488081,6085,5509962.560000,108283924.481035,13261637.453998,5509962.560000,89512324.467025,0.122471,7.320447,13987.900000,0,0.998632
88,4984.093913,4929.068122,6055,5466093.420000,108283924.481035,13204607.606998,5466093.420000,89613223.454025,0.121944,0.364856,2081.400000,0,0.999701
89,4924.087984,4869.134429,6077,5492414.872000,108283924.481035,13249354.119998,5492414.872000,89542155.489025,0.122358,0.029407,18.500000,0,0.999992
90,4940.194278,4885.238678,6222,5459074.356000,108283924.481035,13647685.804997,5459074.356000,89177164.320025,0.126036,0.364856,2081.400000,0,0.999701
91,4763.064868,4707.502316,6059,5508207.776000,108283924.481035,13194079.018998,5508207.776000,89581637.686025,0.121847,0.480473,2616.040000,0,0.999845
92,4776.675886,4720.976156,6078,5448545.744000,108283924.481035,13273920.833998,5448545.744000,89561457.903025,0.122584,1.214272,50607.020000,0,0.998972
93,4925.900884,4871.122805,6073,5474867.236000,108283924.481035,13247599.349998,5474867.236000,89561457.895025,0.122341,0.029407,18.500000,0,0.999992
94,4693.035539,4638.521594,6124,5448545.730000,108283924.481035,13394999.620998,5448545.730000,89440379.130025,0.123703,0.028488,18.000000,0,0.999992
95,4803.951091,4749.121287,6147,5480131.518000,108283924.481035,13439746.138997,5480131.518000,89364046.824024,0.124116,0.028488,18.000000,0,0.999992
96,4847.577040,4791.434356,6129,5490660.140000,108283924.481035,13387103.159997,5490660.140000,89406161.181025,0.123630,1.236083,2154.500000,0,0.999658
97,4791.812713,4737.666350,6312,5411695.618000,108283924.481035,13908268.437997,5411695.618000,88963960.425024,0.128443,0.029407,18.500000,0,0.999992
98,4862.987284,4809.121775,6515,5346769.386000,108283924.481035,14475057.558997,5346769.386000,88462097.536024,0.133677,0.397815,2140.040000,0,0.999874
99,4805.674281,4749.869266,6204,5459074.304000,108283924.481035,13600307.161997,5459074.304000,89224543.015024,0.125599,1.214272,50607.020000,0,0.998972
100,4870.445627,4816.158882,6129,5425733.760000,108283924.481035,13419566.355997,5425733.760000,89438624.365025,0.123929,0.029407,18.500000,0,0.999992
