"new_cost","area_m2","perimeter_m","solution","iteration","scenario","best_solution","per_circle_m","fragmentation_m"
8214.92889931076,18073999999.9997,14961694.3136115,"r00098",6,4,"NO",476575.893729344,31.3941483622511
7957.67453097361,17422000000.0035,14717929.3142154,"r00099",6,4,"NO",467900.960507039,31.4552235547163
8447.87903973556,16410000000.0021,14052371.5234788,"r00100",6,4,"NO",454108.072799483,30.9449938576268
7988.96223498658,15516000000.0024,14352318.4433112,"r00001",6,5,"NO",441565.17803426,32.5032841294331
7586.65559914988,15612000000.0034,13987948.4864423,"r00002",6,5,"NO",442929.089168253,31.5805595715317
8420.16857818698,15934000000.0069,14261412.4474162,"r00003",6,5,"NO",447473.518064796,31.8709641390467
7878.05258795953,1.536e+10,13501551.7124453,"r00004",6,5,"NO",439339.791774609,30.7314565291457
8578.81084869165,14406000000.0053,13214600.394465,"r00005",6,5,"NO",425477.53768034,31.0582797543429
8609.97620447433,16206000000.0002,14731118.9257898,"r00006",6,5,"NO",451276.63597433,32.6432120599033
7841.31256969292,15854000000.005,14214826.2782402,"r00007",6,5,"NO",446348.787071404,31.8469024448501
8151.07260709655,16044000000.0037,14074102.9629348,"r00008",6,5,"NO",449015.423050061,31.3443642254705
7805.12015964281,16954000000.0014,15082004.4910858,"r00009",6,5,"NO",461573.664105594,32.6751841882286
7592.68168326227,15968000000.0028,14170521.3689096,"r00010",6,5,"NO",447950.673590433,31.6341110848868
7913.14772281167,15770000000.0062,13881492.7025244,"r00011",6,5,"NO",445164.7611711,31.1828201900038
8723.57913358887,15854000000.0056,14376987.5094237,"r00012",6,5,"NO",446348.787071412,32.2102085316599
8086.94431202016,16520000000.0024,14922664.2333127,"r00013",6,5,"NO",455627.526110137,32.7518935493496
8368.48910122559,15776000000.0053,14288588.0371074,"r00014",6,5,"NO",445249.438867919,32.091198303219
7754.27854581221,15336000000.0024,14038198.8558291,"r00015",6,5,"NO",438996.423381607,31.9779344617258
7676.97912022777,15564000000.0047,14292102.824805,"r00016",6,5,"NO",442247.659396797,32.3169665709451
7790.13045175992,17024000000.0017,14872864.8799934,"r00017",6,5,"NO",462525.559660082,32.1557686258977
8812.66106430136,13384000000.0009,12452114.9385904,"r00018",6,5,"NO",410107.67403524,30.3630381164738
8221.07112137325,15622000000.0002,14326100.8632672,"r00019",6,5,"NO",443070.921791897,32.3336516992102
8174.16041474517,15538000000.0025,14175568.6099439,"r00020",6,5,"NO",441878.11283876,32.0802687394396
8127.481038606,15896000000.0015,14395805.8364748,"r00021",6,5,"NO",446939.62375904,32.2097327495761
7895.62227383883,14224000000.0042,12802406.7397368,"r00022",6,5,"NO",422781.333101046,30.2813907270522
8354.62058234927,15714000000.0038,14495151.339735,"r00023",6,5,"NO",444373.657898494,32.61928577919
7965.46907970975,16334000000.0032,14598704.4751878,"r00024",6,5,"NO",453055.292006377,32.2227876657985
7968.81439939626,15526000000.0029,14219386.0944335,"r00025",6,5,"NO",441707.448611156,32.191863956886
8312.89396137867,15176000000.0047,13621415.8431348,"r00026",6,5,"NO",436700.401240454,31.1916723786903
8268.4267239106,16460000000.0011,14971132.941773,"r00027",6,5,"NO",454799.362700043,32.9181044865426
8467.58340989875,15863999999.9989,14390038.6476948,"r00028",6,5,"NO",446489.533389283,32.2292855074578
8342.80338986871,15496000000.0031,14056942.0778579,"r00029",6,5,"NO",441280.499274723,31.8548907122828
7808.58449908916,15360000000.0034,13815267.2332909,"r00030",6,5,"NO",439339.791774658,31.4455177790427
7506.57575552423,15818000000.0017,14377294.3747227,"r00031",6,5,"NO",445841.732431986,32.2475294008417
8312.07604005448,16774000000.0021,14678620.6804338,"r00032",6,5,"NO",459116.870399343,31.9714252008781
7765.36361678463,15884000000.0023,14486321.0175777,"r00033",6,5,"NO",446770.893007266,32.4244959649644
8049.70674717613,15304000000.0066,14023375.3896453,"r00034",6,5,"NO",438538.180643642,31.9775472435792
7986.16287342575,15598000000.0035,14169544.7043421,"r00035",6,5,"NO",442730.447160367,32.0049022948936
8083.04842733617,13648000000.0039,12294801.475217,"r00036",6,5,"NO",414132.619030212,29.6880779495421
8718.8030346039,15818000000.0013,14377739.3360729,"r00037",6,5,"NO",445841.732431981,32.2485274261903
7928.84828699492,16196000000.0035,14698419.1147799,"r00038",6,5,"NO",451137.383144209,32.5808050140714
7709.67031059722,15410000000.0007,13852178.4614444,"r00039",6,5,"NO",440054.282069023,31.4783403454568
7695.15374570977,15246000000.0027,14291428.2900041,"r00040",6,5,"NO",437706.392901171,32.650718659325
7889.26460394866,16036000000.0026,14599148.6729027,"r00041",6,5,"NO",448903.46308744,32.5218000602927
8123.00584135867,15638000000.0027,13912715.0744613,"r00042",6,5,"NO",443297.759601131,31.3845824237407
7914.972218225,16346000000.0003,14671290.52007,"r00043",6,5,"NO",453221.683133452,32.3711134441686
8007.33606099282,15400000000.0022,13949019.0214607,"r00044",6,5,"NO",439911.476846376,31.7086953981243
7933.90098144224,15674000000.0017,14278646.2059392,"r00045",6,5,"NO",443807.720763719,32.1730459789389
8366.63060734737,16024000000.0011,14521892.7755298,"r00046",6,5,"NO",448735.470767027,32.3618116274771
8146.6102556522,16530000000.0033,14674135.8803782,"r00047",6,5,"NO",455765.407041165,32.1966863954043
8359.73941748464,16328000000.0008,14541486.8568238,"r00048",6,5,"NO",452972.073522492,32.1023915309908
8028.45581186599,16064000000.0039,14255682.454312,"r00049",6,5,"NO",449295.200897043,31.7289889272126
8349.7553472748,15992000000.002,14065331.7692131,"r00050",6,5,"NO",448287.183471552,31.3757169238938
7723.54534840101,14932000000.003,13551119.8858389,"r00051",6,5,"NO",433175.537182847,31.2832067433181
8589.05638066189,15916000000.003,14463087.0399592,"r00052",6,5,"NO",447220.700212074,32.3399320136585
8861.96135436024,14438000000.0044,13316766.429296,"r00053",6,5,"NO",425949.831470999,31.2636969084063
8256.38765461009,15010000000.0032,13558062.5215033,"r00054",6,5,"NO",434305.448873914,31.2178043279383
8094.57552977918,15196000000.0017,13816123.8507742,"r00055",6,5,"NO",436988.06374525,31.616707633526
8373.2100766652,15674000000.0064,14396055.791637,"r00056",6,5,"NO",443807.720763786,32.4375965493832
8369.63099567444,15548000000.0055,14141993.0580482,"r00057",6,5,"NO",442020.282693142,31.9939912528083
7714.93642877123,15689999999.9992,13877556.5945865,"r00058",6,5,"NO",444034.182174397,31.2533519978785
7865.7236095876,15666000000.0019,14025100.1980978,"r00059",6,5,"NO",443694.446713698,31.6098168502607
8083.90330357428,14788000000.0028,13448745.3073115,"r00060",6,5,"NO",431081.765614342,31.1976668466723
8150.51532363829,15524000000.0033,14004483.2689133,"r00061",6,5,"NO",441678.998161961,31.7073787234455
7778.52245356387,16196000000.0032,14859695.2652892,"r00062",6,5,"NO",451137.383144205,32.9382929025398
8566.99084972688,13756000000.0055,12593064.6386986,"r00063",6,5,"NO",415767.957124157,30.288684885204
7975.01790648762,16046000000.002,14496256.2366209,"r00064",6,5,"NO",449043.408678974,32.2825276052196
8068.2162887459,15256000000.0033,13847282.5583024,"r00065",6,5,"NO",437849.917314946,31.6256370292792
8586.83743325041,15336000000.001,14185092.8988609,"r00066",6,5,"NO",438996.423381587,32.3125477642692
8286.15668929835,16282000000.0046,14328452.6318129,"r00067",6,5,"NO",452333.556507865,31.6767403737019
8407.33570988022,14248000000.0047,13057959.6937743,"r00068",6,5,"NO",423137.859938635,30.8598235470303
7839.61815007315,15916000000.003,14495054.0305543,"r00069",6,5,"NO",447220.700212074,32.4114112421018
8198.87388530504,15559999999.9977,13888500.4217533,"r00070",6,5,"NO",442190.826181865,31.4083866046584
8397.13629763777,16004000000.0022,14405597.0029897,"r00071",6,5,"NO",448455.343721348,32.1227011890413
8688.34813257992,16136000000.0004,14656805.1759938,"r00072",6,5,"NO",450300.961839195,32.5489093252877
8139.75405398714,15962000000.0022,14211919.6730458,"r00073",6,5,"NO",447866.506613777,31.7324905148615
7521.15119345707,16018000000.0022,13975456.4448681,"r00074",6,5,"NO",448651.451018308,31.1499191926113
8020.59440764462,16240000000.0027,14479538.4047429,"r00075",6,5,"NO",451749.77451818,32.0521209339535
8696.9966132803,15962000000.0033,14194945.7174405,"r00076",6,5,"NO",447866.506613793,31.6945909279194
7870.22152806587,16278000000.0022,14270144.7234427,"r00077",6,5,"NO",452277.99068777,31.5517115960969
8436.778423911,16774000000.0026,14846876.4311369,"r00078",6,5,"NO",459116.87039935,32.3379021516303
8156.5021571819,15934000000.0058,14654573.059412,"r00079",6,5,"NO",447473.518064782,32.7495873337703
7887.46525421962,15308000000.0003,14260275.3462039,"r00080",6,5,"NO",438595.487168546,32.5135022210656
7491.84313218214,15930000000.0023,14212713.4317969,"r00081",6,5,"YES",447417.348665394,31.7661205453749
7987.77994977623,15586000000.0047,14107419.6370062,"r00082",6,5,"NO",442560.11161814,31.8768439962313
8394.38781878064,15762000000.0042,14283490.9260962,"r00083",6,5,"NO",445051.832513453,32.0939941881138
8140.37150799316,15378000000.0029,14030534.4257679,"r00084",6,5,"NO",439597.142060378,31.9168008236068
7671.58463989217,15386000000.0034,13939300.617717,"r00085",6,5,"NO",439711.471618121,31.7010165016185
7810.21140987996,14430000000.0012,13105933.8172562,"r00086",6,5,"NO",425831.807131897,30.7772543003034
7928.49853963124,15792000000.0026,14274706.7670899,"r00087",6,5,"NO",445475.167368499,32.0437766518236
7932.68027529087,16076000000.0037,14356267.6023667,"r00088",6,5,"NO",449462.984011458,31.9409342105039
8133.37638698573,15764000000.0014,14090445.2394399,"r00089",6,5,"NO",445080.067364037,31.6582257275411
8343.83148310305,16022000000.0029,14574137.7157715,"r00090",6,5,"NO",448707.465932204,32.4802657016043
7616.75611894937,15952000000.0017,14608223.6420349,"r00091",6,5,"NO",447726.193158585,32.6275832534565
7599.94243011523,15904000000.0035,14083767.0457268,"r00092",6,5,"NO",447052.075546924,31.5036386499195
8138.86292333829,15790000000.0019,14119897.3752222,"r00093",6,5,"NO",445446.957561453,31.6982687512782
8227.18056712035,15554000000.0027,14263185.9798763,"r00094",6,5,"NO",442105.562660974,32.2619464320424
8050.64749092814,15688000000.004,14239981.6594248,"r00095",6,5,"NO",444005.88081479,32.0716059735361
7975.05386827846,16450000000.0055,14583034.0820473,"r00096",6,5,"NO",454661.188805771,32.0745083176146
8110.24242457044,15984000000.0036,14757605.615485,"r00097",6,5,"NO",448175.041585274,32.9282183213165
7522.51069708196,16160000000.0023,14323336.8755648,"r00098",6,5,"NO",450635.716658227,31.7847350888699
8089.14423177918,15554000000.0032,14562028.1053078,"r00099",6,5,"NO",442105.562660981,32.937898400691
7619.37107649655,16476000000.0012,14590415.7976056,"r00100",6,5,"NO",455020.353657061,32.0654135146713
8038.81436113623,11682000000.0052,12176764.3014773,"r00001",6,6,"NO",383145.32688917,31.7810591619184
8351.87986166575,11742000000.0042,11915334.1159991,"r00002",6,6,"NO",384128.004386374,31.0191758474711
8390.64685563615,11594000000.0033,11630830.6937289,"r00003",6,6,"NO",381699.490310011,30.4711716651297
7863.81433339297,11626000000.0053,11630854.6010017,"r00004",6,6,"NO",382225.881858629,30.4292701071025
8171.84078156679,11782000000.0045,12007696.3969241,"r00005",6,6,"NO",384781.72848829,31.2065139997663
8565.15545578845,11724000000.0052,11956933.1456583,"r00006",6,6,"NO",383833.465298184,31.1513565821299
7763.56192194139,11694000000.0033,12022313.7749735,"r00007",6,6,"NO",383342.06391206,31.3618433946018
8145.67461292935,11752000000.0038,11916538.0762755,"r00008",6,6,"NO",384291.539667473,31.0091085705058
7559.73045665623,11678000000.0036,11793066.7963496,"r00009",6,6,"NO",383079.725428705,30.7848889239752
7689.61999904617,11730000000.0042,11955617.9236611,"r00010",6,6,"NO",383931.670100925,31.1399627973341
7576.16875678909,11768000000.0056,11898961.3805852,"r00011",6,6,"NO",384553.051463448,30.9423142926647
7649.44196850872,11718000000.0037,12175338.1870031,"r00012",6,6,"NO",383735.235363013,31.7284863754698
7703.16143310594,11804000000.0033,11998494.84387,"r00013",6,6,"NO",385140.80377433,31.1535280767093
7606.26232844155,11648000000.0029,11872432.5701334,"r00014",6,6,"NO",382587.355928148,31.0319522748764
7786.50498104005,11662000000.0021,11716763.6997771,"r00015",6,6,"NO",382817.207169014,30.6066798470846
8140.30388552671,11628000000.0032,12335093.3179053,"r00016",6,6,"NO",382258.757262419,32.2689620147469
8172.57396320276,11746000000.0028,11998329.5996066,"r00017",6,6,"NO",384193.42685202,31.2299189965787
7998.484626363,11816000000.0032,11847018.8414727,"r00018",6,6,"NO",385336.521989945,30.7446041716798
8158.00434842389,11794000000.0034,11808505.8782884,"r00019",6,6,"NO",384977.629253695,30.6732261331133
8443.67216520226,11800000000.0026,12228433.0419067,"r00020",6,6,"NO",385075.542263425,31.7559327970547
8025.0751889629,11704000000.004,11983581.0123436,"r00021",6,6,"NO",383505.934335455,31.2474461004338
7861.86217844555,11804000000.0038,12237477.9005987,"r00022",6,6,"NO",385140.803774339,31.7740363541664
8607.68233188696,11688000000.0038,12063686.9344699,"r00023",6,6,"NO",383243.708024904,31.4778473380337
7740.31565233829,11740000000.0056,11956893.849871,"r00024",6,6,"NO",384095.288974815,31.1300195370399
8077.15693891562,11732000000.0036,12259228.3392178,"r00025",6,6,"NO",383964.399453526,31.9280338402874
8464.35442435795,11662000000.0056,11819611.599275,"r00026",6,6,"NO",382817.207169071,30.8753404442838
7937.32801205826,11668000000.0034,11671340.9769417,"r00027",6,6,"NO",382915.67260741,30.480186139855
8116.19360073638,11722000000.0029,12007740.9907413,"r00028",6,6,"NO",383800.724779872,31.2863947759044
8521.23058057008,11776000000.0048,11894856.0865381,"r00029",6,6,"NO",384683.740694552,30.9211303421917
8571.9565206097,11664000000.0044,11937425.8820693,"r00030",6,6,"NO",382850.031795663,31.1804228566463
7770.16771263285,11776000000.004,12193039.9832532,"r00031",6,6,"NO",384683.74069454,31.6962707112051
8292.08777200349,11708000000.0033,11961843.0651056,"r00032",6,6,"NO",383571.462902233,31.1854353673712
7780.88378511176,11818000000.0031,12178315.9676676,"r00033",6,6,"NO",385369.132028677,31.6016903158744
8239.42431110101,11770000000.006,12040453.5992012,"r00034",6,6,"NO",384585.727934726,31.3075934041026
9071.25565132733,11716000000.0069,11810454.3855915,"r00035",6,6,"NO",383702.48646304,30.7802393840603
7887.49491393088,11700000000.0047,12051322.7151279,"r00036",6,6,"NO",383440.394570084,31.429455231601
7849.9523850528,11764000000.0032,11981595.0785426,"r00037",6,6,"NO",384487.690189636,31.1624933236044
7988.81837142072,11750000000.0031,12024301.2125432,"r00038",6,6,"NO",384258.83817911,31.2921916631062
8361.24028754926,11718000000.0033,11943769.8121748,"r00039",6,6,"NO",383735.235363007,31.1250276531844
8169.02576807264,11900000000.0045,12211685.4914506,"r00040",6,6,"NO",386703.775920187,31.5789145383751
8616.21272855013,11808000000.0047,12219111.4110804,"r00041",6,6,"NO",385206.054228659,31.7209744679327
8122.47527670556,11580000000.0033,12037210.2109592,"r00042",6,6,"NO",381468.965597885,31.5548872818343
8458.34494115505,11820000000.0023,12093380.6240173,"r00043",6,6,"NO",385401.739308159,31.3786353059183
7953.8600051518,11856000000.005,12174813.3471977,"r00044",6,6,"NO",385988.199306541,31.5419315125975
7882.43810252518,11702000000.002,12307655.1065212,"r00045",6,6,"NO",383473.165852914,32.0952186553829
8247.12834945655,11878000000.0053,12185914.424459,"r00046",6,6,"NO",386346.153284104,31.5414410648938
8213.27111798155,11658000000.0039,11857060.7148993,"r00047",6,6,"NO",382751.549470734,30.9784786796948
7856.96932181807,11734000000.0044,12053198.537219,"r00048",6,6,"NO",383997.126016519,31.3887727813372
7452.14116517723,11712000000.0024,11949835.8385538,"r00049",6,6,"NO",383636.980276152,31.1488111233489
7930.76513966198,11766000000.0038,11951771.9908848,"r00050",6,6,"NO",384520.372215307,31.0822855029188
8320.88199391039,11866000000.0041,12031058.7395464,"r00051",6,6,"NO",386150.946794175,31.1563621413549
8327.59706983667,11702000000.0054,12104673.972534,"r00052",6,6,"NO",383473.165852969,31.5658957403427
7890.65676938712,11778000000.0036,11944001.9839201,"r00053",6,6,"NO",384716.406065516,31.0462506813033
7472.19479216823,11728000000.0036,12074628.2541765,"r00054",6,6,"NO",383898.93795796,31.452622188548
8113.53589547539,11694000000.0041,12002616.5327021,"r00055",6,6,"NO",383342.063912073,31.3104604545959
8276.29406648295,11726000000.0043,12116211.3623768,"r00056",6,6,"NO",383866.203023957,31.5636314604665
7789.61459960188,11728000000.0045,12311496.3128619,"r00057",6,6,"NO",383898.937957975,32.0696284765697
8272.38534171975,11708000000.0046,11907310.5802562,"r00058",6,6,"NO",383571.462902253,31.0432650285315
7807.27775795662,11692000000.0023,11946344.792861,"r00059",6,6,"NO",383309.281420521,31.1663332246705
8137.48261885114,11644000000.0035,11952093.7902413,"r00060",6,6,"NO",382521.658777175,31.2455347716757
8168.38905893723,11794000000.0036,12029857.4077174,"r00061",6,6,"NO",384977.629253697,31.2481985798449
8225.35274442422,11754000000.0041,12072254.1018852,"r00062",6,6,"NO",384324.238373316,31.4116386543351
7716.42103713999,11798000000.0016,12165717.8815815,"r00063",6,6,"NO",385042.907359985,31.5957459520414
8267.4476356071,11802000000.0038,12071048.3116895,"r00064",6,6,"NO",385108.174401317,31.3445652781975
7875.64715699017,11800000000.0046,12299530.0431935,"r00065",6,6,"NO",385075.542263458,31.940564105675
7756.48068333641,11668000000.0031,11995268.7376568,"r00066",6,6,"NO",382915.672607405,31.3261367861412
7865.89054270318,11686000000.0042,11839124.8628525,"r00067",6,6,"NO",383210.91711935,30.8945396228502
8414.13707652416,11722000000.0046,12040077.3963732,"r00068",6,6,"NO",383800.724779899,31.3706478883747
8346.33296454499,11720000000.0039,11891268.3005581,"r00069",6,6,"NO",383767.981468411,30.9855664744583
7903.65816697992,11638000000.0045,11723283.2332174,"r00070",6,6,"NO",382423.091889034,30.6552702539706
8213.4809893451,11856000000.0053,12317037.9703175,"r00071",6,6,"NO",385988.199306545,31.9104003501817
8344.40468806317,11816000000.0032,11822455.9721705,"r00072",6,6,"NO",385336.521989946,30.6808602286573
7443.44949345915,11732000000.0037,11738274.309423,"r00073",6,6,"YES",383964.399453528,30.5712569345733
7856.78209790129,11760000000.0042,11983822.6870947,"r00074",6,6,"NO",384422.317802851,31.1735873078018
8105.91724889786,11772000000.0025,11788339.1982599,"r00075",6,6,"NO",384618.401629806,30.6494414939775
7702.86271288395,11778000000.0042,11821806.877303,"r00076",6,6,"NO",384716.406065526,30.7286268298356
7978.03890222885,11852000000.0059,12153997.6608655,"r00077",6,6,"NO",385923.081094483,31.4933163012604
7913.39181527436,11888000000.006,11995370.7168717,"r00078",6,6,"NO",386508.750047884,31.0351854010695
7726.45371025905,11852000000.0039,11849875.5992707,"r00079",6,6,"NO",385923.081094451,30.7052782789391
8062.11549977337,11722000000.0024,11640137.3079877,"r00080",6,6,"NO",383800.724779863,30.3285964732458
7810.83514623852,11860000000.0016,12069405.2738703,"r00081",6,6,"NO",386053.306534629,31.2635718165716
7535.7945453669,11906000000.0034,12264316.7987127,"r00082",6,6,"NO",386801.25198169,31.7070245659217
8131.67176078278,11716000000.0049,12219110.3005573,"r00083",6,6,"NO",383702.486463007,31.8452726569321
8123.41544000612,11736000000.0048,11919309.4664105,"r00084",6,6,"NO",384029.849790586,31.0374557418132
7752.21028171807,11672000000.0041,12214710.0047967,"r00085",6,6,"NO",382981.302168724,31.8937502578531
7814.39102627251,11666000000.0057,12078812.1928404,"r00086",6,6,"NO",382882.853608235,31.5470177862794
7666.59492587692,11768000000.0031,11760469.929794,"r00087",6,6,"NO",384553.051463407,30.582178154717
7644.26360953732,11782000000.0031,11873687.4829995,"r00088",6,6,"NO",384781.728488267,30.8582414493768
7903.40296544622,11700000000.0027,11970270.5929675,"r00089",6,6,"NO",383440.394570051,31.2180739496413
7832.74218348688,11800000000.0039,12176440.9733439,"r00090",6,6,"NO",385075.542263447,31.6209149554698
7556.30897228974,11712000000.0046,11980927.5672073,"r00091",6,6,"NO",383636.980276189,31.2298557834075
8604.26703903673,11646000000.0031,11764335.0917392,"r00092",6,6,"NO",382554.508762955,30.7520492433376
8029.57259450836,11714000000.0038,11862797.6066772,"r00093",6,6,"NO",383669.734767614,30.9192947258726
8165.69637174581,11772000000.0054,12147489.2002492,"r00094",6,6,"NO",384618.401629855,31.5832241743327
8299.67796924717,11768000000.0039,12089480.1052492,"r00095",6,6,"NO",384553.05146342,31.4377432690824
8143.09844861632,11830000000.0026,12025746.7966189,"r00096",6,6,"NO",385564.734341592,31.1899552150553
7860.58531021718,11694000000.0038,11908995.6119098,"r00097",6,6,"NO",383342.063912068,31.0662375278532
7955.73430531615,11626000000.0045,12093992.0540628,"r00098",6,6,"NO",382225.881858615,31.6409553305351
7806.511099867,11802000000.0047,12008384.7548408,"r00099",6,6,"NO",385108.17440133,31.181848511807
8568.81424871573,11758000000.0032,11927472.3558676,"r00100",6,6,"NO",384389.627440278,31.0296415522315
10005.7117251307,18231999999.9987,13408765.4536092,"r00001",6,7,"NO",478654.435935759,28.0134569888511
9286.35282119593,18221999999.9969,12936776.0907672,"r00002",6,7,"NO",478523.150260062,27.0347967151358
9238.61042855558,19551999999.9979,14474906.2207986,"r00003",6,7,"NO",495679.007273785,29.2021772324191
8949.2853592852,16967999999.9996,12688609.6589435,"r00004",6,7,"NO",461764.200197937,27.478547824852
10887.9758917024,18545999999.9974,13871182.5121809,"r00005",6,7,"NO",482758.645094909,28.7331623226631
9230.30189683376,18175999999.9995,13516603.376101,"r00006",6,7,"NO",477918.771640732,28.2822190258346
10185.1299800132,18523999999.9989,13927264.6575568,"r00007",6,7,"NO",482472.226413474,28.8664588241423
8911.32002658325,18799999999.997,13716114.5150746,"r00008",6,7,"NO",486053.255878319,28.2193655719659
9556.35350639212,17687999999.9973,13356457.7523471,"r00009",6,7,"NO",471459.397431795,28.3300276229605
9491.02705379436,1.7746e+10,13318239.9000304,"r00010",6,7,"NO",472231.736462531,28.2027633292857
9700.09669479993,18019999999.9983,13460719.443515,"r00011",6,7,"NO",475863.424178337,28.2869385617467
9570.79512572923,18327999999.9954,13306826.4280485,"r00012",6,7,"NO",479912.951085837,27.7275835085109
9237.19220716178,18475999999.9934,13454841.6532368,"r00013",6,7,"NO",481846.721967492,27.9234890263393
9541.89979123581,19437999999.9934,14367924.0740194,"r00014",6,7,"NO",494231.84033592,29.0712230605252
9372.21850589371,18866000000.0005,14089418.3126329,"r00015",6,7,"NO",486905.686976961,28.9366476701259
9908.60275460798,18325999999.9986,13528304.9749114,"r00016",6,7,"NO",479886.765684081,28.1906190007694
9099.38271497595,17804000000.0009,13145370.9743453,"r00017",6,7,"NO",473002.814387041,27.7913166148499
8961.37410201948,18543999999.9996,13960958.4469101,"r00018",6,7,"NO",482732.614055309,28.9206861944292
10629.6910570475,18125999999.9989,13380878.622504,"r00019",6,7,"NO",477260.970283409,28.0368172879466
10003.2877574095,18758000000.001,13844091.9351098,"r00020",6,7,"NO",485510.020477603,28.5145338946685
9050.64115402327,17471999999.9986,12933950.5504348,"r00021",6,7,"NO",468571.902032192,27.6029153569396
9575.7512940948,19795999999.9965,14443462.9351768,"r00022",6,7,"NO",498762.340881717,28.9586076399504
8998.90760803013,17479999999.9985,13308252.5014078,"r00023",6,7,"NO",468679.163542588,28.3952296936251
9177.1071954102,18601999999.9987,13460102.6816746,"r00024",6,7,"NO",483486.945189106,27.8396403783145
9880.01095966999,18373999999.9991,13931494.5476931,"r00025",6,7,"NO",480514.821486523,28.9928508440065
9752.15151746055,19305999999.9962,13986910.7766045,"r00026",6,7,"NO",492550.861415114,28.3968862350979
9897.99935086452,17877999999.9983,13211728.9538919,"r00027",6,7,"NO",473984.782291048,27.8737407771443
9860.25597480288,18063999999.9979,13653347.0245161,"r00028",6,7,"NO",476444.035305048,28.656769762632
9013.65959132957,17267999999.9986,12532379.2233202,"r00029",6,7,"NO",465828.388753559,26.9034252224382
9442.22986201419,18329999999.999,13843889.3888571,"r00030",6,7,"NO",479939.13505901,28.8450938412325
9174.04557639062,17406000000.0002,13000750.2771239,"r00031",6,7,"NO",467686.055932329,27.7980284257289
9183.76661067006,18255999999.9985,13772820.9683756,"r00032",6,7,"NO",478969.37473676,28.7551181658433
9853.92918299869,19375999999.9933,14238032.0412657,"r00033",6,7,"NO",493443.00281161,28.8544613261069
8991.9459760638,18271999999.9988,13716204.7247501,"r00034",6,7,"NO",479179.218941678,28.6243730582557
8612.26417818312,19607999999.9954,13797670.126562,"r00035",6,7,"YES",496388.350997781,27.7961199106053
9743.83200530385,18479999999.9974,13547552.0447397,"r00036",6,7,"NO",481898.878348275,28.1128524124697
9082.05801611762,18719999999.9932,14440951.132292,"r00037",6,7,"NO",485017.997501864,29.7740521107911
9234.29127167004,16839999999.9979,12897694.1197577,"r00038",6,7,"NO",460019.218235262,28.0372941140072
9844.65728921222,18953999999.9962,14148364.8517022,"r00039",6,7,"NO",488039.945726285,28.9901779057184
9361.66619504522,19017999999.9971,14036986.7321589,"r00040",6,7,"NO",488863.208212529,28.7135265987463
9640.79631395675,19099999999.9985,13919622.3814865,"r00041",6,7,"NO",489915.991506954,28.4122637815323
10153.036891357,20375999999.9987,15028037.1326189,"r00042",6,7,"NO",506016.173297027,29.6987288661178
9475.45639535597,18909999999.9964,13911969.0802088,"r00043",6,7,"NO",487473.146252681,28.5389445288491
9536.09555468663,19259999999.9979,14050556.6938142,"r00044",6,7,"NO",491963.716174812,28.5601483033385
9249.78382485283,17232000000.0017,12811327.9560656,"r00045",6,7,"NO",465342.560300107,27.5309611650466
9484.61663458056,18311999999.9924,13056312.9505896,"r00046",6,7,"NO",479703.427848967,27.2174685287018
8838.35595598964,19695999999.9952,14171532.0036172,"r00047",6,7,"NO",497500.990572238,28.4854347472087
9246.48159788879,17397999999.9973,13210969.5850507,"r00048",6,7,"NO",467578.566605214,28.2540101890619
9327.35046443063,18701999999.9987,13584311.4992042,"r00049",6,7,"NO",484784.759692102,28.0213253977536
9646.58064565357,16993999999.9984,12810464.2515599,"r00050",6,7,"NO",462117.844516309,27.7212066220218
9978.82933370105,19277999999.9979,14201215.4602671,"r00051",6,7,"NO",492193.552074375,28.852908373983
10116.5380949921,19051999999.9986,14103325.1301426,"r00052",6,7,"NO",489300.003009149,28.8234723960934
9378.81888320888,19451999999.995,13948468.3477683,"r00053",6,7,"NO",494409.790751004,28.2123627175358
9405.17886977796,18739999999.9935,13583049.1049122,"r00054",6,7,"NO",485277.019147835,27.9902994969028
9042.69959798356,19515999999.9991,14538451.5735353,"r00055",6,7,"NO",495222.464060166,29.3574153610466
9494.58969892965,17857999999.9977,13032070.6431688,"r00056",6,7,"NO",473719.58628623,27.5100946222953
9316.69805099792,18569999999.9962,13720008.2072134,"r00057",6,7,"NO",483070.908158007,28.4016445112148
9291.44582530527,17878000000.0003,13319550.0642237,"r00058",6,7,"NO",473984.782291075,28.1012187771972
9862.65531163861,19292000000.0001,13968945.9840276,"r00059",6,7,"NO",492372.239156737,28.3707018250086
9595.72705750915,17564000000.0009,13111661.0626546,"r00060",6,7,"NO",469803.930880336,27.9087938623363
9308.33371509494,18621999999.9941,13872155.3820743,"r00061",6,7,"NO",483746.786635863,28.6764806822715
9292.1873052091,19033999999.9928,14008743.4249011,"r00062",6,7,"NO",489068.807299772,28.6437066028514
8806.69571143198,19187999999.9966,14300341.0708109,"r00063",6,7,"NO",491043.296816361,29.1223628619432
9343.7491643548,21120000000.0002,14740261.6474081,"r00064",6,7,"NO",515171.570814295,28.6123351568279
9468.53405098635,18287999999.9948,13827654.8633727,"r00065",6,7,"NO",479388.971290887,28.8443324554129
9851.15772023598,19380000000.0001,14072674.6086166,"r00066",6,7,"NO",493493.933606364,28.5164085113997
