"planning_unit","number"
4649,1
4648,0
4647,0
4646,0
4645,0
4644,9
4643,0
4642,8
4641,0
4640,0
4639,0
4638,0
4637,10
4636,0
4635,0
4634,0
4633,10
4632,2
4631,0
4630,0
4629,3
4628,1
4627,0
4626,0
4625,0
4624,0
4623,1
4622,4
4621,0
4620,0
4619,9
4618,2
4617,0
4616,0
4615,0
4614,10
4613,10
4612,0
4611,0
4610,10
4609,0
4608,0
4607,0
4606,10
4605,6
4604,10
4603,9
4602,0
4601,5
4600,8
4599,0
4598,0
4597,0
4596,0
4595,0
4594,9
4593,0
4592,0
4591,5
4590,0
4589,0
4588,0
4587,6
4586,0
4585,0
4584,0
4583,0
4582,5
4581,0
4580,0
4579,1
4578,10
4577,0
4576,5
4575,4
4574,0
4573,0
4572,0
4571,0
4570,0
4569,0
4568,10
4567,10
4566,0
4565,0
4564,0
4563,2
4562,0
4561,0
4560,9
4559,0
4558,0
4557,0
4556,1
4555,4
4554,0
4553,0
4552,0
4551,0
4550,9
4549,0
4548,0
4547,0
4546,0
4545,0
4544,0
4543,0
4542,0
4541,0
4540,4
4539,10
4538,0
4537,0
4536,2
4535,0
4534,1
4533,9
4532,0
4531,1
4530,0
4529,8
4528,0
4527,0
4526,0
4525,0
4524,2
4523,2
4522,1
4521,0
4520,0
4519,1
4518,0
4517,0
4516,0
4515,3
4514,0
4513,1
4512,10
4511,0
4510,0
4509,10
4508,0
4507,0
4506,0
4505,10
4504,3
4503,0
4502,3
4501,0
4500,0
4499,10
4498,0
4497,0
4496,0
4495,4
4494,0
4493,10
4492,0
4491,0
4490,10
4489,0
4488,0
4487,0
4486,2
4485,1
4484,10
4483,0
4482,0
4481,0
4480,1
4479,0
4478,0
4477,1
4476,1
4475,0
4474,0
4473,0
4472,0
4471,0
4470,10
4469,0
4468,0
4467,0
4466,10
4465,10
4464,10
4463,0
4462,1
4461,2
4460,0
4459,0
4458,0
4457,0
4456,0
4455,0
4454,10
4453,0
4452,1
4451,0
4450,9
4449,0
4448,0
4447,2
4446,8
4445,10
4444,0
4443,4
4442,4
4441,0
4440,0
4439,0
4438,0
4437,1
4436,1
4435,0
4434,0
4433,0
4432,0
4431,0
4430,10
4429,0
4428,0
4427,3
4426,0
4425,0
4424,0
4423,10
4422,0
4421,8
4420,0
4419,0
4418,0
4417,0
4416,10
4415,1
4414,10
4413,0
4412,10
4411,0
4410,0
4409,0
4408,10
4407,0
4406,1
4405,10
4404,0
4403,0
4402,3
4401,4
4400,0
4399,4
4398,0
4397,0
4396,0
4395,0
4394,0
4393,0
4392,0
4391,4
4390,2
4389,0
4388,7
4387,4
4386,0
4385,1
4384,0
4383,5
4382,0
4381,0
4380,0
4379,0
4378,0
4377,8
4376,0
4375,2
4374,0
4373,6
4372,0
4371,0
4370,6
4369,1
4368,10
4367,0
4366,1
4365,0
4364,0
4363,0
4362,0
4361,0
4360,1
4359,0
4358,10
4357,0
4356,2
4355,0
4354,10
4353,3
4352,0
4351,0
4350,0
4349,10
4348,8
4347,0
4346,10
4345,6
4344,0
4343,0
4342,4
4341,0
4340,0
4339,0
4338,0
4337,2
4336,0
4335,10
4334,0
4333,0
4332,0
4331,0
4330,0
4329,0
4328,0
4327,0
4326,0
4325,0
4324,0
4323,0
4322,0
4321,1
4320,1
4319,1
4318,0
4317,0
4316,0
4315,2
4314,0
4313,0
4312,0
4311,0
4310,0
4309,0
4308,0
4307,0
4306,0
4305,0
4304,0
4303,4
4302,10
4301,4
4300,0
4299,0
4298,0
4297,0
4296,0
4295,0
4294,0
4293,10
4292,0
4291,0
4290,3
4289,10
4288,1
4287,0
4286,0
4285,4
4284,0
4283,1
4282,0
4281,5
4280,0
4279,0
4278,0
4277,0
4276,0
4275,0
4274,0
4273,0
4272,0
4271,0
4270,0
4269,0
4268,0
4267,0
4266,0
4265,0
4264,0
4263,0
4262,0
4261,7
4260,0
4259,0
4258,5
4257,0
4256,0
4255,0
4254,0
4253,7
4252,7
4251,10
4250,2
4249,10
4248,0
4247,8
4246,1
4245,2
4244,8
4243,5
4242,0
4241,0
4240,0
4239,0
4238,0
4237,0
4236,0
4235,9
4234,0
4233,5
4232,0
4231,0
4230,0
4229,0
4228,0
4227,0
4226,0
4225,0
4224,0
4223,10
4222,0
4221,10
4220,0
4219,0
4218,0
4217,0
4216,3
4215,0
4214,0
4213,0
4212,8
4211,0
4210,5
4209,10
4208,0
4207,0
4206,0
4205,10
4204,7
4203,0
4202,0
4201,5
4200,10
4199,0
4198,0
4197,0
4196,6
4195,10
4194,0
4193,0
4192,0
4191,1
4190,0
4189,0
4188,0
4187,0
4186,0
4185,0
4184,1
4183,0
4182,10
4181,0
4180,0
4179,0
4178,0
4177,0
4176,10
4175,0
4174,2
4173,0
4172,0
4171,2
4170,0
4169,9
4168,6
4167,0
4166,0
4165,2
4164,0
4163,0
4162,2
4161,0
4160,0
4159,0
4158,0
4157,0
4156,0
4155,0
4154,7
4153,0
4152,10
4151,0
4150,0
4149,0
4148,0
4147,0
4146,0
4145,0
4144,0
4143,6
4142,10
4141,0
4140,0
4139,0
4138,0
4137,0
4136,6
4135,0
4134,0
4133,8
4132,0
4131,0
4130,0
4129,0
4128,0
4127,0
4126,0
4125,0
4124,9
4123,0
4122,0
4121,10
4120,0
4119,10
4118,0
4117,1
4116,0
4115,1
4114,0
4113,0
4112,0
4111,0
4110,10
4109,0
4108,0
4107,0
4106,0
4105,0
4104,2
4103,0
4102,0
4101,10
4100,0
4099,0
4098,0
4097,10
4096,8
4095,0
4094,0
4093,0
4092,0
4091,0
4090,0
4089,0
4088,0
4087,0
4086,0
4085,0
4084,0
4083,0
4082,0
4081,0
4080,0
4079,0
4078,0
4077,5
4076,10
4075,0
4074,0
4073,10
4072,0
4071,0
4070,0
4069,0
4068,0
4067,0
4066,0
4065,0
4064,0
4063,0
4062,0
4061,9
4060,0
4059,10
4058,10
4057,0
4056,0
4055,0
4054,0
4053,10
4052,0
4051,2
4050,10
4049,7
4048,10
4047,5
4046,10
4045,0
4044,0
4043,0
4042,0
4041,0
4040,1
4039,0
4038,10
4037,0
4036,0
4035,8
4034,6
4033,10
4032,0
4031,10
4030,0
4029,8
4028,1
4027,0
4026,1
4025,10
4024,7
4023,0
4022,3
4021,0
4020,0
4019,5
4018,0
4017,0
4016,9
4015,0
4014,1
4013,10
4012,0
4011,10
4010,0
4009,0
4008,0
4007,7
4006,0
4005,10
4004,0
4003,0
4002,0
4001,3
4000,10
3999,0
3998,0
3997,0
3996,0
3995,0
3994,0
3993,8
3992,1
3991,0
3990,0
3989,10
3988,0
3987,0
3986,0
3985,0
3984,0
3983,3
3982,4
3981,6
3980,9
3979,2
3978,0
3977,0
3976,0
3975,0
3974,1
3973,0
3972,0
3971,0
3970,0
3969,0
3968,0
3967,0
3966,0
3965,0
3964,0
3963,0
3962,0
3961,1
3960,0
3959,3
3958,6
3957,0
3956,6
3955,8
3954,0
3953,10
3952,5
3951,0
3950,0
3949,2
3948,10
3947,0
3946,5
3945,0
3944,0
3943,9
3942,0
3941,1
3940,0
3939,0
3938,0
3937,0
3936,0
