"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
44,13570.503053,8653.651094,8454,8194753.266000,108283924.481035,18154799.978996,8194753.266001,81934371.236022,0.167659,0.000000,0.000000,0,1.000000
45,14118.940061,8830.428929,8446,8814185.220000,108283924.481035,17824026.823995,8814185.220001,81645712.437022,0.164605,0.000000,0.000000,0,1.000000
46,13156.874412,8078.671591,8274,8463232.272000,108283924.481035,17546773.898996,8463232.272001,82273918.310022,0.162044,0.263458,417.560000,0,0.999723
47,14252.926084,9028.383385,8495,8694861.148000,108283924.481035,18012664.127996,8694861.148001,81576399.205022,0.166347,7.626010,2164.360000,0,0.999737
48,13434.139455,8236.383410,8380,8647482.652000,108283924.481035,17733656.398995,8647482.652001,81902785.430022,0.163770,9.266454,3773.740000,0,0.999146
49,14497.333901,9015.096690,9140,9137062.018000,108283924.481035,19489298.947996,9137062.018000,79657563.515021,0.179983,0.000000,0.000000,0,1.000000
50,14011.585021,8683.065239,9027,8880866.302000,108283924.481035,19319964.117996,8880866.302001,80083094.061021,0.178420,0.000000,0.000000,0,1.000000
51,13343.079827,8285.671492,8633,8405324.944000,108283924.481035,18520668.599996,8405324.944001,81357930.937022,0.171038,14.213369,4457.270000,0,0.999614
52,13669.072308,8464.900926,9417,8665030.182000,108283924.481035,20454419.785996,8665030.182001,79164474.513021,0.188896,5.153274,1726.400000,0,0.998647
53,14157.743341,8671.120517,9161,9144081.160000,108283924.481035,19541064.465996,9144081.160000,79598778.855021,0.180461,0.174128,755.480000,0,0.999968
54,13876.318436,8548.970146,8910,8877356.920000,108283924.481035,19013757.514996,8877356.920001,80392810.046021,0.175592,0.934139,561.800000,0,0.999955
55,13388.816305,8180.322433,8548,8680823.120000,108283924.481035,18159186.943996,8680823.120001,81443914.417021,0.167700,0.000000,0.000000,0,1.000000
56,13972.540897,8981.630761,8724,8301793.778000,108283924.481035,18811959.656996,8301793.778001,81170171.046021,0.173728,9.833869,5826.620000,0,0.998939
57,13848.246363,8426.531420,8839,9015983.260000,108283924.481035,18757561.871996,9015983.260001,80510379.349021,0.173226,12.124987,2878.300000,0,0.999628
58,14304.798357,9049.792051,8717,8758032.784000,108283924.481035,18565415.038996,8758032.784001,80960476.658021,0.171451,0.186636,39.500000,0,0.999980
59,14199.808252,8889.187053,8870,8851035.332000,108283924.481035,18921632.354996,8851035.332001,80511256.794021,0.174741,0.000000,0.000000,0,1.000000
60,13674.732560,8280.812147,9357,8987906.988000,108283924.481035,20135052.548996,8987906.988001,79160964.944021,0.185947,1.176219,3223.970000,0,0.999973
61,14103.967207,8938.462771,8798,8608877.725000,108283924.481035,18853196.571996,8608877.725001,80821850.184021,0.174109,0.177802,1028.000000,0,0.999999
62,13610.979485,8352.663252,8945,8754523.298000,108283924.481035,19167299.512996,8754523.298001,80362101.670021,0.177010,5.602255,861.300000,0,0.997977
63,14004.254906,8785.232412,8622,8698370.824000,108283924.481035,18345192.077996,8698370.824001,81240361.579021,0.169418,0.000000,0.000000,0,1.000000
64,13521.025214,8238.831210,9281,8803656.672000,108283924.481035,20027134.438996,8803656.672001,79453133.370021,0.184950,0.000000,0.000000,0,1.000000
65,13820.649650,8495.248066,8792,8875602.116000,108283924.481035,18704041.504996,8875602.116001,80704280.860021,0.172731,0.040314,18.000000,0,0.999992
66,14153.513933,9022.344415,8662,8545706.168000,108283924.481035,18526810.277996,8545706.168001,81211408.035022,0.171095,3.745817,2232.700000,0,0.997535
67,13173.663468,7918.837518,9203,8745749.392000,108283924.481035,19850780.539996,8745749.392001,79687394.549021,0.183322,7.376315,1141.300000,0,0.999762
68,13889.752628,8682.745731,9384,8677313.596000,108283924.481035,20361417.207996,8677313.596001,79245193.677021,0.188037,0.618740,2384.300000,0,0.999968
69,13278.760861,8031.311191,8804,8745749.450000,108283924.481035,18800553.596996,8745749.450001,80737621.434022,0.173623,0.000000,0.000000,0,1.000000
70,13780.091742,8359.380237,9042,9031776.286000,108283924.481035,19283991.321996,9031776.286001,79968156.873021,0.178087,1.645734,687.840000,0,0.999520
71,13514.961724,8178.990624,9190,8873847.374000,108283924.481035,19752513.619996,8873847.374001,79657563.487020,0.182414,11.662676,2142.270000,0,0.999628
72,13413.962959,8385.508053,8659,8380758.176000,108283924.481035,18601387.812996,8380758.176001,81301778.492022,0.171783,0.000000,0.000000,0,1.000000
73,14128.848807,8992.789224,8812,8556234.722000,108283924.481035,18916368.110996,8556234.722001,80811321.648021,0.174692,2.318749,1242.900000,0,0.999614
74,13631.252313,8385.868191,8917,8742239.680000,108283924.481035,19099741.172996,8742239.680001,80441943.628021,0.176386,0.040314,18.000000,0,0.999992
75,13715.572917,8467.164263,8930,8743994.618000,108283924.481035,19133081.652996,8743994.618001,80406848.210021,0.176694,2.011883,1176.500000,0,0.998951
76,14163.788278,8783.242114,9121,8954566.378000,108283924.481035,19530535.938996,8954566.378001,79798822.164021,0.180364,7.806337,791.500000,0,0.994094
77,14827.222529,9197.404027,9819,9382729.182000,108283924.481035,21153693.649997,9382729.182000,77747501.649020,0.195354,0.180994,276.000000,0,0.999992
78,13890.691683,8596.011466,8596,8812430.346000,108283924.481035,18219726.420996,8812430.346001,81251767.714022,0.168259,7.222009,12886.120000,0,0.996412
79,14084.542948,8639.155762,8966,9075645.310000,108283924.481035,19062013.549996,9075645.310001,80146265.621021,0.176037,0.000000,0.000000,0,1.000000
80,13348.147170,8142.580407,8657,8675558.888000,108283924.481035,18448723.172996,8675558.888001,81159642.420021,0.170374,0.231430,719.440000,0,0.999994
81,13635.370141,8511.847029,8380,8538687.136000,108283924.481035,17788054.146995,8538687.136001,81957183.198022,0.164272,0.310831,163.700000,0,0.999965
82,14165.604337,8882.599360,8534,8786109.000000,108283924.481035,18069693.949996,8786109.000001,81428121.531022,0.166873,11.339577,3858.500000,0,0.995353
83,14685.440468,9305.330530,8571,8966849.896000,108283924.481035,18076712.995996,8966849.896001,81240361.589021,0.166938,0.000000,0.000000,0,1.000000
84,13350.512504,8202.954551,8879,8577292.070000,108283924.481035,19082193.347996,8577292.070001,80624439.063022,0.176224,1.182711,1402.900000,0,0.999919
85,13490.631721,8218.924686,8786,8786108.994000,108283924.481035,18732995.153996,8786108.994001,80764820.333021,0.172999,0.041639,18.500000,0,0.999992
86,13883.478140,8589.872918,8065,8808920.954000,108283924.481035,16823810.713995,8808920.954001,82651192.813022,0.155368,8.252649,3616.380000,0,0.995507
87,13964.535234,8636.015474,8698,8880866.266000,108283924.481035,18453987.539996,8880866.266001,80949070.675022,0.170422,0.000000,0.000000,0,1.000000
88,14559.285420,8989.660902,9060,9282707.530000,108283924.481035,19205904.321996,9282707.530000,79795312.629021,0.177366,0.000000,0.000000,0,1.000000
89,13731.675150,8244.966337,9411,9121269.130000,108283924.481035,20210507.413996,9121269.130000,78952147.937021,0.186644,13.947335,2537.200000,0,0.998588
90,12647.649765,7707.506921,8532,8219319.814000,108283924.481035,18347824.243996,8219319.814001,81716780.423022,0.169442,8.550955,7688.620000,0,0.995507
91,13773.013403,8390.127253,9451,8965095.103000,108283924.481035,20393880.356996,8965095.103001,78924949.021021,0.188337,3.829088,4759.670000,0,0.999390
92,14000.659212,8799.535338,9042,8668539.790000,108283924.481035,19465609.631996,8668539.790001,80149775.059021,0.179765,0.000000,0.000000,0,1.000000
93,14359.911472,8841.877030,9424,9196724.070000,108283924.481035,20206997.878996,9196724.070000,78880202.532020,0.186611,0.000000,0.000000,0,1.000000
94,13629.894474,8304.533202,8812,8875602.120000,108283924.481035,18756684.484996,8875602.120001,80651637.876021,0.173218,0.000000,0.000000,0,1.000000
95,13863.446283,8513.979469,9046,8912452.116000,108283924.481035,19354182.038996,8912452.116001,80017290.326021,0.178736,1.995545,891.000000,0,0.999622
96,14182.697725,8790.836112,8973,8982642.588000,108283924.481035,19126940.012996,8982642.588001,80174341.880022,0.176637,2.276061,1210.170000,0,0.999614
97,13592.407545,8404.970867,8543,8645727.798000,108283924.481035,18163573.853996,8645727.798001,81474622.829021,0.167740,0.000000,0.000000,0,1.000000
98,13433.978224,8312.848214,8950,8528158.590000,108283924.481035,19293642.577996,8528158.590001,80462123.313021,0.178176,4.234856,808.100000,0,0.997204
99,13877.986722,8756.997109,8347,8512365.731000,108283924.481035,17714353.968996,8512365.731001,82057204.781022,0.163592,13.570175,2694.300000,0,0.999614
100,13913.805216,8643.192680,8981,8784354.226000,108283924.481035,19247141.317996,8784354.226001,80252428.937021,0.177747,0.000000,0.000000,0,1.000000
