"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
1472,,192999.112000,240214.640000,0,422,0,0,yes,1.000000
1471,,212937.398000,259817.060000,0,457,0,0,yes,1.000000
1470,,209558.708000,258847.540000,0,455,0,0,yes,1.000000
1469,,278548.864000,322092.470000,0,556,0,0,yes,1.000000
1468,,183616.266000,220877.100000,0,391,0,0,yes,1.000000
1467,,80332.916000,137040.170000,0,251,0,0,yes,1.000000
1466,,171109.830000,244332.270000,0,435,0,0,yes,1.000000
1465,,432.084000,907.820000,0,2,0,0,yes,1.000000
1464,,52218.684000,86349.550000,0,165,0,0,yes,1.000000
1463,,46231.530000,81335.370000,0,155,0,0,yes,1.000000
1462,,66661.482000,105136.470000,0,197,0,0,yes,1.000000
1461,,307895.418000,351888.550000,0,606,0,0,yes,1.000000
1460,,90751.334000,142587.320000,0,265,0,0,yes,1.000000
1459,,161981.830000,216310.740000,0,383,0,0,yes,1.000000
1458,,78979.938000,114530.530000,0,213,0,0,yes,1.000000
1457,,105554.988000,173058.440000,0,314,0,0,yes,1.000000
1456,,203.472000,524.720000,0,2,0,0,yes,1.000000
1455,,203.472000,524.720000,0,2,0,0,yes,1.000000
1454,,9411.340000,18842.140000,0,38,0,0,yes,1.000000
1453,,20070.704000,39952.430000,0,78,0,0,yes,1.000000
1452,,246373.300000,273800.960000,0,478,0,0,yes,1.000000
1451,,735.576000,1150.970000,0,3,0,0,yes,1.000000
1450,,735.576000,1150.970000,0,3,0,0,yes,1.000000
1449,,735.576000,1150.970000,0,3,0,0,yes,1.000000
1448,,340720.434000,376007.550000,0,641,0,0,yes,1.000000
1447,,288069.028000,302907.010000,0,520,0,0,yes,1.000000
1446,,208755.538000,248929.580000,0,435,0,0,yes,1.000000
1445,,204402.838000,237007.000000,0,413,0,0,yes,1.000000
1444,,265822.134000,320701.340000,0,558,0,0,yes,1.000000
1443,,324160.160000,357000.580000,0,611,0,0,yes,1.000000
1442,,230444.450000,264554.230000,0,461,0,0,yes,1.000000
1441,,251147.880000,305368.560000,0,532,0,0,yes,1.000000
1440,,252703.334000,318797.080000,0,553,0,0,yes,1.000000
1439,,735.576000,1150.970000,0,3,0,0,yes,1.000000
1438,,218543.996000,280869.320000,0,491,0,0,yes,1.000000
1437,,235483.336000,292050.070000,0,509,0,0,yes,1.000000
1436,,109064.348000,163260.630000,0,294,0,0,yes,1.000000
1435,,281549.912000,316579.300000,0,547,0,0,yes,1.000000
