"planning_unit","number"
4649,1
4648,3
4647,4
4646,4
4645,0
4644,6
4643,2
4642,1
4641,1
4640,0
4639,1
4638,6
4637,0
4636,0
4635,0
4634,3
4633,3
4632,9
4631,1
4630,0
4629,1
4628,3
4627,0
4626,0
4625,1
4624,0
4623,2
4622,8
4621,1
4620,7
4619,6
4618,5
4617,0
4616,1
4615,1
4614,10
4613,9
4612,4
4611,2
4610,7
4609,2
4608,1
4607,0
4606,4
4605,3
4604,0
4603,4
4602,0
4601,6
4600,6
4599,3
4598,3
4597,0
4596,3
4595,4
4594,2
4593,0
4592,3
4591,0
4590,2
4589,0
4588,4
4587,2
4586,0
4585,4
4584,0
4583,1
4582,2
4581,0
4580,0
4579,3
4578,10
4577,1
4576,9
4575,3
4574,0
4573,2
4572,2
4571,1
4570,0
4569,0
4568,10
4567,9
4566,2
4565,0
4564,2
4563,2
4562,4
4561,2
4560,0
4559,0
4558,1
4557,0
4556,6
4555,8
4554,1
4553,0
4552,0
4551,0
4550,9
4549,1
4548,0
4547,1
4546,3
4545,0
4544,1
4543,0
4542,0
4541,3
4540,1
4539,7
4538,0
4537,0
4536,3
4535,0
4534,3
4533,2
4532,3
4531,1
4530,2
4529,0
4528,0
4527,0
4526,1
4525,0
4524,4
4523,6
4522,1
4521,0
4520,1
4519,1
4518,3
4517,1
4516,0
4515,0
4514,1
4513,1
4512,4
4511,0
4510,0
4509,10
4508,0
4507,0
4506,0
4505,9
4504,1
4503,2
4502,0
4501,1
4500,0
4499,5
4498,2
4497,0
4496,0
4495,3
4494,0
4493,3
4492,2
4491,1
4490,10
4489,0
4488,4
4487,0
4486,1
4485,1
4484,0
4483,1
4482,0
4481,0
4480,7
4479,1
4478,1
4477,4
4476,3
4475,0
4474,1
4473,0
4472,1
4471,5
4470,5
4469,0
4468,1
4467,0
4466,3
4465,0
4464,1
4463,0
4462,1
4461,2
4460,0
4459,0
4458,4
4457,1
4456,4
4455,1
4454,8
4453,5
4452,1
4451,2
4450,0
4449,0
4448,1
4447,4
4446,6
4445,1
4444,2
4443,0
4442,1
4441,1
4440,0
4439,3
4438,3
4437,2
4436,2
4435,0
4434,0
4433,1
4432,2
4431,2
4430,2
4429,0
4428,5
4427,7
4426,4
4425,2
4424,0
4423,6
4422,1
4421,1
4420,0
4419,0
4418,5
4417,6
4416,3
4415,1
4414,7
4413,0
4412,7
4411,5
4410,4
4409,2
4408,1
4407,5
4406,2
4405,9
4404,2
4403,0
4402,0
4401,2
4400,0
4399,5
4398,1
4397,2
4396,0
4395,3
4394,2
4393,0
4392,1
4391,9
4390,7
4389,1
4388,5
4387,1
4386,1
4385,6
4384,0
4383,6
4382,0
4381,1
4380,0
4379,1
4378,0
4377,2
4376,1
4375,0
4374,0
4373,1
4372,0
4371,9
4370,8
4369,1
4368,2
4367,0
4366,2
4365,3
4364,0
4363,0
4362,0
4361,0
4360,3
4359,1
4358,2
4357,1
4356,7
4355,0
4354,3
4353,0
4352,0
4351,0
4350,2
4349,2
4348,0
4347,2
4346,5
4345,2
4344,4
4343,0
4342,0
4341,0
4340,0
4339,1
4338,0
4337,1
4336,3
4335,2
4334,2
4333,0
4332,0
4331,0
