"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
1472,,192999.112000,217507.550000,0,381,0,0,yes,1.000000
1471,,212937.398000,234021.070000,0,412,0,0,yes,1.000000
1470,,209558.708000,216820.060000,0,379,0,0,yes,1.000000
1469,,278548.864000,313828.660000,0,541,0,0,yes,1.000000
1468,,183616.266000,201657.540000,0,355,0,0,yes,1.000000
1467,,80332.916000,119223.610000,0,213,0,0,yes,1.000000
1466,,171109.830000,207040.570000,0,369,0,0,yes,1.000000
1465,,432.084000,907.820000,0,2,0,0,yes,1.000000
1464,,52218.684000,87495.240000,0,158,0,0,yes,1.000000
1463,,46231.530000,84376.540000,0,154,0,0,yes,1.000000
1462,,66661.482000,100754.140000,0,183,0,0,yes,1.000000
1461,,307895.418000,349165.240000,0,603,0,0,yes,1.000000
1460,,90751.334000,129093.230000,0,234,0,0,yes,1.000000
1459,,161981.830000,181056.070000,0,318,0,0,yes,1.000000
1458,,78979.938000,111528.290000,0,202,0,0,yes,1.000000
1457,,105554.988000,143744.390000,0,256,0,0,yes,1.000000
1456,,203.472000,317.780000,0,1,0,0,yes,1.000000
1455,,203.472000,317.780000,0,1,0,0,yes,1.000000
1454,,9411.340000,18285.850000,0,35,0,0,yes,1.000000
1453,,20070.704000,38086.120000,0,72,0,0,yes,1.000000
1452,,246373.300000,299884.780000,0,519,0,0,yes,1.000000
1451,,735.576000,959.960000,0,3,0,0,yes,1.000000
1450,,735.576000,959.960000,0,3,0,0,yes,1.000000
1449,,735.576000,959.960000,0,3,0,0,yes,1.000000
1448,,340720.434000,376544.580000,0,645,0,0,yes,1.000000
1447,,288069.028000,303727.790000,0,520,0,0,yes,1.000000
1446,,208755.538000,223541.210000,0,390,0,0,yes,1.000000
1445,,204402.838000,219931.430000,0,382,0,0,yes,1.000000
1444,,265822.134000,296274.400000,0,517,0,0,yes,1.000000
1443,,324160.160000,358077.620000,0,616,0,0,yes,1.000000
1442,,230444.450000,275533.150000,0,476,0,0,yes,1.000000
1441,,251147.880000,276746.380000,0,481,0,0,yes,1.000000
1440,,252703.334000,280240.350000,0,492,0,0,yes,1.000000
1439,,735.576000,959.960000,0,3,0,0,yes,1.000000
1438,,218543.996000,235103.650000,0,410,0,0,yes,1.000000
1437,,235483.336000,253806.930000,0,442,0,0,yes,1.000000
1436,,109064.348000,144123.180000,0,253,0,0,yes,1.000000
1435,,281549.912000,311122.740000,0,538,0,0,yes,1.000000
1434,,270504.506000,304166.200000,0,529,0,0,yes,1.000000
1433,,5791.022000,7977.050000,0,17,0,0,yes,1.000000
1432,,6203.770000,16628.760000,0,33,0,0,yes,1.000000
1431,,109924.682000,146548.170000,0,259,0,0,yes,1.000000
1430,,23110.280000,35764.370000,0,69,0,0,yes,1.000000
1429,,735.576000,959.960000,0,3,0,0,yes,1.000000
1428,,1973.984000,4191.350000,0,8,0,0,yes,1.000000
1427,,69113.640000,110398.910000,0,197,0,0,yes,1.000000
1426,,261250.924000,311171.550000,0,547,0,0,yes,1.000000
1425,,53105.384000,90523.240000,0,168,0,0,yes,1.000000
1424,,87869.898000,126975.600000,0,227,0,0,yes,1.000000
1423,,44470.318000,67570.430000,0,124,0,0,yes,1.000000
1422,,41322.734000,75438.010000,0,137,0,0,yes,1.000000
1421,,54341.360000,89003.090000,0,162,0,0,yes,1.000000
1420,,172380.914000,183107.000000,0,310,0,0,yes,1.000000
1419,,824.568000,1388.590000,0,4,0,0,yes,1.000000
1418,,265068.154000,311873.550000,0,540,0,0,yes,1.000000
1417,,118117.278000,145507.890000,0,256,0,0,yes,1.000000
1416,,24757.274000,39857.750000,0,71,0,0,yes,1.000000
1415,,203.472000,317.780000,0,1,0,0,yes,1.000000
1414,,223453.076000,247801.050000,0,430,0,0,yes,1.000000
1413,,254629.672000,294927.190000,0,510,0,0,yes,1.000000
1412,,347147.206000,380776.100000,0,652,0,0,yes,1.000000
1411,,99050.344000,158009.920000,0,275,0,0,yes,1.000000
1410,,267542.836000,319589.060000,0,555,0,0,yes,1.000000
