"planning_unit","number"
40405,4
40404,9
40403,11
40402,15
40401,18
40400,24
40399,25
40398,29
40397,27
40396,25
40395,24
40394,20
40393,11
40392,8
40391,2
40390,0
40389,0
40388,0
40387,0
40386,0
40385,3
40384,4
40383,2
40382,1
40381,0
40380,0
40379,0
40378,0
40377,3
40376,8
40375,17
40374,16
40373,18
40372,19
40371,16
40370,19
40369,20
40368,15
40367,12
40366,9
40365,7
40364,9
40363,11
40362,14
40361,17
40360,22
40359,24
40358,29
40357,29
40356,26
40355,26
40354,24
40353,19
40352,12
40351,10
40350,1
40349,0
40348,0
40347,0
40346,0
40345,1
40344,3
40343,5
40342,7
40341,2
40340,3
40339,1
40338,0
40337,0
40336,0
40335,3
40334,8
40333,19
40332,20
40331,18
40330,20
40329,21
40328,19
40327,21
40326,18
40325,14
40324,14
40323,11
40322,10
40321,12
40320,15
40319,16
40318,20
40317,25
40316,26
40315,30
40314,26
40313,29
40312,23
40311,24
40310,20
40309,13
40308,7
40307,1
40306,0
40305,0
40304,0
40303,0
40302,2
40301,3
40300,6
40299,8
40298,7
40297,4
40296,3
40295,2
40294,0
40293,0
40292,0
40291,2
40290,9
40289,17
40288,22
40287,22
40286,17
40285,20
40284,23
40283,20
40282,22
40281,18
40280,14
40279,16
40278,16
40277,15
40276,17
40275,17
40274,18
40273,24
40272,25
40271,27
40270,25
40269,25
40268,27
40267,26
40266,26
40265,22
40264,13
40263,6
40262,2
40261,0
40260,0
40259,0
40258,0
40257,0
40256,0
40255,0
40254,0
40253,0
40252,3
40251,5
40250,10
40249,10
40248,12
40247,8
40246,5
40245,4
40244,3
40243,0
40242,0
40241,0
40240,3
40239,8
40238,17
40237,25
40236,27
40235,19
40234,20
40233,18
40232,22
40231,20
40230,19
40229,15
40228,16
40227,19
40226,20
40225,18
40224,21
40223,20
40222,23
40221,27
40220,27
40219,29
40218,22
40217,23
40216,23
40215,28
40214,21
40213,23
40212,13
40211,5
40210,2
40209,0
40208,0
40207,0
40206,0
40205,0
40204,0
40203,0
40202,0
40201,4
40200,5
40199,14
40198,15
40197,14
40196,16
40195,10
40194,6
40193,3
40192,2
40191,0
40190,0
40189,0
40188,3
40187,9
40186,17
40185,28
40184,28
40183,22
40182,16
40181,18
40180,19
40179,23
40178,23
40177,21
40176,15
40175,20
40174,25
40173,23
40172,22
40171,22
40170,21
40169,25
40168,26
40167,23
40166,19
40165,17
40164,17
40163,25
40162,22
40161,23
40160,24
40159,14
40158,6
40157,3
40156,0
40155,0
40154,0
40153,0
40152,0
40151,0
40150,0
40149,4
40148,10
40147,12
40146,18
40145,17
40144,21
40143,17
40142,14
40141,11
40140,4
40139,1
40138,0
40137,0
40136,5
40135,17
40134,25
40133,31
40132,28
40131,18
40130,20
40129,19
40128,21
40127,25
40126,24
40125,21
40124,20
40123,24
40122,27
40121,26
40120,26
40119,22
40118,26
40117,28
40116,18
40115,15
40114,17
40113,13
40112,17
40111,21
40110,22
40109,26
40108,25
40107,12
40106,6
40105,3
40104,1
40103,1
40102,0
40101,0
40100,0
40099,0
40098,4
40097,7
40096,14
40095,20
40094,23
40093,25
40092,22
40091,23
40090,18
40089,8
40088,4
40087,0
40086,0
40085,0
40084,4
40083,14
40082,21
40081,32
40080,26
40079,20
40078,18
40077,17
40076,18
40075,24
40074,28
40073,22
40072,27
40071,23
40070,28
40069,29
40068,30
40067,25
40066,26
40065,25
40064,20
40063,14
40062,13
40061,11
40060,15
40059,18
40058,19
40057,25
40056,27
40055,20
40054,13
40053,7
40052,5
40051,3
40050,2
40049,0
40048,1
40047,2
40046,7
40045,8
40044,12
40043,24
40042,27
40041,24
40040,30
40039,26
40038,25
40037,15
40036,7
40035,3
40034,0
40033,0
40032,0
40031,2
40030,9
40029,21
40028,29
40027,26
40026,19
40025,18
40024,16
40023,16
40022,18
40021,22
40020,23
40019,25
40018,28
40017,29
40016,32
40015,29
40014,25
40013,26
40012,26
40011,17
40010,10
40009,9
40008,9
40007,9
40006,14
40005,19
40004,20
40003,28
40002,25
40001,19
40000,15
39999,9
39998,7
39997,3
39996,2
39995,1
39994,4
39993,8
39992,10
39991,15
39990,22
39989,26
39988,27
39987,28
39986,33
39985,28
39984,22
39983,15
39982,8
39981,3
39980,0
39979,0
39978,0
39977,0
39976,7
39975,17
39974,26
39973,27
39972,21
39971,17
39970,14
39969,12
39968,14
39967,21
39966,22
39965,23
39964,29
39963,31
39962,31
39961,30
39960,26
39959,25
39958,25
39957,18
39956,10
39955,4
39954,6
39953,8
39952,11
39951,15
39950,19
39949,25
39948,27
39947,27
39946,21
39945,17
39944,13
39943,9
39942,7
39941,4
39940,6
39939,10
39938,10
39937,15
39936,24
39935,28
39934,30
39933,30
39932,34
39931,31
39930,28
39929,21
39928,13
39927,6
39926,1
39925,0
39924,0
39923,0
39922,6
39921,15
39920,22
39919,24
39918,22
39917,15
39916,15
39915,7
39914,9
39913,14
39912,21
39911,20
39910,27
39909,32
39908,30
39907,30
39906,28
39905,28
39904,21
39903,20
39902,10
39901,5
39900,1
39899,3
39898,7
39897,12
39896,17
39895,20
39894,25
39893,25
39892,26
39891,22
39890,18
39889,14
39888,13
39887,10
39886,9
39885,12
39884,12
39883,17
39882,25
39881,29
39880,32
39879,27
39878,32
39877,36
39876,32
39875,28
39874,20
39873,13
39872,6
39871,0
39870,0
39869,0
39868,0
39867,4
39866,11
39865,19
39864,24
39863,22
39862,17
39861,12
39860,2
39859,5
39858,10
39857,13
39856,22
39855,23
39854,29
39853,30
39852,28
39851,30
39850,24
39849,23
39848,19
39847,9
39846,5
39845,0
39844,0
39843,3
39842,6
39841,13
39840,19
39839,26
39838,31
39837,29
39836,26
39835,22
39834,19
39833,17
39832,16
39831,13
39830,17
39829,17
39828,17
39827,20
39826,34
39825,30
39824,33
39823,29
39822,40
39821,41
39820,31
39819,26
39818,18
39817,13
39816,6
39815,0
39814,0
39813,0
39812,0
39811,0
39810,7
39809,19
39808,23
39807,23
39806,17
39805,11
39804,2
39803,0
39802,4
39801,11
39800,15
39799,21
39798,24
39797,31
39796,29
39795,29
39794,23
39793,20
39792,14
39791,8
39790,2
39789,0
39788,0
39787,0
39786,3
39785,8
39784,16
39783,23
39782,28
39781,32
39780,29
39779,27
39778,23
39777,22
39776,20
39775,18
39774,19
39773,20
39772,20
39771,22
39770,30
39769,35
39768,31
39767,32
39766,36
39765,41
39764,38
39763,34
39762,25
39761,17
39760,9
39759,2
39758,0
39757,0
39756,0
39755,5
39754,19
39753,24
39752,23
39751,16
39750,11
39749,4
39748,0
39747,0
39746,4
39745,11
39744,20
39743,21
39742,30
39741,29
39740,31
39739,26
39738,18
39737,15
39736,8
39735,1
39734,0
39733,0
39732,0
39731,0
39730,3
39729,9
39728,21
39727,27
39726,33
39725,31
39724,30
39723,27
39722,26
39721,27
39720,27
39719,20
39718,20
39717,20
39716,22
39715,27
39714,33
39713,33
39712,32
39711,36
39710,41
39709,42
39708,40
39707,31
39706,22
39705,15
39704,9
39703,0
39702,0
39701,0
39700,0
39699,4
39698,11
39697,22
39696,22
39695,15
39694,11
39693,4
39692,0
39691,0
39690,0
39689,5
39688,11
39687,19
39686,22
39685,27
39684,28
39683,26
39682,17
39681,15
39680,8
39679,3
39678,0
39677,0
39676,0
39675,0
39674,0
39673,3
39672,13
39671,25
39670,29
39669,35
39668,34
39667,29
39666,29
39665,27
39664,27
39663,23
39662,21
39661,23
39660,26
39659,26
39658,31
39657,33
39656,36
39655,35
39654,40
39653,47
39652,43
39651,38
39650,29
39649,22
39648,14
39647,4
39646,0
39645,0
39644,0
39643,1
39642,8
39641,21
39640,25
39639,20
39638,8
39637,3
39636,0
39635,0
39634,0
39633,0
39632,5
39631,12
39630,20
39629,24
39628,28
39627,24
39626,20
39625,14
39624,9
39623,3
39622,0
39621,0
39620,0
39619,0
39618,0
39617,0
39616,6
39615,16
39614,28
39613,32
39612,34
39611,30
39610,31
39609,30
39608,30
39607,26
39606,26
39605,26
39604,23
39603,26
39602,31
39601,31
39600,34
39599,40
39598,39
39597,48
39596,45
39595,42
39594,35
39593,28
39592,18
39591,10
39590,2
39589,0
39588,0
39587,0
39586,1
39585,6
39584,16
39583,22
39582,19
39581,9
39580,2
39579,0
39578,0
39577,0
39576,0
39575,0
39574,5
39573,18
39572,23
39571,29
39570,22
39569,19
39568,13
39567,8
39566,3
39565,0
39564,0
39563,0
39562,0
39561,1
39560,0
39559,0
39558,6
39557,22
39556,31
39555,38
39554,32
39553,33
39552,28
39551,31
39550,27
39549,27
39548,26
39547,24
39546,24
39545,26
39544,30
39543,32
39542,36
39541,38
39540,43
39539,46
39538,45
39537,40
39536,34
39535,24
39534,17
39533,10
39532,0
39531,0
39530,0
39529,0
39528,0
39527,2
39526,11
39525,21
39524,20
39523,12
39522,3
39521,0
39520,0
39519,0
39518,0
39517,0
39516,0
39515,8
39514,23
39513,27
39512,26
39511,20
39510,17
39509,9
39508,3
39507,0
39506,0
39505,0
39504,0
39503,4
39502,0
39501,0
39500,0
39499,14
39498,25
39497,35
39496,35
39495,30
39494,31
39493,30
39492,29
39491,27
39490,26
39489,23
39488,23
39487,23
39486,26
39485,31
39484,35
39483,36
39482,40
39481,44
39480,43
39479,43
39478,40
39477,35
39476,20
39475,12
39474,6
39473,0
39472,0
39471,0
39470,1
39469,10
39468,20
39467,18
39466,9
39465,2
39464,0
39463,0
39462,0
39461,0
39460,0
39459,0
39458,0
39457,14
39456,24
39455,27
39454,23
39453,16
39452,9
39451,3
39450,0
39449,0
39448,0
39447,0
39446,0
39445,2
39444,0
39443,0
39442,4
39441,20
39440,29
39439,38
39438,34
39437,32
39436,27
39435,31
39434,26
39433,28
39432,23
39431,23
39430,21
39429,26
39428,28
39427,33
39426,32
39425,37
39424,43
39423,46
39422,41
39421,44
39420,36
39419,34
39418,23
39417,12
39416,2
39415,0
39414,0
39413,0
39412,0
39411,3
39410,17
39409,18
39408,12
39407,5
39406,0
39405,0
39404,0
39403,0
39402,2
39401,1
39400,0
39399,7
39398,20
39397,27
39396,26
39395,18
39394,9
39393,3
39392,0
39391,0
39390,0
39389,0
39388,0
39387,0
39386,0
39385,0
39384,0
39383,8
39382,21
39381,34
39380,35
39379,36
39378,30
39377,27
39376,28
39375,27
39374,27
39373,23
39372,19
39371,23
39370,23
39369,28
39368,33
39367,35
39366,43
39365,50
39364,44
39363,44
39362,44
39361,41
39360,30
39359,22
39358,10
39357,1
39356,0
39355,0
39354,0
39353,2
39352,13
39351,19
39350,15
39349,6
39348,0
39347,0
39346,0
39345,0
39344,3
39343,8
39342,0
39341,0
39340,12
39339,22
39338,25
39337,22
39336,11
39335,3
39334,0
39333,0
39332,0
39331,0
39330,0
39329,0
39328,23
39327,0
39326,0
39325,1
39324,13
39323,31
39322,36
39321,34
39320,34
39319,26
39318,26
39317,23
39316,24
39315,21
39314,14
39313,16
39312,21
39311,26
39310,27
39309,34
39308,39
39307,46
39306,44
39305,46
39304,41
39303,43
39302,36
39301,29
39300,17
39299,8
39298,0
39297,0
39296,0
39295,0
39294,4
39293,20
39292,16
39291,9
39290,4
39289,0
39288,0
39287,0
39286,5
39285,5
39284,3
39283,0
39282,6
39281,18
39280,23
39279,22
39278,15
39277,2
39276,0
39275,0
39274,0
39273,0
39272,0
39271,0
39270,0
39269,0
39268,0
39267,0
39266,5
39265,20
39264,35
39263,36
39262,33
39261,29
39260,25
39259,21
39258,21
39257,19
39256,15
39255,10
39254,17
39253,16
39252,23
39251,28
39250,36
39249,45
39248,48
39247,45
39246,44
39245,42
39244,47
39243,36
39242,28
39241,13
39240,1
39239,0
39238,0
39237,0
39236,0
39235,2
39234,12
39233,18
39232,13
39231,5
39230,0
39229,0
39228,0
39227,4
39226,16
39225,7
39224,3
39223,0
39222,11
39221,19
39220,23
39219,17
39218,4
39217,0
39216,0
39215,0
39214,0
39213,0
39212,0
39211,0
39210,2
39209,0
39208,0
39207,1
39206,8
39205,30
39204,38
39203,34
39202,30
39201,24
39200,20
39199,17
39198,16
39197,12
39196,7
39195,11
39194,13
39193,14
39192,22
39191,29
39190,42
39189,47
39188,44
39187,44
39186,41
39185,43
39184,41
39183,32
39182,19
39181,11
39180,1
39179,0
39178,0
39177,0
39176,1
39175,11
39174,14
39173,17
39172,8
39171,2
39170,0
39169,0
39168,0
39167,6
39166,3
39165,31
39164,0
39163,6
39162,16
39161,20
39160,18
39159,7
39158,0
39157,0
39156,0
39155,4
39154,0
39153,0
39152,0
39151,2
39150,0
39149,0
39148,0
39147,2
39146,15
39145,35
39144,33
39143,34
39142,27
39141,17
39140,16
39139,10
39138,12
39137,5
39136,8
39135,8
39134,6
39133,12
39132,23
39131,32
39130,51
39129,45
39128,41
39127,38
39126,36
39125,51
39124,37
39123,28
39122,19
39121,3
39120,0
39119,0
39118,0
39117,1
39116,5
39115,12
39114,15
39113,12
39112,3
39111,0
39110,0
39109,0
39108,1
39107,1
39106,9
39105,0
39104,0
39103,11
39102,19
39101,20
39100,13
39099,0
39098,0
39097,0
39096,0
39095,4
39094,0
39093,0
39092,0
39091,0
39090,0
39089,0
39088,1
39087,8
39086,27
39085,38
39084,33
39083,31
39082,15
39081,13
39080,11
39079,10
39078,5
39077,4
39076,4
39075,6
39074,5
39073,4
39072,25
39071,39
39070,50
39069,39
39068,31
39067,34
39066,36
39065,39
39064,31
39063,23
39062,11
39061,2
39060,0
39059,0
39058,0
39057,2
39056,10
39055,13
39054,16
39053,7
39052,2
39051,0
39050,0
39049,0
39048,2
39047,9
39046,33
39045,0
39044,7
39043,16
39042,19
39041,16
39040,0
39039,0
39038,0
39037,0
39036,0
39035,0
39034,0
39033,0
39032,0
39031,0
39030,0
39029,0
39028,1
39027,11
39026,37
39025,36
39024,34
39023,16
39022,10
39021,9
39020,8
39019,4
39018,3
39017,2
39016,1
39015,2
39014,2
39013,4
39012,28
39011,58
39010,43
39009,19
39008,26
39007,32
39006,34
39005,36
39004,28
39003,23
39002,7
39001,3
39000,0
38999,0
38998,1
38997,5
38996,11
38995,12
38994,12
38993,3
38992,0
38991,0
38990,3
38989,0
38988,4
38987,9
38986,0
38985,0
38984,12
38983,16
38982,17
38981,5
38980,0
38979,0
38978,0
38977,1
38976,0
38975,0
38974,0
38973,0
38972,0
38971,0
38970,0
38969,0
38968,6
38967,30
38966,40
38965,34
38964,21
38963,9
38962,5
38961,5
38960,1
38959,2
38958,2
38957,0
38956,1
38955,2
38954,1
38953,4
38952,31
38951,50
38950,20
38949,15
38948,22
38947,30
38946,31
38945,31
38944,25
38943,16
38942,5
38941,0
38940,0
38939,0
38938,3
38937,10
38936,13
38935,15
38934,7
38933,2
38932,0
38931,14
38930,1
38929,0
38928,3
38927,28
38926,0
38925,7
38924,14
38923,18
38922,13
38921,0
38920,0
38919,0
38918,1
38917,0
38916,0
38915,0
38914,0
38913,0
38912,0
38911,0
38910,0
38909,0
38908,7
38907,39
38906,37
38905,23
38904,10
38903,4
38902,3
38901,0
38900,0
38899,0
38898,0
38897,0
38896,1
38895,2
38894,3
38893,5
38892,99
38891,21
38890,15
38889,10
38888,21
38887,30
38886,28
38885,26
38884,23
38883,12
38882,4
38881,0
38880,0
38879,0
38878,1
38877,4
38876,12
38875,14
38874,11
38873,3
38872,0
38871,0
38870,0
38869,1
38868,0
38867,13
38866,3
38865,0
38864,13
38863,18
38862,15
38861,2
38860,0
38859,0
38858,0
38857,0
38856,0
38855,0
38854,0
38853,0
38852,0
38851,0
38850,0
38849,0
38848,5
38847,28
38846,80
38845,21
38844,8
38843,4
38842,1
38841,0
38840,0
38839,0
38838,0
38837,0
38836,0
38835,2
38834,1
38833,3
38832,7
38831,18
38830,16
38829,10
38828,6
38827,17
38826,27
38825,26
38824,24
38823,21
38822,8
38821,1
38820,0
38819,0
38818,3
38817,8
38816,14
38815,14
38814,6
38813,2
38812,0
38811,30
38810,0
38809,1
38808,9
38807,8
38806,0
38805,8
38804,17
38803,20
38802,6
38801,0
38800,0
38799,0
38798,0
38797,0
38796,4
38795,0
38794,0
38793,0
38792,0
38791,0
38790,0
38789,0
38788,7
38787,66
38786,23
38785,7
38784,4
38783,1
38782,0
38781,0
38780,0
38779,0
38778,0
38777,0
38776,1
38775,2
38774,3
38773,4
38772,8
38771,18
38770,9
38769,8
38768,6
38767,18
38766,25
38765,27
38764,25
38763,15
38762,8
38761,0
38760,0
38759,0
38758,1
38757,4
38756,11
38755,14
38754,12
38753,2
38752,0
38751,0
38750,3
38749,0
38748,8
38747,5
38746,0
38745,1
38744,16
38743,21
38742,13
38741,1
38740,0
38739,0
38738,0
38737,0
38736,0
38735,0
38734,0
38733,0
38732,0
38731,0
38730,2
38729,23
38728,6
38727,51
38726,25
38725,3
38724,1
38723,0
38722,0
38721,0
38720,0
38719,0
38718,0
38717,0
38716,0
38715,3
38714,2
38713,2
38712,5
38711,11
38710,10
38709,6
38708,7
38707,7
38706,21
38705,28
38704,26
38703,25
38702,10
38701,1
38700,0
38699,0
38698,2
38697,7
38696,14
38695,15
38694,7
38693,2
38692,0
38691,4
38690,100
38689,0
38688,6
38687,8
38686,0
38685,16
38684,23
38683,15
38682,5
38681,0
38680,0
38679,0
38678,0
38677,0
38676,1
38675,0
38674,0
38673,0
38672,0
38671,1
38670,24
38669,53
38668,6
38667,42
38666,3
38665,1
38664,0
38663,0
38662,0
38661,0
38660,0
38659,0
38658,0
38657,0
38656,1
38655,17
38654,3
38653,2
38652,7
38651,25
38650,7
38649,7
38648,6
38647,9
38646,25
38645,31
38644,29
38643,17
38642,7
38641,0
38640,0
38639,0
38638,0
38637,4
38636,8
38635,15
38634,13
38633,2
38632,0
38631,0
38630,5
38629,27
38628,4
38627,14
38626,0
38625,17
38624,23
38623,20
38622,8
38621,0
38620,0
38619,0
38618,1
38617,0
38616,0
38615,0
38614,0
38613,1
38612,0
38611,1
38610,0
38609,0
38608,6
38607,2
38606,2
38605,2
38604,0
38603,0
38602,0
38601,0
38600,0
38599,0
38598,0
38597,9
38596,4
38595,14
38594,14
38593,2
38592,5
38591,30
38590,6
38589,7
38588,6
38587,6
38586,14
38585,28
38584,29
38583,26
38582,13
38581,3
38580,0
38579,0
38578,2
38577,6
38576,13
38575,17
38574,11
38573,2
38572,0
38571,0
38570,35
38569,0
38568,5
38567,20
38566,17
38565,24
38564,26
38563,12
38562,2
38561,0
38560,0
38559,0
38558,13
38557,0
38556,0
38555,0
38554,1
38553,1
38552,26
38551,0
38550,48
38549,100
38548,0
38547,0
38546,2
38545,0
38544,0
38543,0
38542,0
38541,0
38540,0
38539,0
38538,2
38537,6
38536,7
38535,11
38534,6
38533,3
38532,6
38531,6
38530,5
38529,8
38528,5
38527,10
38526,21
38525,27
38524,29
38523,21
38522,10
38521,0
38520,0
38519,0
38518,0
38517,4
38516,10
38515,13
38514,15
38513,5
38512,0
38511,0
38510,3
38509,18
38508,0
38507,7
38506,43
38505,26
38504,30
38503,20
38502,6
38501,0
38500,0
38499,0
38498,0
38497,0
38496,0
38495,0
38494,4
38493,3
38492,32
38491,0
38490,0
38489,0
38488,0
38487,0
38486,0
38485,0
38484,0
38483,0
38482,0
38481,0
38480,57
38479,0
38478,0
38477,0
38476,0
38475,0
38474,3
38473,11
38472,3
38471,4
38470,4
38469,16
38468,4
38467,7
38466,13
38465,23
38464,30
38463,26
38462,16
38461,3
38460,0
38459,0
38458,1
38457,6
38456,13
38455,17
38454,11
38453,2
38452,0
38451,0
38450,5
38449,3
38448,5
38447,32
38446,58
38445,34
38444,27
38443,13
38442,2
38441,0
38440,0
38439,100
38438,2
38437,0
38436,0
38435,0
38434,0
38433,3
38432,0
38431,0
38430,0
38429,3
38428,0
38427,0
38426,0
38425,0
38424,0
38423,7
38422,0
38421,0
38420,0
38419,0
38418,0
38417,0
38416,0
38415,0
38414,4
38413,6
38412,7
38411,7
38410,5
38409,26
38408,5
38407,19
38406,19
38405,24
38404,28
38403,22
38402,8
38401,0
38400,0
38399,0
38398,0
38397,4
38396,8
38395,13
38394,16
38393,6
38392,0
38391,0
38390,0
38389,6
38388,18
38387,13
38386,87
38385,42
38384,33
38383,19
38382,6
38381,0
38380,0
38379,0
38378,0
38377,0
38376,0
38375,0
38374,0
38373,1
38372,0
38371,0
38370,0
38369,7
38368,0
38367,0
38366,0
38365,0
38364,0
38363,11
38362,5
38361,0
38360,0
38359,0
38358,0
38357,0
38356,0
38355,0
38354,4
38353,7
38352,5
38351,8
38350,5
38349,14
38348,4
38347,7
38346,13
38345,23
38344,28
38343,26
38342,17
38341,2
38340,0
38339,0
38338,1
38337,6
38336,8
38335,15
38334,10
38333,4
38332,0
38331,0
38330,0
38329,21
38328,34
38327,100
38326,50
38325,38
38324,26
38323,10
38322,1
38321,0
38320,0
38319,0
38318,2
38317,0
38316,0
38315,0
38314,1
38313,0
38312,1
38311,0
38310,1
38309,0
38308,0
38307,0
38306,0
38305,0
38304,6
38303,1
38302,0
38301,0
38300,0
38299,0
38298,0
38297,0
38296,0
38295,4
38294,11
38293,6
38292,9
38291,8
38290,4
38289,23
38288,4
38287,12
38286,19
38285,23
38284,28
38283,21
38282,8
38281,0
38280,0
38279,0
38278,2
38277,7
38276,12
38275,15
38274,8
38273,1
38272,0
38271,0
38270,1
38269,30
38268,4
38267,100
38266,42
38265,36
38264,13
38263,4
38262,0
38261,0
38260,0
38259,0
38258,3
38257,0
38256,0
38255,0
38254,0
38253,1
38252,0
38251,0
38250,0
38249,0
38248,0
38247,0
38246,0
38245,0
38244,1
38243,2
38242,0
38241,0
38240,0
38239,0
38238,0
38237,0
38236,0
38235,7
38234,11
38233,7
38232,9
38231,4
38230,2
38229,3
38228,5
38227,16
38226,25
38225,28
38224,25
38223,17
38222,3
38221,0
38220,0
38219,0
38218,4
38217,10
38216,14
38215,12
38214,6
38213,0
38212,0
38211,0
38210,0
38209,1
38208,3
38207,42
38206,39
38205,20
38204,5
38203,1
38202,0
38201,1
38200,0
38199,2
38198,0
38197,0
38196,0
38195,1
38194,0
38193,1
38192,0
38191,2
38190,0
38189,0
38188,0
38187,0
38186,0
38185,6
38184,25
38183,0
38182,0
38181,0
38180,0
38179,0
38178,0
38177,2
38176,5
38175,19
38174,14
38173,10
38172,10
38171,2
38170,3
38169,3
38168,12
38167,19
38166,25
38165,30
38164,20
38163,8
38162,0
38161,0
38160,0
38159,1
38158,7
38157,12
38156,13
38155,10
38154,3
38153,0
38152,0
38151,0
38150,0
38149,1
38148,1
38147,41
38146,36
38145,5
38144,1
38143,0
38142,0
38141,1
38140,0
38139,0
38138,0
38137,0
38136,0
38135,0
38134,0
38133,0
38132,0
38131,0
38130,0
38129,0
38128,0
38127,0
38126,0
38125,20
38124,0
38123,0
38122,0
38121,0
38120,0
38119,0
38118,0
38117,2
38116,10
38115,20
38114,25
38113,10
38112,2
38111,1
38110,2
38109,6
38108,15
38107,21
38106,27
38105,26
38104,14
38103,3
38102,0
38101,0
38100,0
38099,3
38098,9
38097,13
38096,15
38095,8
38094,1
38093,0
38092,0
38091,0
38090,0
38089,0
38088,1
38087,38
38086,10
38085,2
38084,0
38083,0
38082,0
38081,0
38080,0
38079,0
38078,0
38077,0
38076,1
38075,1
38074,1
38073,0
38072,0
38071,0
38070,0
38069,0
38068,0
38067,0
38066,0
38065,0
38064,0
38063,0
38062,0
38061,0
38060,0
38059,0
38058,1
38057,6
38056,23
38055,41
38054,16
38053,8
38052,3
38051,5
38050,5
38049,11
38048,15
38047,25
38046,28
38045,19
38044,6
38043,0
38042,0
38041,0
38040,0
38039,6
38038,12
38037,16
38036,14
38035,8
38034,1
38033,0
38032,0
38031,0
38030,0
38029,2
38028,2
38027,100
38026,1
38025,0
38024,0
38023,0
38022,0
38021,0
38020,2
38019,0
38018,0
38017,0
38016,1
38015,0
38014,6
38013,0
38012,0
38011,0
38010,0
38009,0
38008,0
38007,0
38006,3
38005,1
38004,0
38003,0
38002,0
38001,0
38000,0
37999,0
37998,6
37997,20
37996,33
37995,39
37994,15
37993,6
37992,4
37991,5
37990,5
37989,12
37988,20
37987,26
37986,26
37985,15
37984,1
37983,0
37982,0
37981,2
37980,7
37979,15
37978,18
37977,12
37976,6
37975,1
37974,0
37973,0
37972,0
37971,2
37970,2
37969,15
37968,1
37967,0
37966,0
37965,0
37964,0
37963,0
37962,0
37961,0
37960,0
37959,0
37958,0
37957,1
37956,2
37955,4
37954,0
37953,0
37952,0
37951,0
37950,0
37949,0
37948,0
37947,70
37946,0
37945,0
37944,0
37943,0
37942,0
37941,0
37940,1
37939,13
37938,30
37937,38
37936,23
37935,7
37934,4
37933,7
37932,7
37931,10
37930,14
37929,23
37928,26
37927,19
37926,6
37925,0
37924,0
37923,0
37922,0
37921,5
37920,10
37919,16
37918,19
37917,11
37916,2
37915,1
37914,0
37913,0
37912,2
37911,2
37910,2
37909,9
37908,0
37907,0
